,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
43511,36-04010,26,1,6,0,2,0,4,1,1,50441.6,7860,11,10,55000.0,7,286,N,2,2,2,2,109,123
43512,36-03710,8,2,N,0,2,3,4,1,2,52864.7,N,N,3,N,N,7,N,2,2,2,2,355,236
43513,24-01004,29,2,1,0,2,0,2,1,2,4187.9,7770,10,5,11200.0,2,392,N,2,2,2,2,42,47
43514,29-01901,15,2,6,0,2,2,3,1,2,5434.8,N,N,4,0.0,0,501,N,2,2,2,2,88,97
43515,17-03531,6,2,N,0,2,2,4,1,1,11171.6,N,N,2,N,N,364,N,1,2,2,2,58,52
43516,17-03529,33,2,6,0,2,0,N,1,1,15097.5,8564,14,10,12000.0,2,90,N,2,2,2,2,88,88
43517,36-04010,23,2,6,0,2,0,3,1,1,50441.6,8290,12,5,19200.0,3,180,N,2,2,2,2,114,83
43518,19-01700,21,2,1,0,2,2,4,1,2,3634.76844298262,5381,6,5,5000.0,1,254,N,2,2,2,2,708,406
43519,36-04010,61,2,1,0,2,0,2,1,2,50441.6,7860,11,10,50000.0,6,501,N,2,2,2,2,59,65
43520,29-01901,6,1,N,0,2,0,5,1,1,5434.8,N,N,2,N,N,284,N,2,2,2,2,105,71
43521,51-51255,43,2,1,0,2,4,6,1,2,11224.3,N,N,7,0.0,0,86,N,2,2,2,2,118,206
43522,28-01100,51,2,1,0,2,0,4,1,1,2674.3,9920,18,7,0.0,0,94,N,2,2,2,2,33,33
43523,51-51255,31,2,2,0,2,0,3,1,2,11224.3,9090,15,7,25000.0,4,190,N,2,2,2,2,78,41
43524,01-01301,43,2,5,0,2,0,N,1,2,2731.2,3990,4,5,46000.0,7,351,N,2,2,2,2,43,43
43525,17-03529,50,2,6,0,2,0,N,1,2,15097.5,8370,13,7,0.0,0,0,N,2,2,2,2,233,231
43526,36-03710,70,1,6,0,2,0,N,1,2,52864.7,N,N,5,5300.0,2,43,N,1,1,2,2,146,146
43527,01-01301,63,2,4,0,2,0,2,1,1,2731.2,7860,11,9,60000.0,8,501,N,2,2,2,2,122,122
43528,28-01100,12,2,6,0,2,0,3,1,1,2674.3,N,N,5,0.0,0,501,N,2,2,2,2,195,211
43529,17-03529,74,2,4,0,2,0,N,1,2,15097.5,9160,15,4,25000.0,4,206,N,2,2,2,2,67,66
43530,29-01901,26,1,6,0,2,0,2,1,1,5434.8,8660,14,8,9500.0,2,217,N,2,2,2,2,303,262
43531,36-04010,65,1,5,0,2,0,N,1,1,50441.6,N,N,3,0.0,0,0,N,2,2,2,2,132,121
43532,01-01301,18,2,6,0,2,0,8,1,1,2731.2,N,N,4,0.0,0,129,N,1,2,2,2,62,36
43533,13-04600,39,2,6,0,2,2,7,1,2,3670.4,N,N,9,0.0,0,53,N,2,2,2,2,203,203
43534,36-04010,29,2,6,2,2,0,5,1,2,50441.6,7780,10,8,500.0,1,501,N,2,2,2,2,51,49
43535,17-03529,19,1,6,0,2,0,N,1,1,15097.5,5275,6,7,5000.0,1,37,N,2,2,2,2,86,62
43536,17-03529,52,1,1,0,2,2,4,1,2,15097.5,9920,18,5,9600.0,2,68,N,1,2,2,2,51,51
43537,36-03710,14,2,6,0,2,0,3,1,2,52864.7,8680,14,7,20000.0,4,352,N,2,2,2,2,290,219
43538,36-04010,35,1,6,0,2,0,N,1,2,50441.6,7580,10,7,44000.0,6,336,N,2,2,2,2,201,201
43539,36-04010,5,2,N,0,2,1,3,1,2,50441.6,N,N,2,N,N,398,N,N,N,2,2,155,167
43540,36-03710,55,2,3,2,2,0,3,1,2,52864.7,N,N,6,10300.0,2,188,N,2,2,2,2,76,76
43541,01-01301,56,2,1,0,2,1,3,1,1,2731.2,4971,6,5,68200.0,8,466,N,2,2,2,2,63,65
43542,01-01301,8,2,N,0,2,3,4,1,2,2731.2,N,N,3,N,N,38,N,2,2,2,2,172,309
43543,01-01301,86,2,3,0,2,0,5,1,1,2731.2,N,N,5,15400.0,4,415,N,2,2,2,2,266,266
43544,28-01100,59,2,1,0,2,0,2,1,1,2674.3,8090,12,9,3500.0,2,317,N,2,2,2,2,49,49
43545,13-04600,49,2,6,0,2,0,6,1,2,3670.4,7690,10,4,15000.0,3,124,N,2,2,2,2,211,211
43546,17-03529,12,1,N,0,2,1,2,1,2,15097.5,N,N,3,N,N,110,N,2,2,2,2,113,115
43547,29-01901,28,2,6,0,2,0,3,1,1,5434.8,7380,10,9,35000.0,6,501,N,2,2,2,2,107,63
43548,06-08507,55,1,1,0,2,1,3,1,1,3305.1,3580,4,10,215200.0,9,501,N,2,2,2,2,54,55
43549,28-01100,21,2,6,0,2,N,N,3,0,2674.3,N,N,7,0.0,0,N,N,2,2,2,2,83,0
43550,36-03710,2,2,N,2,2,N,N,3,0,52864.7,N,N,2,N,N,N,N,2,2,2,2,64,0
43551,01-01301,13,2,N,0,2,3,5,1,2,2731.2,N,N,3,N,N,122,N,2,2,2,2,351,302
43552,26-02702,19,2,6,0,2,N,N,3,0,4817.2,7870,11,5,30000.0,5,N,N,2,2,2,2,45,0
43553,17-03531,18,1,6,0,2,2,4,1,2,11170.646487106029,8590,14,4,3600.0,1,92,N,2,2,2,2,221,210
43554,17-03531,61,1,6,0,2,0,N,1,1,11171.6,8780,15,5,8400.0,2,63,N,2,2,2,2,92,70
43555,17-03529,38,2,6,0,2,0,3,1,1,15097.5,7072,9,10,57000.0,7,474,N,2,2,2,2,133,80
43556,32-00405,58,1,4,0,2,0,N,1,1,7990.5,6890,9,5,50000.0,7,377,N,2,2,2,2,48,44
43557,13-04600,18,2,6,0,2,N,N,3,0,3670.4,N,N,7,0.0,0,N,N,2,2,2,2,28,0
43558,29-01901,69,1,3,0,2,0,2,1,1,5434.8,6380,7,9,60800.0,8,501,N,2,2,1,1,148,147
43559,36-03710,10,2,N,0,2,3,5,1,2,52864.7,N,N,1,N,N,129,N,N,N,2,2,527,281
43560,29-01901,56,2,4,0,2,0,N,1,1,5434.8,9370,16,7,39800.0,6,302,3,2,2,2,2,89,89
43561,28-01100,19,2,6,0,2,1,4,1,1,2674.3,9920,18,5,0.0,0,279,N,2,2,2,2,64,108
43562,17-03529,29,2,6,0,2,1,2,1,2,15097.5,5391,6,5,9000.0,2,51,N,2,2,2,2,359,359
43563,29-01901,10,2,N,0,2,0,6,1,1,5434.8,N,N,2,N,N,194,N,2,2,2,2,172,127
43564,28-01100,64,2,6,0,2,0,N,1,2,2674.3,N,N,7,25380.0,5,193,N,2,2,2,2,37,37
43565,13-04600,63,1,6,0,2,0,5,1,1,3670.4,5090,6,7,25000.0,4,176,N,2,2,2,2,60,61
43566,13-04600,19,1,6,0,2,N,N,3,0,3670.4,N,N,7,0.0,0,N,N,2,2,2,2,51,0
43567,17-03529,68,2,6,0,2,0,N,1,1,15097.5,4971,6,4,12000.0,2,98,N,2,2,2,2,67,66
43568,13-04600,63,1,3,0,2,0,2,1,1,3670.4,7860,11,9,30000.0,5,218,N,2,2,2,2,162,162
43569,01-01301,63,1,6,0,2,0,2,1,2,2731.2,N,N,7,15000.0,3,146,N,2,2,2,2,105,103
43570,26-02702,27,1,4,0,2,N,N,3,0,4817.2,7580,10,6,0.0,0,0,N,2,2,2,2,5,0
43571,29-01901,35,2,6,0,2,1,2,1,2,5434.8,8191,12,7,16450.0,3,93,N,2,2,2,2,88,89
43572,36-04010,66,1,4,0,2,0,5,1,2,50441.6,9390,16,9,24400.0,4,199,N,2,2,2,2,57,57
43573,13-04600,15,2,6,0,2,2,7,1,2,3670.4,N,N,4,0.0,0,53,N,2,2,2,2,252,203
43574,13-04600,29,2,6,0,2,2,3,1,2,3670.4,6670,8,8,34000.0,5,166,N,2,2,2,1,341,341
43575,17-03531,60,2,1,0,2,2,5,1,1,11168.410052083176,N,N,9,2000.0,1,153,N,2,2,2,2,91,90
43576,17-03529,78,2,6,0,2,0,N,1,2,15097.5,N,N,4,8400.0,2,69,N,1,1,1,2,229,230
43577,28-01100,26,2,6,0,2,0,9,1,1,2674.3,8680,14,6,7500.0,2,180,N,2,2,2,2,87,86
43578,36-03710,25,2,6,4,2,0,3,1,2,52864.7,N,N,7,0.0,0,501,N,2,2,2,2,446,336
43579,24-01004,19,2,N,0,2,1,11,1,1,4187.9,N,N,3,N,N,501,N,2,2,2,2,99,72
43580,28-01100,8,2,N,0,2,1,2,1,1,2674.3,N,N,2,N,N,236,N,N,N,2,2,112,84
43581,19-01700,7,1,N,0,2,5,7,1,2,3572.3,N,N,3,N,N,10,N,2,2,2,2,227,346
43582,17-03531,83,2,3,0,2,0,2,1,1,11171.6,N,N,7,17400.0,3,114,N,2,2,2,2,149,149
43583,28-01100,8,1,N,0,2,0,5,1,2,2674.3,N,N,1,N,N,305,N,N,N,2,2,56,50
43584,36-04010,47,2,6,0,2,0,3,1,2,50441.6,8370,13,5,32000.0,5,197,N,2,2,2,2,247,247
43585,13-04600,30,1,6,0,2,0,4,1,2,3670.4,8270,12,7,17500.0,4,408,N,2,2,2,2,97,74
43586,28-01100,84,1,1,0,2,0,5,1,1,2674.3,N,N,1,11900.0,3,86,N,2,2,1,2,41,42
43587,19-01700,70,2,1,0,2,0,2,1,2,3572.3,N,N,4,13000.0,2,184,5,2,1,2,2,225,224
43588,01-01301,71,1,1,0,2,0,3,1,1,2731.2,N,N,7,20000.0,4,203,N,2,2,2,2,54,53
43589,13-04600,20,1,6,0,2,0,3,1,2,3670.4,6070,7,7,11000.0,3,195,N,2,2,2,2,175,113
43590,36-04010,48,2,6,0,2,1,3,1,2,50441.6,N,N,5,18000.0,3,97,N,2,2,2,2,222,221
43591,17-03531,40,2,6,0,2,1,2,1,2,11171.6,8270,12,5,31500.0,5,179,N,2,2,2,2,232,232
43592,29-01901,70,1,4,0,2,0,N,1,1,5434.8,N,N,5,12000.0,3,98,N,1,1,1,1,145,145
43593,29-01901,12,2,N,0,2,2,3,1,2,5434.8,N,N,3,N,N,59,N,1,2,2,2,156,162
43594,17-03531,74,1,3,0,2,0,3,1,1,11171.6,N,N,5,49400.0,6,501,N,2,1,2,2,56,45
43595,17-03529,88,2,3,0,2,0,N,1,1,15097.5,N,N,5,11100.0,2,91,N,1,1,1,1,133,133
43596,01-01301,13,2,N,0,2,2,3,1,2,2731.2,N,N,3,N,N,96,N,2,2,2,2,127,105
43597,29-01901,25,2,6,0,2,0,N,1,2,5434.8,5170,6,7,24000.0,4,180,N,2,2,2,2,456,456
43598,28-01100,25,1,6,0,2,1,5,1,2,2674.3,8680,14,7,4000.0,2,159,N,2,2,2,2,249,304
43599,36-03710,15,1,6,2,2,4,6,1,2,52864.7,N,N,4,0.0,0,161,N,2,2,2,2,117,163
43600,36-03710,7,1,N,1,2,N,N,3,0,52864.7,N,N,2,N,N,N,N,2,2,2,2,62,0
43601,28-01100,16,2,6,0,2,0,3,1,1,2674.3,N,N,5,0.0,0,501,N,2,2,2,2,194,210
43602,36-04010,55,2,4,0,2,0,N,1,2,50441.6,8470,13,6,4200.0,1,31,N,2,1,2,2,65,66
43603,36-04010,76,2,4,0,2,0,2,1,1,50441.6,N,N,7,27000.0,4,501,N,2,2,2,2,117,117
43604,01-01301,69,1,3,0,2,0,N,1,1,2731.2,N,N,5,37000.0,6,305,N,2,2,2,2,70,69
43605,13-04600,58,2,6,0,2,0,N,1,1,3670.4,5790,6,5,6000.0,2,45,N,2,2,2,2,76,76
43606,28-01100,50,2,4,0,2,0,N,1,2,2674.3,N,N,5,4300.0,2,32,N,2,1,2,2,207,207
43607,29-01901,2,2,N,0,2,0,5,1,1,5434.8,N,N,N,N,N,284,N,N,N,2,2,89,64
43608,36-04010,14,2,N,0,2,0,6,1,1,50441.6,N,N,3,N,N,N,N,2,2,2,2,37,47
43609,32-00405,42,2,6,0,2,0,N,1,2,7990.5,6190,7,7,10500.0,2,79,N,2,1,2,2,44,44
43610,28-01100,2,2,N,0,2,2,3,1,2,2674.3,N,N,1,N,N,24,N,2,2,2,2,271,146
43611,17-03529,47,2,6,0,2,0,N,1,2,15097.5,6180,7,7,32000.0,5,241,N,2,2,2,2,65,65
43612,29-01901,75,2,4,0,2,0,N,1,2,5434.8,N,N,5,0.0,0,0,N,2,2,2,2,103,103
43613,13-04600,58,2,6,0,2,0,N,1,1,3670.4,N,N,7,13300.0,3,101,N,2,1,2,2,70,71
43614,51-01301,18,1,6,0,2,1,4,1,2,11165.638429189168,4971,6,4,1200.0,1,173,N,2,2,2,2,225,211
43615,36-04010,14,2,N,0,2,2,4,1,2,50441.6,N,N,3,N,N,69,N,2,2,2,2,104,145
43616,01-01301,66,1,3,0,2,0,N,1,1,2731.2,N,N,7,17600.0,4,143,3,1,1,2,2,152,151
43617,36-04010,56,2,1,0,2,2,5,1,2,50441.6,8270,12,5,40000.0,5,291,N,2,2,2,2,144,184
43618,29-01901,69,1,4,0,2,0,N,1,2,5434.8,N,N,7,11960.0,2,98,N,2,2,2,2,133,133
43619,36-04010,9,2,N,1,2,0,3,1,1,50441.6,N,N,3,N,N,N,N,2,2,2,2,47,51
43620,29-01901,61,2,6,0,2,0,4,1,1,5434.8,N,N,3,9840.0,2,227,N,2,2,2,2,62,62
43621,28-01100,46,2,6,0,2,0,3,1,2,2674.3,7860,11,9,39000.0,7,388,N,2,2,2,2,64,31
43622,01-01301,71,2,4,0,2,0,N,1,1,2731.2,8180,12,5,51500.0,7,425,N,2,2,2,1,45,45
43623,17-03529,67,2,6,0,2,0,N,1,2,15097.5,N,N,5,960.0,1,7,N,2,2,2,2,80,79
43624,36-04010,33,1,6,0,2,0,N,1,2,50441.6,7890,11,9,18000.0,3,137,N,2,2,2,2,95,96
43625,17-03531,53,1,6,0,2,2,7,1,1,11171.6,N,N,9,9200.0,2,142,N,2,2,2,2,101,102
43626,13-04600,68,2,6,0,2,N,N,2,0,3670.4,N,N,5,0.0,0,N,N,1,2,2,2,57,0
43627,28-01100,36,1,6,0,2,0,N,1,2,2674.3,4470,5,7,30000.0,6,227,N,2,2,2,2,240,305
43628,17-03529,75,2,3,0,2,0,2,1,2,15097.5,N,N,7,48400.0,6,318,N,2,2,2,2,68,68
43629,28-01100,69,2,4,0,2,0,8,1,1,2674.3,8370,13,7,33100.0,6,133,N,1,1,2,2,33,32
43630,36-04010,4,2,N,0,2,1,3,1,2,50441.6,N,N,2,N,N,487,N,2,2,2,2,154,164
43631,36-04010,68,1,2,0,2,0,3,1,1,50441.6,1270,4,5,28000.0,4,501,N,2,2,2,2,151,151
43632,17-03529,76,1,6,0,2,0,N,1,1,15097.5,8570,14,9,44900.0,6,367,N,2,2,2,2,126,126
43633,13-04600,68,2,4,0,2,0,N,1,1,3670.4,8470,13,10,15600.0,3,129,N,2,1,2,2,107,107
43634,36-04010,27,2,6,0,2,0,3,1,2,50441.6,6870,9,9,13700.0,3,474,N,2,2,2,2,135,161
43635,17-03531,23,1,6,0,2,2,4,1,1,11171.6,8680,14,5,9600.0,2,351,N,2,2,2,2,53,39
43636,36-04010,14,1,N,0,2,2,4,1,2,50441.6,N,N,3,N,N,501,N,2,2,2,2,110,130
43637,17-03531,62,1,3,0,2,0,2,1,1,11171.6,9470,16,7,4100.0,1,156,N,2,2,2,2,84,84
43638,36-04010,62,2,4,0,2,0,3,1,2,50441.6,N,N,7,1500.0,1,290,N,2,2,2,2,179,174
43639,13-04600,36,2,2,0,2,2,4,1,2,3670.4,8770,15,7,45000.0,6,284,N,2,2,2,2,89,88
43640,26-02702,20,1,6,0,2,0,N,1,2,4817.2,7380,10,7,10400.0,2,79,N,2,2,2,2,134,126
43641,13-04600,18,2,6,0,2,N,N,3,0,3670.4,N,N,7,0.0,0,N,N,2,2,2,2,34,0
43642,17-03531,52,1,1,0,2,1,3,1,1,11171.6,6170,7,8,30000.0,5,487,N,2,2,2,2,86,88
43643,29-01901,26,2,6,0,2,0,N,1,1,5434.8,1990,4,7,10000.0,2,75,N,2,2,1,2,174,174
43644,13-04600,31,1,2,0,2,0,3,1,2,3670.4,5070,6,5,10000.0,2,80,N,2,2,2,2,127,67
43645,26-02702,26,2,6,0,2,0,N,1,2,4817.2,7870,11,10,10000.0,2,75,N,2,2,2,2,194,183
43646,36-04010,67,1,4,0,2,0,N,1,2,50441.6,N,N,7,31800.0,5,263,N,2,2,2,2,35,35
43647,36-04010,33,2,1,0,2,1,3,1,2,50441.6,8980,15,9,20700.0,4,398,N,2,2,2,2,152,162
43648,32-00405,60,1,4,0,2,0,N,1,2,7990.5,6180,7,7,32700.0,5,249,N,2,2,2,2,40,40
43649,17-03529,90,1,2,0,2,N,N,2,0,15097.5,N,N,5,1200.0,1,N,N,1,2,1,1,97,0
43650,36-04010,8,1,N,0,2,1,7,1,2,50441.6,N,N,3,N,N,148,N,1,2,2,2,351,240
43651,24-01004,11,1,N,0,2,0,4,1,1,4187.9,N,N,4,N,N,501,N,2,2,2,2,120,93
43652,19-01700,48,1,1,0,2,0,2,1,1,3572.3,3291,4,5,25000.0,4,271,N,2,2,2,2,122,88
43653,17-03529,45,2,4,0,2,2,3,1,2,15097.5,6380,7,5,1700.0,1,8,N,2,1,2,2,51,51
43654,29-01901,59,1,6,0,2,0,N,1,2,5434.8,N,N,4,9500.0,2,72,N,2,2,2,2,47,46
43655,28-01100,19,1,6,0,2,N,N,3,0,2674.3,N,N,7,0.0,0,N,N,2,2,2,2,12,0
43656,36-04010,28,1,6,0,2,1,4,1,2,50441.6,N,N,5,0.0,0,491,N,2,2,2,2,154,246
43657,17-03529,59,2,1,0,2,0,3,1,1,15097.5,8191,12,11,250000.0,9,501,N,2,2,2,2,126,127
43658,36-04010,78,1,4,0,2,0,6,1,1,50441.6,N,N,4,18700.0,3,501,N,2,2,2,2,37,46
43659,13-04600,65,2,1,0,2,0,4,1,1,3670.4,N,N,5,37500.0,6,431,N,1,1,2,2,32,47
43660,19-01700,22,2,1,0,2,2,4,1,2,3612.010436861086,5381,6,5,5000.0,1,254,N,2,2,2,2,689,389
43661,28-01100,51,1,4,0,2,0,2,1,2,2674.3,1180,4,7,19000.0,4,150,N,2,2,2,2,167,167
43662,17-03529,24,1,6,0,2,0,5,1,2,15097.5,8590,14,9,40000.0,6,501,N,2,2,2,2,132,71
43663,17-03529,66,2,4,0,2,0,3,1,2,15097.5,6390,7,7,31000.0,5,403,N,2,2,2,2,231,169
43664,36-04010,29,2,6,0,2,0,6,1,2,50441.6,N,N,8,0.0,0,278,N,2,2,2,2,129,129
43665,36-04010,69,2,4,0,2,0,N,1,1,50441.6,N,N,5,11000.0,2,89,N,2,2,2,2,120,120
43666,36-03710,59,2,4,0,2,0,N,1,1,52864.7,N,N,6,1500.0,1,12,N,2,2,2,2,323,375
43667,01-01301,55,2,1,0,2,0,3,1,1,2731.2,7860,11,10,47900.0,7,501,N,2,2,2,2,174,187
43668,28-01100,58,1,6,0,2,0,5,1,1,2674.3,N,N,5,8900.0,2,264,N,2,1,2,2,93,57
43669,29-01901,20,1,6,0,2,N,N,3,0,5434.8,5070,6,7,54000.0,7,N,N,2,2,2,2,65,0
43670,29-01901,25,1,6,0,2,N,N,2,0,5434.8,N,N,1,1200.0,1,9,N,2,2,2,2,14,0
43671,36-04010,68,2,3,4,2,0,3,1,1,50441.6,6991,9,7,82000.0,8,501,N,2,2,2,2,73,73
43672,17-03529,35,2,1,0,2,2,4,1,2,15097.5,8660,14,4,36900.0,5,303,N,2,2,2,2,101,101
43673,17-03529,10,2,N,0,2,0,6,1,2,15097.5,N,N,3,N,N,331,N,2,2,2,2,120,99
43674,51-51255,39,2,4,0,2,0,3,1,1,11224.3,8290,12,7,35000.0,5,430,N,2,2,2,2,44,44
43675,13-04600,5,1,N,0,2,2,3,1,2,3670.4,N,N,3,N,N,243,N,2,2,2,2,135,120
43676,51-51255,41,2,4,0,2,0,2,1,2,11224.3,8370,13,7,24200.0,4,453,N,2,2,2,2,130,193
43677,51-01301,47,2,6,0,2,0,3,1,2,11162.8,5180,6,9,26000.0,4,194,N,2,2,2,2,54,164
43678,13-04600,32,1,6,0,2,N,N,2,0,3670.4,N,N,4,9300.0,2,N,N,2,2,2,2,66,0
43679,17-03529,12,2,N,0,2,7,8,1,2,15097.5,N,N,3,N,N,6,N,2,2,2,2,320,319
43680,28-01100,4,1,N,0,2,3,5,1,1,2674.3,N,N,2,N,N,160,N,2,2,2,2,50,31
43681,17-03531,10,2,N,0,2,3,4,1,1,11171.6,N,N,3,N,N,144,N,2,2,2,2,106,97
43682,01-01301,6,2,N,0,2,2,4,1,1,2731.2,N,N,N,N,N,356,N,N,N,2,2,171,188
43683,17-03531,9,1,N,0,2,5,6,1,2,11171.6,N,N,3,N,N,280,N,2,2,2,2,526,455
43684,01-01301,49,2,6,0,2,0,N,1,2,2731.2,N,N,5,0.0,0,0,N,2,2,2,2,173,173
43685,01-01301,59,2,1,0,2,0,2,1,2,2731.2,7860,11,5,20030.0,4,237,N,2,2,2,2,54,55
43686,01-01301,8,2,N,0,2,3,4,1,2,2731.2,N,N,2,N,N,38,N,N,N,2,2,195,304
43687,01-01301,41,2,1,0,2,0,3,1,2,2731.2,4971,6,5,8400.0,2,248,N,1,2,2,2,82,82
43688,36-03710,66,2,4,0,2,0,3,1,1,52864.7,8270,12,8,50000.0,6,501,N,2,2,2,2,30,31
43689,13-04600,21,2,6,0,2,N,N,3,0,3670.4,N,N,7,0.0,0,N,N,2,2,2,2,4,0
43690,36-04010,40,2,6,0,2,0,4,1,1,50441.6,8080,12,9,46000.0,6,501,N,2,2,2,2,244,306
43691,13-04600,22,1,6,0,2,N,N,3,0,3670.4,N,N,7,0.0,0,N,N,2,2,2,2,105,0
43692,29-01901,51,1,6,0,2,0,N,1,2,5434.8,8191,12,5,40000.0,6,301,N,2,2,2,2,242,243
43693,36-04010,54,2,6,0,2,0,N,1,2,50441.6,N,N,6,1700.0,1,12,N,2,2,2,2,146,146
43694,13-04600,41,1,6,0,2,0,N,1,1,3670.4,4280,5,8,22400.0,4,168,N,2,2,2,2,105,105
43695,13-04600,72,2,3,0,2,0,N,1,1,3670.4,N,N,5,10200.0,2,84,N,2,2,2,2,32,36
43696,36-03710,8,1,N,0,2,N,N,3,0,52864.7,N,N,2,N,N,N,N,2,2,2,2,63,0
43697,17-03529,65,2,4,0,2,0,N,1,1,15097.5,N,N,7,1000.0,1,7,N,2,1,2,2,57,57
43698,17-03531,47,2,1,0,2,1,3,1,2,11171.6,8191,12,10,50000.0,6,344,N,2,2,2,2,519,519
43699,01-01301,54,1,4,0,2,0,2,1,1,2731.2,N,N,8,9300.0,2,54,N,2,1,2,2,187,187
43700,51-51255,36,2,6,0,2,0,N,1,2,11224.3,7270,10,11,305000.0,9,501,N,2,2,2,2,76,75
43701,17-03531,8,2,N,0,2,4,5,1,2,11171.6,N,N,3,N,N,133,N,2,2,2,2,148,179
43702,06-07502,60,2,1,0,2,0,2,1,2,33632.6,6670,8,9,120000.0,9,501,N,2,2,2,2,95,104
43703,17-03531,80,2,3,0,2,0,N,1,1,11171.6,N,N,7,11100.0,2,91,N,2,1,2,2,144,144
43704,17-03531,30,1,6,0,2,0,3,1,1,11210.872142342792,6370,7,7,18000.0,3,271,N,2,2,2,2,386,153
43705,13-04600,52,1,6,0,2,0,N,1,2,3670.4,8660,14,6,10000.0,2,75,N,2,2,2,2,435,435
43706,13-04600,65,2,6,0,2,0,2,1,1,3670.4,N,N,4,9200.0,2,191,N,2,2,2,2,87,86
43707,28-01100,65,2,4,0,2,0,N,1,2,2674.3,8191,12,7,13900.0,4,115,N,1,1,2,2,66,66
43708,13-04600,38,2,6,0,2,1,3,1,2,3670.4,9920,18,4,0.0,0,48,N,2,2,2,2,50,48
43709,17-03529,51,2,5,0,2,0,2,1,2,15097.5,9470,16,7,68000.0,7,404,N,2,2,2,2,97,97
43710,24-01004,40,1,2,0,2,N,N,3,0,4187.9,N,N,6,0.0,0,0,N,2,2,2,2,58,0
43711,29-01901,74,1,3,0,2,0,3,1,1,5434.8,5170,6,4,-1900.0,0,160,N,2,2,2,2,48,47
43712,28-01100,38,2,1,0,2,0,3,1,1,2674.3,3570,4,5,60000.0,8,501,N,2,2,2,2,58,58
43713,17-03529,72,2,6,0,2,0,N,1,1,15097.5,7460,10,7,36200.0,5,300,N,2,2,2,2,71,72
43714,17-03531,47,2,1,0,2,0,2,1,2,11171.6,8590,14,5,9000.0,2,194,N,2,2,2,2,79,79
43715,17-03531,51,2,3,0,2,0,N,1,1,11171.6,9370,16,7,34100.0,5,260,N,1,1,2,2,215,215
43716,36-04010,79,1,3,0,2,0,N,1,1,50441.6,N,N,12,65500.0,7,501,N,2,2,2,2,52,51
43717,51-01301,36,1,1,0,2,0,6,1,1,11162.8,9470,16,10,122000.0,9,501,N,2,2,2,2,58,92
43718,32-00405,54,1,6,0,2,0,5,1,1,7990.5,8660,14,5,0.0,0,135,N,2,1,2,2,74,46
43719,29-01901,59,2,4,0,2,0,N,1,2,5434.8,8170,12,7,8200.0,2,62,N,2,2,2,2,291,291
43720,13-04600,58,1,4,0,2,N,N,2,0,3670.4,N,N,5,9000.0,2,N,N,2,1,2,2,50,0
43721,17-03529,49,2,6,0,2,0,N,1,2,15097.5,8370,13,7,0.0,0,0,N,2,2,2,2,233,232
43722,17-03529,11,1,N,0,2,N,N,2,0,15097.5,N,N,3,N,N,N,N,2,2,2,2,19,0
43723,36-04010,64,1,1,0,2,0,2,1,2,50441.6,6180,7,7,135000.0,9,501,N,2,2,2,2,105,105
43724,01-01301,72,2,3,0,2,0,N,1,1,2731.2,N,N,7,15500.0,4,127,N,1,1,2,2,40,40
43725,36-04010,45,1,6,0,2,1,3,1,1,50441.6,8270,12,6,39000.0,5,192,N,2,2,2,2,96,97
43726,17-03529,38,1,6,0,2,0,N,1,2,15097.5,9090,15,7,21000.0,4,160,N,2,1,2,2,344,345
43727,17-03531,40,1,6,0,2,0,8,1,1,11171.6,8470,13,6,21000.0,4,168,N,2,2,2,2,58,45
43728,17-03531,75,2,3,0,2,0,N,1,2,11171.6,N,N,5,12900.0,2,106,N,2,1,2,2,81,81
43729,17-03529,83,2,6,0,2,0,3,1,2,15097.5,N,N,5,54900.0,7,417,N,1,1,2,2,97,97
43730,28-01100,54,1,4,0,2,0,N,1,1,2674.3,N,N,5,13200.0,3,100,4,2,2,2,2,44,42
43731,17-03529,61,2,1,0,2,0,3,1,2,15097.5,9190,15,10,569000.0,9,501,N,2,2,2,2,128,128
43732,28-01100,54,2,4,0,2,0,N,1,1,2674.3,8590,14,5,20800.0,5,158,N,2,2,2,2,104,104
43733,29-01901,67,2,1,0,2,0,3,1,1,5434.8,7870,11,10,33800.0,5,209,N,2,2,2,2,72,72
43734,17-03531,57,2,4,0,2,0,N,1,1,11171.6,3990,4,10,90000.0,8,501,N,2,1,2,2,145,145
43735,28-01100,25,2,6,0,2,0,3,1,2,2674.3,2890,4,7,21000.0,5,256,N,2,2,2,2,171,172
43736,32-00405,15,1,6,3,2,0,6,1,2,7990.5,5170,6,4,0.0,0,319,N,2,2,2,2,157,124
43737,36-04010,12,1,N,0,2,2,5,1,1,50441.6,N,N,3,N,N,311,N,2,2,2,2,165,167
43738,28-01100,43,2,1,0,2,0,2,1,2,2674.3,N,N,4,8700.0,2,51,N,1,1,1,2,42,42
43739,01-01301,29,2,6,0,2,0,3,1,1,2731.2,5170,6,9,9000.0,2,49,N,2,2,2,2,211,211
43740,36-04010,27,2,N,0,2,2,4,1,2,50441.6,N,N,3,N,N,501,N,2,2,2,2,367,365
43741,13-04600,51,2,1,0,2,0,2,1,2,3670.4,8563,14,7,10000.0,2,312,N,2,2,2,2,50,50
