,EDU,HISP,INDP_CAT,MSP,OWN_RENT,PINCP_DECILE_x,PUMA,RAC1P,SEX,PINCP_DECILE_y,percent_match
957,5,0,16,6,1,3,08-00803,1,1,0,0.0
958,7,0,14,6,1,3,13-04600,2,2,1,0.0
959,9,0,8,6,1,6,19-01700,1,2,4,0.0
960,10,0,14,1,2,7,24-01004,1,2,2,0.0
961,10,0,13,1,1,8,24-01004,1,1,5,0.0
962,8,0,12,1,2,0,01-01301,2,2,8,0.0
963,4,0,N,2,2,0,17-03531,2,2,2,0.0
964,7,0,12,3,1,7,01-01301,2,2,6,0.0
965,7,0,15,4,1,2,38-00100,1,2,3,0.0
966,5,0,N,4,2,0,40-00200,1,1,4,0.0
967,9,0,11,1,1,4,17-03529,2,1,8,0.0
968,9,0,15,1,2,5,36-04010,2,2,4,0.0
969,5,0,3,1,1,7,29-01901,1,1,2,0.0
970,10,0,10,6,1,8,06-08507,6,2,8,100.0
971,4,0,N,6,1,0,06-07502,1,1,0,100.0
972,9,0,9,6,1,1,29-01901,1,2,8,0.0
973,9,0,6,6,1,2,06-07502,1,2,9,0.0
974,4,0,N,4,2,0,19-01700,1,2,2,0.0
975,10,0,13,6,2,7,13-04600,2,2,6,0.0
976,12,0,11,1,2,6,06-08507,1,2,8,0.0
977,5,0,6,4,1,5,19-01700,1,2,7,0.0
978,8,0,N,1,1,7,26-02702,1,2,0,0.0
979,5,0,N,6,1,4,17-03529,6,1,0,0.0
980,7,0,7,1,1,3,17-03531,2,2,6,0.0
981,3,0,N,6,2,0,13-04600,2,1,0,100.0
982,4,0,10,6,2,5,19-01700,1,1,0,0.0
983,10,0,11,6,2,2,06-08507,1,2,7,0.0
984,9,0,6,6,1,8,40-00200,1,2,6,0.0
985,9,0,4,1,2,8,51-01301,1,1,8,100.0
986,6,0,18,6,2,0,32-00405,2,1,0,100.0
987,7,0,N,6,1,0,32-00405,2,2,1,0.0
988,5,0,14,6,2,3,38-00100,1,2,1,0.0
989,1,0,N,N,1,N,17-03529,2,1,N,100.0
990,7,0,15,1,2,4,13-04600,2,1,4,100.0
991,8,0,15,4,1,4,19-01700,1,2,2,0.0
992,9,0,11,4,1,8,29-01901,2,2,6,0.0
993,11,0,12,3,1,5,28-01100,2,2,5,100.0
994,5,0,N,4,2,3,32-00405,2,2,2,0.0
995,8,0,12,1,2,4,17-03529,2,2,5,0.0
996,7,0,12,1,2,0,06-07502,6,2,6,0.0
997,9,0,5,6,1,8,19-01700,1,1,7,0.0
998,9,0,N,6,1,0,17-03531,2,2,2,0.0
999,8,0,10,1,1,3,06-08507,1,2,2,0.0
1000,9,0,9,1,1,9,26-02702,1,2,9,100.0
1001,9,0,6,1,2,4,38-00100,1,2,1,0.0
1002,10,0,15,4,1,8,01-01301,2,2,2,0.0
1003,4,0,14,5,2,2,01-01301,2,2,1,0.0
1004,7,0,6,1,2,5,36-04010,2,1,5,100.0
1005,9,0,14,6,2,5,17-03529,2,2,5,100.0
1006,7,0,16,6,2,7,36-04010,2,2,2,0.0
1007,4,0,6,6,2,1,28-01100,2,2,2,0.0
1008,4,0,N,6,1,0,13-04600,1,1,3,0.0
1009,7,0,12,1,1,7,29-01901,1,2,1,0.0
1010,7,0,6,6,2,4,51-51255,1,2,1,0.0
1011,8,0,10,1,2,3,36-04010,2,2,5,0.0
1012,7,0,15,4,1,7,28-01100,2,2,5,0.0
1013,7,0,12,4,2,5,29-01901,2,2,2,0.0
1014,10,0,N,6,1,4,06-08507,1,2,2,0.0
1015,10,0,11,6,1,7,32-00405,1,1,7,100.0
1016,12,0,10,6,2,0,51-01301,1,2,6,0.0
1017,9,0,16,4,2,7,29-01901,2,2,6,0.0
1018,6,0,N,1,1,3,36-04010,2,1,6,0.0
1019,3,0,N,N,1,N,38-00100,6,1,N,100.0
1020,7,0,10,1,1,8,06-08507,1,1,9,0.0
1021,10,0,10,1,1,9,06-08507,9,1,9,100.0
1022,7,0,6,6,2,2,32-00405,1,1,1,0.0
1023,9,0,4,4,1,4,24-01004,1,1,9,0.0
1024,7,0,14,4,2,4,38-00100,1,2,5,0.0
1025,9,0,9,1,1,9,32-00405,1,2,9,100.0
1026,7,1,10,4,2,5,32-00405,1,1,5,100.0
1027,10,0,10,1,1,6,17-03529,1,2,9,0.0
1028,7,0,4,4,1,8,40-00200,3,1,7,0.0
1029,7,0,6,6,1,7,36-04010,9,1,6,0.0
1030,9,0,6,1,1,9,32-00405,6,2,2,0.0
1031,4,0,N,1,2,0,06-07502,6,1,3,0.0
1032,10,0,11,6,2,5,13-04600,2,2,8,0.0
1033,8,0,6,1,1,8,19-01700,1,1,8,100.0
1034,8,0,3,1,1,4,19-01700,1,1,5,0.0
1035,9,0,11,1,2,8,36-04010,2,2,7,0.0
1036,7,0,N,6,2,4,26-02702,1,1,0,0.0
1037,5,0,4,6,1,6,13-04600,2,1,4,0.0
1038,9,0,N,6,1,0,17-03529,1,1,3,0.0
1039,10,0,10,2,1,7,24-01004,1,2,9,0.0
1040,9,0,8,6,1,2,06-08507,6,2,8,0.0
1041,9,0,6,6,2,1,28-01100,2,1,5,0.0
1042,10,0,N,3,2,8,17-03529,2,2,4,0.0
1043,5,0,N,1,1,0,17-03529,6,1,1,0.0
1044,7,0,14,6,1,5,17-03529,2,2,2,0.0
1045,5,0,7,4,2,8,36-04010,2,1,4,0.0
1046,9,0,13,1,1,9,40-00200,1,2,0,0.0
1047,7,0,N,6,0,0,26-02702,2,1,1,0.0
1048,8,0,4,6,1,1,38-00100,1,2,9,0.0
1049,1,0,N,6,1,0,13-04600,2,2,2,0.0
1050,3,1,N,1,1,0,32-00405,8,1,2,0.0
1051,12,0,N,1,1,7,51-01301,6,1,9,0.0
1052,2,0,N,N,1,N,01-01301,1,2,N,100.0
1053,5,0,12,6,2,5,01-01301,2,2,2,0.0
1054,2,0,N,N,2,N,24-01004,9,1,N,100.0
1055,9,0,N,6,2,0,08-00803,1,1,2,0.0
1056,8,0,12,1,1,6,17-03529,2,2,7,0.0
1057,4,0,N,3,1,5,13-04600,2,1,2,0.0
1058,3,0,N,4,2,0,01-01301,2,2,2,0.0
1059,7,2,12,5,2,1,36-03710,2,2,3,0.0
1060,9,0,4,6,1,9,13-04600,1,1,9,100.0
1061,7,0,6,6,2,1,01-01301,2,1,6,0.0
1062,5,0,6,4,1,3,38-00100,1,1,4,0.0
1063,10,0,14,6,1,2,51-51255,1,2,8,0.0
1064,10,0,15,4,2,8,28-01100,2,2,7,0.0
1065,7,0,16,4,1,3,01-01301,2,1,6,0.0
1066,8,0,N,1,1,6,06-08507,1,2,2,0.0
1067,9,0,11,4,1,6,17-03529,2,2,7,0.0
1068,8,0,10,6,1,3,29-01901,2,1,1,0.0
1069,7,0,N,1,1,0,24-01004,2,2,0,100.0
1070,5,0,N,4,2,6,36-04010,2,1,2,0.0
1071,N,0,N,N,1,N,17-03529,9,1,N,100.0
1072,9,0,11,1,1,5,30-00600,3,2,8,0.0
1073,9,0,11,1,1,7,01-01301,2,1,6,0.0
1074,7,0,13,6,2,7,17-03529,2,1,2,0.0
1075,10,0,N,6,2,0,08-00803,6,1,0,100.0
1076,8,0,15,6,2,5,28-01100,2,1,1,0.0
1077,2,0,N,N,2,N,26-02702,1,2,N,100.0
1078,8,0,N,4,0,1,01-01301,2,1,3,0.0
1079,5,0,N,6,2,0,06-08507,6,2,0,100.0
1080,7,4,N,6,2,6,51-01301,1,1,0,0.0
1081,1,0,N,6,2,0,29-01901,2,2,3,0.0
1082,9,0,N,1,1,0,29-01901,1,2,3,0.0
1083,5,0,N,4,1,6,38-00100,3,1,1,0.0
1084,7,0,N,1,2,4,06-08507,1,2,7,0.0
1085,9,0,N,1,2,6,51-51255,1,1,9,0.0
1086,7,0,N,4,1,3,36-04010,2,1,5,0.0
1087,9,0,9,6,1,4,24-01004,9,2,7,0.0
1088,5,0,16,1,1,7,40-00200,1,2,0,0.0
1089,9,0,11,1,2,5,51-51255,2,1,7,0.0
1090,9,0,8,1,1,5,51-01301,1,2,8,0.0
1091,4,0,N,6,1,1,32-00405,2,1,0,0.0
1092,7,0,16,4,2,5,17-03529,2,1,9,0.0
1093,7,0,12,6,1,5,17-03529,2,1,6,0.0
1094,7,0,9,4,1,5,17-03531,2,2,3,0.0
1095,7,0,6,4,1,5,17-03531,2,1,3,0.0
1096,9,0,N,1,1,0,26-02702,6,2,7,0.0
1097,5,0,N,6,1,7,01-01301,1,2,1,0.0
1098,9,0,9,6,1,8,08-00803,1,1,4,0.0
1099,7,0,6,6,1,5,29-01901,1,2,2,0.0
1100,8,0,12,1,2,4,51-51255,1,2,8,0.0
1101,7,0,4,1,2,6,17-03529,2,1,6,100.0
1102,5,0,N,3,0,5,01-01301,2,1,5,100.0
1103,6,0,6,1,1,2,30-00600,1,1,7,0.0
1104,10,0,16,4,2,3,17-03529,2,2,7,0.0
1105,8,0,0,4,1,3,38-00100,1,1,5,0.0
1106,6,0,N,6,1,5,30-00600,1,2,0,0.0
1107,1,0,N,N,2,N,24-01004,9,1,N,100.0
1108,10,0,12,1,2,9,38-00100,1,2,1,0.0
1109,3,0,N,6,2,0,08-00803,1,2,0,100.0
1110,9,0,N,1,1,6,30-00600,3,1,5,0.0
1111,3,0,N,3,1,3,30-00600,3,2,4,0.0
1112,6,0,6,1,2,9,38-00100,1,2,2,0.0
1113,7,0,9,6,2,7,36-04010,2,2,2,0.0
1114,9,0,10,1,2,4,06-08507,1,2,1,0.0
1115,3,0,14,6,2,0,28-01100,2,1,3,0.0
1116,N,4,N,N,1,N,32-00405,8,1,N,100.0
1117,10,0,11,4,1,3,40-00200,1,2,9,0.0
1118,7,0,N,6,2,0,17-03529,9,2,0,100.0
1119,5,0,N,6,2,0,51-51255,2,1,2,0.0
1120,5,0,N,1,2,1,32-00405,6,2,2,0.0
1121,5,0,9,4,2,4,29-01901,2,1,5,0.0
1122,4,0,N,6,1,2,51-51255,2,1,0,0.0
1123,7,0,N,6,1,0,40-00200,3,2,0,100.0
1124,7,0,7,4,1,6,29-01901,2,2,3,0.0
1125,11,0,11,1,1,9,24-01004,6,1,9,100.0
1126,9,0,N,4,2,3,06-07502,1,1,2,0.0
1127,7,0,6,4,1,5,36-04010,2,1,5,100.0
1128,4,0,7,1,1,7,40-00200,3,1,5,0.0
1129,4,0,N,6,2,0,51-01301,9,2,0,100.0
1130,10,0,12,1,1,7,24-01004,8,2,4,0.0
1131,10,0,11,1,1,9,06-07502,6,2,4,0.0
1132,9,0,6,6,2,9,51-51255,1,2,3,0.0
1133,5,0,N,6,2,2,51-51255,1,2,2,100.0
1134,5,0,N,5,2,3,36-04010,2,2,2,0.0
1135,7,0,6,4,1,5,01-01301,2,2,3,0.0
1136,7,0,N,4,2,2,28-01100,1,1,5,0.0
1137,5,0,9,6,2,5,13-04600,2,2,5,100.0
1138,9,0,N,1,2,7,30-00600,1,2,1,0.0
1139,5,0,15,6,1,4,40-00200,1,2,4,100.0
1140,4,0,4,6,1,0,01-01301,2,1,7,0.0
1141,8,0,14,6,1,4,24-01004,1,1,6,0.0
1142,9,0,3,6,2,8,08-00803,1,1,3,0.0
1143,7,0,3,2,0,2,13-04600,2,1,3,0.0
1144,7,0,N,6,1,1,06-07502,1,1,5,0.0
1145,8,0,16,1,2,5,36-04010,2,2,7,0.0
1146,9,0,10,4,2,3,51-51255,1,2,7,0.0
1147,8,0,4,4,1,3,08-00803,1,2,5,0.0
1148,1,1,N,1,1,7,32-00405,1,1,2,0.0
1149,9,0,11,6,1,2,17-03529,2,2,4,0.0
1150,7,0,N,4,2,5,29-01901,1,1,3,0.0
1151,5,1,3,1,2,9,01-01301,1,1,1,0.0
1152,9,0,12,6,1,9,30-00600,1,2,7,0.0
1153,8,4,14,6,2,1,36-03710,8,1,2,0.0
1154,11,0,16,4,1,9,24-01004,1,2,9,100.0
1155,10,0,14,1,1,7,06-07502,1,2,6,0.0
1156,3,4,N,N,1,N,32-00405,1,2,N,100.0
1157,1,4,N,N,1,N,19-01700,1,1,N,100.0
1158,10,0,4,6,1,9,13-04600,1,1,8,0.0
1159,5,0,3,6,2,8,26-02702,1,1,5,0.0
1160,9,0,7,6,2,8,51-01301,1,1,4,0.0
1161,7,0,10,1,1,8,24-01004,1,1,9,0.0
1162,7,0,6,6,0,1,38-00100,1,1,2,0.0
1163,10,0,10,2,1,8,51-01301,1,2,9,0.0
1164,7,0,9,1,1,8,24-01004,1,2,8,100.0
1165,9,0,N,2,1,0,38-00100,1,1,0,100.0
1166,5,0,7,6,2,7,30-00600,1,1,7,100.0
1167,4,0,6,6,1,0,19-01700,2,2,1,0.0
1168,10,0,11,1,1,7,51-51255,2,2,7,100.0
1169,3,0,N,N,2,N,13-04600,1,2,N,100.0
1170,9,0,10,1,1,7,17-03529,1,1,9,0.0
1171,4,0,N,2,1,0,24-01004,1,2,0,100.0
1172,4,0,4,1,1,4,17-03529,2,1,6,0.0
1173,7,0,14,6,2,1,26-02702,6,2,0,0.0
1174,11,0,10,1,1,9,17-03529,1,2,9,100.0
1175,5,0,12,6,2,6,32-00405,2,2,3,0.0
1176,7,0,6,6,2,3,01-01301,2,2,3,100.0
1177,1,0,N,N,1,N,38-00100,2,2,N,100.0
1178,8,0,16,4,1,8,30-00600,1,1,6,0.0
1179,4,0,N,6,1,0,32-00405,6,1,0,100.0
1180,8,0,N,6,0,0,38-00100,1,2,3,0.0
1181,5,0,N,3,2,4,32-00405,2,2,4,100.0
1182,9,0,9,4,1,5,29-01901,2,2,6,0.0
1183,4,0,6,6,1,4,30-00600,1,1,2,0.0
1184,8,0,5,1,1,8,30-00600,1,1,8,100.0
1185,9,0,6,1,2,9,24-01004,1,1,6,0.0
1186,7,0,16,1,1,9,24-01004,1,1,7,0.0
1187,N,0,N,N,1,N,06-07502,1,2,N,100.0
1188,10,0,12,1,1,9,06-07502,6,2,9,100.0
1189,5,0,N,3,2,4,29-01901,2,1,3,0.0
1190,5,0,6,1,1,6,29-01901,2,1,7,0.0
1191,11,0,9,1,1,9,51-01301,1,1,9,100.0
1192,7,0,3,6,0,5,40-00200,3,1,2,0.0
1193,11,0,16,6,2,9,51-51255,1,1,8,0.0
1194,12,0,11,1,1,8,51-51255,2,1,9,0.0
1195,10,0,N,4,1,5,51-01301,1,1,9,0.0
1196,8,0,6,4,1,3,30-00600,1,2,2,0.0
1197,N,0,N,N,2,N,40-00200,1,1,N,100.0
1198,7,0,15,6,2,5,13-04600,2,1,8,0.0
1199,1,0,N,4,1,4,13-04600,2,1,2,0.0
1200,9,0,10,6,1,9,28-01100,1,1,7,0.0
1201,4,4,14,6,2,1,36-03710,8,1,1,100.0
1202,11,0,12,1,1,9,40-00200,1,2,7,0.0
1203,5,0,N,2,0,2,38-00100,1,1,2,100.0
1204,9,0,15,4,1,2,51-51255,1,2,7,0.0
1205,4,1,N,6,2,0,08-00803,1,2,0,100.0
1206,5,0,N,2,0,0,36-03710,1,1,0,100.0
1207,11,4,10,1,1,9,51-51255,1,1,9,100.0
1208,11,0,9,6,1,6,51-51255,1,2,9,0.0
1209,8,0,N,6,2,0,28-01100,2,2,2,0.0
1210,N,1,N,N,1,N,32-00405,1,1,N,100.0
1211,7,0,4,4,1,1,01-01301,2,2,5,0.0
1212,7,0,12,4,2,4,17-03529,2,2,4,100.0
1213,8,0,12,1,1,9,13-04600,1,2,0,0.0
1214,5,0,10,6,2,0,36-04010,2,1,5,0.0
1215,5,0,9,6,2,6,38-00100,1,1,3,0.0
1216,4,1,3,1,2,7,32-00405,1,1,6,0.0
1217,9,0,9,1,1,6,13-04600,2,2,4,0.0
1218,12,0,10,6,1,9,08-00803,1,2,9,100.0
1219,9,1,10,6,2,3,06-07502,1,2,9,0.0
1220,10,0,11,6,2,8,51-01301,1,1,6,0.0
1221,10,0,N,1,1,6,17-03529,2,1,7,0.0
1222,9,0,11,6,1,7,38-00100,1,1,6,0.0
1223,11,0,12,1,1,9,51-01301,1,2,7,0.0
1224,9,0,6,1,1,9,19-01700,1,1,7,0.0
1225,3,0,N,6,1,0,24-01004,6,1,0,100.0
1226,9,0,13,1,1,6,30-00600,1,1,3,0.0
1227,3,0,14,6,2,3,13-04600,2,1,3,100.0
1228,7,0,7,6,1,8,51-51255,1,2,5,0.0
1229,7,0,N,1,2,3,32-00405,1,2,0,0.0
1230,N,0,N,N,1,N,06-07502,6,2,N,100.0
1231,1,0,N,N,1,N,51-01301,9,2,N,100.0
1232,5,1,14,6,2,1,32-00405,1,2,3,0.0
1233,4,0,N,1,1,4,32-00405,2,2,3,0.0
1234,8,0,15,1,1,3,40-00200,1,1,9,0.0
1235,4,4,N,6,2,0,36-04010,2,1,0,100.0
1236,4,0,10,6,1,5,17-03531,2,1,5,100.0
1237,4,0,6,6,2,3,13-04600,2,2,3,100.0
1238,5,0,11,1,2,8,40-00200,1,2,5,0.0
1239,5,0,6,1,1,5,40-00200,3,1,4,0.0
1240,9,0,10,6,1,9,24-01004,6,1,6,0.0
1241,5,0,10,1,1,7,06-08507,1,1,9,0.0
1242,9,0,7,1,1,8,51-01301,1,1,9,0.0
1243,7,0,N,6,2,2,36-03710,2,2,0,0.0
1244,8,0,14,1,1,2,36-04010,2,2,1,0.0
1245,5,0,N,4,2,5,29-01901,2,1,2,0.0
1246,9,0,9,6,1,4,06-07502,1,1,6,0.0
1247,7,0,N,3,2,2,51-51255,1,2,9,0.0
1248,9,0,11,4,1,7,13-04600,2,2,6,0.0
1249,2,0,N,N,1,N,06-07502,6,1,N,100.0
1250,4,0,N,4,2,3,13-04600,2,2,3,100.0
1251,9,0,12,6,1,7,28-01100,2,2,6,0.0
1252,12,0,11,6,2,9,26-02702,1,1,8,0.0
1253,11,0,N,3,1,9,24-01004,6,2,9,100.0
1254,9,0,4,6,1,9,38-00100,1,1,7,0.0
1255,9,0,10,6,1,4,08-00803,6,2,6,0.0
1256,1,0,N,4,2,2,29-01901,2,1,0,0.0
1257,5,1,N,5,2,4,32-00405,8,2,0,0.0
1258,7,0,16,6,1,7,28-01100,2,2,5,0.0
1259,9,0,6,4,2,3,13-04600,2,2,7,0.0
1260,7,0,N,2,0,2,28-01100,2,1,2,100.0
1261,9,0,N,1,1,2,29-01901,1,1,7,0.0
1262,5,0,15,4,1,5,40-00200,3,1,5,100.0
1263,7,0,N,1,2,6,08-00803,1,1,3,0.0
1264,9,0,14,6,2,8,29-01901,2,1,2,0.0
1265,9,0,8,1,1,6,06-08507,1,2,5,0.0
1266,5,0,6,1,2,1,19-01700,1,2,4,0.0
1267,8,0,15,6,2,2,13-04600,2,2,2,100.0
1268,N,0,N,N,2,N,06-07502,6,1,N,100.0
1269,4,0,N,4,2,4,36-04010,2,1,3,0.0
1270,7,0,13,6,2,2,28-01100,2,2,5,0.0
1271,4,0,6,6,0,3,06-07502,1,2,2,0.0
1272,1,4,N,N,1,N,32-00405,8,2,N,100.0
1273,9,0,10,4,1,7,01-01301,2,1,9,0.0
1274,7,0,10,6,1,3,24-01004,1,2,4,0.0
1275,9,0,15,6,1,6,51-51255,1,1,5,0.0
1276,9,0,6,6,2,9,06-07502,6,1,1,0.0
1277,6,0,14,1,1,3,38-00100,1,2,1,0.0
1278,7,0,9,1,1,7,28-01100,2,2,5,0.0
1279,2,4,N,N,2,N,24-01004,1,1,N,100.0
1280,12,0,10,1,1,8,17-03529,2,1,9,0.0
1281,3,0,N,N,1,N,32-00405,6,2,N,100.0
1282,9,0,13,6,1,7,26-02702,1,2,6,0.0
1283,10,0,N,1,1,2,29-01901,2,2,8,0.0
1284,9,0,10,1,2,0,17-03531,2,2,7,0.0
1285,4,0,N,6,1,1,30-00600,9,1,1,100.0
1286,7,0,7,4,2,5,19-01700,1,1,7,0.0
1287,5,4,4,6,2,4,36-03710,8,2,4,100.0
1288,5,0,15,4,1,2,30-00600,1,1,3,0.0
1289,10,0,14,1,1,9,06-08507,1,1,9,100.0
1290,1,0,N,3,1,2,30-00600,1,2,3,0.0
1291,10,0,8,4,1,9,19-01700,1,1,8,0.0
1292,3,0,N,4,2,3,36-04010,2,2,3,100.0
1293,5,0,15,6,1,2,17-03531,2,1,2,100.0
1294,10,0,8,1,1,9,17-03529,1,1,6,0.0
1295,7,0,15,6,1,1,19-01700,1,1,0,0.0
1296,4,4,N,6,2,1,32-00405,1,1,0,0.0
1297,10,0,N,1,1,9,51-51255,6,1,2,0.0
1298,7,0,6,6,2,3,19-01700,1,2,2,0.0
1299,7,0,12,6,2,2,01-01301,2,2,2,100.0
1300,5,0,7,1,2,3,32-00405,1,1,4,0.0
1301,7,0,N,4,2,7,30-00600,1,2,7,100.0
1302,5,0,4,1,2,5,17-03531,2,1,5,100.0
1303,5,0,16,1,1,3,19-01700,1,2,4,0.0
1304,5,0,N,1,2,3,30-00600,3,2,0,0.0
1305,7,0,11,6,2,1,30-00600,1,2,4,0.0
1306,2,0,N,N,1,N,36-04010,9,2,N,100.0
1307,5,0,4,1,1,1,19-01700,1,2,4,0.0
1308,8,0,14,4,1,2,13-04600,2,1,6,0.0
1309,3,0,N,N,1,N,06-08507,2,2,N,100.0
1310,2,0,N,N,1,N,28-01100,1,1,N,100.0
1311,3,1,N,N,2,N,08-00803,1,2,N,100.0
1312,7,0,N,4,1,1,19-01700,1,1,3,0.0
1313,7,0,13,1,2,2,40-00200,1,2,2,100.0
1314,7,0,14,1,1,6,28-01100,1,2,5,0.0
1315,9,0,N,4,2,0,17-03529,2,2,5,0.0
1316,7,0,16,1,2,7,08-00803,1,1,6,0.0
1317,3,0,N,N,2,N,26-02702,6,1,N,100.0
1318,7,0,6,4,1,5,19-01700,1,2,1,0.0
1319,9,0,4,4,2,4,24-01004,1,2,9,0.0
1320,7,0,12,1,2,8,36-04010,2,1,8,100.0
1321,7,0,6,4,1,3,17-03531,2,2,5,0.0
1322,4,4,N,6,1,0,19-01700,1,1,0,100.0
1323,10,0,12,4,1,9,08-00803,1,2,6,0.0
1324,4,0,7,1,2,3,17-03529,2,1,7,0.0
1325,3,0,N,4,2,4,28-01100,2,2,5,0.0
1326,9,0,15,1,2,7,51-51255,1,2,7,100.0
1327,5,0,12,1,2,4,13-04600,2,2,5,0.0
1328,7,0,7,4,1,8,19-01700,1,1,8,100.0
1329,4,0,14,6,2,2,40-00200,1,2,1,0.0
1330,10,0,N,1,1,0,06-07502,6,2,0,100.0
1331,7,0,N,1,2,0,36-03710,2,2,2,0.0
1332,11,4,11,1,1,2,24-01004,1,2,6,0.0
1333,6,0,N,5,2,2,17-03529,2,1,3,0.0
1334,9,0,10,6,2,7,30-00600,1,1,4,0.0
1335,7,0,N,2,1,6,32-00405,1,1,6,100.0
1336,11,0,12,1,2,9,26-02702,6,2,8,0.0
1337,9,0,4,6,1,8,13-04600,2,1,6,0.0
1338,9,1,12,1,1,5,06-08507,1,2,9,0.0
1339,9,0,N,1,1,7,24-01004,2,2,0,0.0
1340,7,0,6,6,1,8,13-04600,6,1,1,0.0
1341,9,0,6,6,2,4,19-01700,1,1,6,0.0
1342,9,0,16,6,1,9,30-00600,1,2,7,0.0
1343,9,0,9,6,2,5,13-04600,2,2,5,100.0
1344,4,0,N,4,1,2,17-03531,2,1,1,0.0
1345,7,1,N,6,2,4,32-00405,8,2,0,0.0
1346,5,0,6,6,2,4,29-01901,2,2,1,0.0
1347,6,0,N,5,2,2,17-03529,2,2,2,100.0
1348,12,0,11,6,2,2,51-51255,1,1,9,0.0
1349,6,0,N,6,2,2,40-00200,3,1,2,100.0
1350,9,0,14,6,1,7,32-00405,1,2,4,0.0
1351,4,0,N,3,2,2,13-04600,2,1,9,0.0
1352,7,0,13,1,1,7,19-01700,1,2,5,0.0
1353,3,0,3,1,1,4,30-00600,1,1,7,0.0
1354,9,0,8,6,2,9,08-00803,1,1,8,0.0
1355,N,0,N,N,0,N,36-03710,2,1,N,100.0
1356,8,0,6,6,1,1,06-08507,1,2,1,100.0
1357,3,1,N,N,1,N,30-00600,1,2,N,100.0
1358,10,4,4,1,1,7,08-00803,1,1,9,0.0
1359,3,0,N,6,1,0,08-00803,1,2,3,0.0
1360,9,0,12,4,1,8,38-00100,1,2,7,0.0
1361,12,0,11,4,1,5,36-04010,2,1,8,0.0
1362,7,0,12,6,2,0,29-01901,2,1,5,0.0
1363,4,0,6,6,1,1,38-00100,1,2,1,100.0
1364,5,0,11,6,1,1,24-01004,1,2,2,0.0
1365,1,0,N,N,1,N,26-02702,6,2,N,100.0
1366,12,0,11,1,1,8,08-00803,6,2,4,0.0
1367,5,0,13,1,1,9,40-00200,3,2,6,0.0
1368,10,0,16,1,2,7,26-02702,1,2,6,0.0
1369,7,0,3,6,0,1,26-02702,1,1,3,0.0
1370,N,4,N,N,2,1,32-00405,8,1,N,0.0
1371,5,1,9,6,2,4,32-00405,1,2,5,0.0
1372,5,4,N,6,1,0,32-00405,8,1,0,100.0
1373,7,0,6,1,1,1,08-00803,1,1,3,0.0
1374,9,0,6,4,1,9,38-00100,1,1,6,0.0
1375,10,0,10,1,1,2,36-04010,2,2,7,0.0
1376,5,0,9,4,2,6,17-03529,2,1,0,0.0
1377,9,0,10,1,2,7,51-51255,2,2,4,0.0
1378,7,0,13,6,2,1,26-02702,6,2,4,0.0
1379,4,0,N,3,2,3,36-04010,2,2,2,0.0
1380,9,0,8,1,1,9,28-01100,1,2,9,100.0
1381,7,0,14,6,2,1,24-01004,1,1,2,0.0
1382,3,2,N,3,2,4,36-03710,2,2,2,0.0
1383,7,0,12,6,2,6,17-03531,2,1,3,0.0
1384,5,0,N,4,1,0,51-51255,1,2,5,0.0
1385,11,0,11,1,2,2,24-01004,1,2,9,0.0
1386,10,0,8,1,1,9,06-08507,1,1,9,100.0
1387,3,0,N,N,2,N,24-01004,9,1,N,100.0
1388,7,0,14,6,2,4,30-00600,3,2,2,0.0
1389,7,0,N,3,1,4,51-51255,1,2,4,100.0
1390,11,0,16,1,2,9,51-51255,1,1,9,100.0
1391,8,0,10,4,1,8,38-00100,1,2,4,0.0
1392,2,0,N,N,2,N,06-08507,6,1,N,100.0
1393,7,0,N,3,2,2,06-07502,1,2,6,0.0
1394,4,0,N,6,1,0,32-00405,2,2,0,100.0
