,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
13713,48-02102,73,1,2,0,1,N,N,2,0,450.9,N,N,4,9600.0,2,N,N,1,1,2,2,11,0
13714,48-02102,37,2,2,0,1,4,6,1,1,450.9,3170,4,7,15600.0,3,262,N,2,2,2,2,120,120
13715,48-02101,53,2,2,0,2,0,2,1,1,357.4,170,0,9,4800.0,2,177,N,2,2,2,2,146,146
13716,48-02101,35,2,2,0,1,1,2,1,1,357.4,7870,11,10,14000.0,3,80,N,2,2,2,2,52,50
13717,48-02510,31,1,2,0,3,2,3,1,1,3092.4,4195,5,9,73000.0,8,355,N,2,2,2,2,57,56
13718,48-02101,58,2,2,0,1,0,5,1,1,357.4,N,N,7,22600.0,4,501,N,2,2,2,2,19,13
13719,48-02507,63,1,3,0,5,0,N,1,1,3731.1,8170,12,5,43400.0,6,330,N,2,2,2,2,55,56
13720,48-02101,80,2,3,0,1,0,N,1,1,357.4,N,N,5,15500.0,3,126,N,2,2,2,2,22,21
13721,48-02515,84,2,3,0,1,0,2,1,2,2134.8,N,N,8,35000.0,5,228,N,2,2,2,1,189,189
13722,48-02516,41,2,3,0,1,0,N,1,1,1338.4,N,N,10,26900.0,5,204,N,1,1,2,2,79,79
13723,48-02102,71,2,3,0,2,0,N,1,1,450.9,7860,11,5,60000.0,7,458,N,2,2,2,2,182,181
13724,48-02101,63,2,3,0,1,0,N,1,1,357.4,7270,10,11,62000.0,7,474,N,2,2,2,2,31,31
13725,48-02101,80,2,3,0,1,0,N,1,1,357.4,N,N,7,14100.0,3,116,N,2,2,2,2,22,21
13726,48-02510,87,2,3,0,1,0,N,1,1,3092.4,N,N,7,26000.0,5,213,N,2,2,1,2,76,77
13727,48-02515,92,2,3,0,1,0,N,1,2,2134.8,N,N,6,1400.0,1,11,N,2,1,2,2,95,95
13728,48-02102,82,2,3,0,1,0,N,1,2,450.9,N,N,9,64700.0,7,501,N,2,2,2,2,100,100
13729,48-02507,52,1,3,0,1,0,N,1,1,3731.1,2070,4,5,60000.0,7,452,N,2,2,2,2,331,321
13730,48-02102,81,2,3,0,1,0,N,1,1,450.9,N,N,5,11940.0,3,98,N,2,1,2,2,119,116
13731,48-02102,71,2,3,0,1,0,2,1,1,450.9,N,N,6,39300.0,6,476,N,2,1,2,2,103,103
13732,48-02101,79,2,3,0,1,0,N,1,1,357.4,N,N,7,14100.0,3,116,N,2,2,2,2,21,22
13733,48-02102,79,2,3,0,1,0,N,1,1,450.9,N,N,5,13500.0,3,110,N,2,2,2,2,288,277
13734,48-02102,70,2,3,0,1,0,N,1,1,450.9,N,N,5,23000.0,4,189,N,2,2,2,2,143,143
13735,48-02101,64,2,3,0,1,0,4,1,1,357.4,7860,11,9,60650.0,7,501,N,2,2,2,2,53,52
13736,48-02102,78,1,3,0,1,N,N,2,0,450.9,N,N,7,9600.0,2,N,N,2,2,2,2,18,0
13737,48-02101,92,1,3,0,1,0,2,1,1,357.4,N,N,4,90000.0,8,501,N,2,2,2,1,42,42
13738,48-02102,83,2,3,0,1,0,N,1,1,450.9,N,N,5,11940.0,3,98,N,2,1,2,2,119,117
13739,48-02101,71,2,3,0,1,0,4,1,1,357.4,N,N,7,14000.0,3,483,N,2,1,2,2,18,19
13740,48-02507,65,2,3,0,1,0,5,1,1,3731.1,9160,15,7,36000.0,6,338,N,2,2,2,2,47,47
13741,48-02101,92,1,3,0,1,N,N,2,0,357.4,N,N,9,9600.0,2,N,N,1,1,2,1,12,0
13742,48-02101,60,2,3,0,1,0,N,1,2,357.4,N,N,6,32000.0,5,243,N,2,2,2,2,44,48
13743,48-02102,72,2,3,0,1,0,2,1,1,450.9,N,N,5,34300.0,5,302,N,2,1,2,2,60,60
13744,48-02507,73,2,3,0,1,0,N,1,2,3731.1,9160,15,12,41850.0,6,343,N,2,2,2,2,187,174
13745,48-02102,92,1,3,0,1,0,N,1,2,450.9,N,N,5,47100.0,6,387,N,2,2,2,2,67,67
13746,48-02510,61,2,3,0,1,0,3,1,2,3092.4,8191,12,5,483000.0,9,501,N,2,2,1,2,118,76
13747,48-02507,81,2,3,0,1,0,3,1,1,3731.1,N,N,11,39600.0,6,412,N,2,1,2,2,59,59
13748,48-02515,92,2,3,0,1,0,N,1,1,2134.8,N,N,8,0.0,0,0,N,2,1,2,2,49,49
13749,48-02101,66,2,3,0,1,0,N,1,1,357.4,7270,10,11,62000.0,7,474,N,2,2,2,2,32,32
13750,48-02515,76,2,3,0,1,0,N,1,1,2134.8,N,N,5,35200.0,6,289,N,2,2,2,2,50,50
13751,48-02510,76,2,3,0,1,0,2,1,1,3092.4,8370,13,5,55700.0,7,471,N,2,2,2,2,54,54
13752,48-02102,73,2,3,0,1,0,2,1,1,450.9,N,N,5,34300.0,5,302,N,2,1,2,2,60,60
13753,48-02510,60,2,3,0,1,0,N,1,1,3092.4,3291,4,9,470300.0,9,501,N,2,2,2,2,75,75
13754,48-02510,92,2,3,0,1,0,N,1,2,3092.4,N,N,7,55200.0,7,457,N,1,1,2,1,74,74
13755,48-02507,77,2,3,0,1,N,N,3,0,3731.1,N,N,7,23000.0,4,190,N,2,1,1,1,14,0
13756,48-02515,73,2,3,0,1,N,N,2,0,2134.8,N,N,4,10100.0,3,N,N,1,1,2,1,121,0
13757,48-02507,76,1,3,0,1,0,5,1,1,3731.1,N,N,5,35600.0,6,262,N,2,1,2,2,182,182
13758,48-02101,68,2,3,0,1,0,N,1,1,357.4,N,N,5,27620.0,5,226,N,2,2,2,2,73,72
13759,48-02102,73,2,3,0,1,0,N,1,1,450.9,N,N,8,170700.0,9,501,N,2,2,2,2,82,81
13760,48-02102,83,2,3,0,1,0,N,1,1,450.9,N,N,7,24500.0,4,203,N,2,2,2,1,81,82
13761,48-02101,72,2,3,0,1,0,N,1,1,357.4,N,N,6,21300.0,4,174,N,2,2,2,2,15,15
13762,48-02507,74,1,3,0,2,0,N,1,1,3731.1,8590,14,5,22500.0,4,186,N,2,1,2,2,81,81
13763,48-02102,77,2,3,0,1,0,N,1,1,450.9,7280,10,7,32500.0,5,268,N,2,2,2,2,46,46
13764,48-02515,70,2,3,0,1,N,N,2,0,2134.8,N,N,4,32900.0,5,N,N,2,1,2,1,32,0
13765,48-02102,92,2,3,0,1,0,N,1,1,450.9,N,N,7,67300.0,8,501,N,2,2,2,2,50,50
13766,48-02101,89,2,3,0,1,0,2,1,1,357.4,N,N,3,11200.0,3,134,N,1,1,2,2,74,73
13767,48-02516,66,2,3,0,4,0,N,1,1,1338.4,N,N,7,55100.0,7,451,5,1,1,2,2,72,72
13768,48-02515,65,2,3,0,1,0,N,1,1,2134.8,7780,10,8,88000.0,8,501,N,2,1,2,1,40,40
13769,48-02507,57,2,3,0,2,0,3,1,1,3731.1,7860,11,9,89000.0,8,457,N,2,2,2,2,53,53
13770,48-02102,73,2,3,0,1,0,2,1,1,450.9,N,N,5,34300.0,5,302,N,2,1,2,2,60,60
13771,48-02515,65,2,3,0,1,0,2,1,1,2134.8,N,N,7,38500.0,6,501,N,2,2,2,2,43,42
13772,48-02101,84,2,3,0,1,0,2,1,1,357.4,N,N,7,0.0,0,0,N,1,1,2,2,11,13
13773,48-02102,82,2,3,0,1,0,3,1,1,450.9,N,N,5,15600.0,3,501,N,2,1,2,2,106,94
13774,48-02515,88,2,3,0,1,0,N,1,2,2134.8,N,N,6,1400.0,1,11,N,2,1,2,2,101,101
13775,48-02510,61,2,3,0,1,0,N,1,1,3092.4,7380,10,5,250000.0,9,501,N,2,2,2,2,46,46
13776,48-02101,64,2,3,0,1,0,N,1,1,357.4,7270,10,11,62000.0,7,474,N,2,2,2,2,31,32
13777,48-02510,85,2,3,0,1,0,3,1,1,3092.4,N,N,5,39200.0,6,501,N,2,1,2,2,104,57
13778,48-02515,80,2,3,0,1,0,N,1,1,2134.8,N,N,4,22670.0,4,186,N,2,2,2,2,49,49
13779,48-02101,70,2,3,0,1,0,N,1,1,357.4,4971,6,4,20000.0,4,165,N,2,2,2,2,25,25
13780,48-02515,77,2,3,0,1,0,3,1,1,2134.8,5090,6,7,27500.0,5,391,N,2,2,2,2,17,17
13781,48-02515,71,1,3,0,2,N,N,2,0,2134.8,N,N,4,32900.0,5,N,N,2,1,2,2,33,0
13782,48-02516,80,1,3,0,1,N,N,2,0,1338.4,N,N,8,0.0,0,N,N,1,1,2,2,65,0
13783,48-02102,81,2,3,0,1,0,2,1,2,450.9,N,N,5,15000.0,3,145,N,2,1,2,2,56,49
13784,48-02515,72,1,3,0,1,0,N,1,1,2134.8,N,N,10,336700.0,9,501,N,2,2,2,2,42,42
13785,48-02507,73,1,3,0,1,0,2,1,1,3731.1,3580,4,5,81500.0,8,501,N,2,2,2,2,138,138
13786,48-02515,78,2,3,0,1,0,N,1,1,2134.8,5080,6,6,12000.0,3,98,N,2,2,2,1,59,60
13787,48-02102,78,2,3,0,1,0,N,1,2,450.9,N,N,7,18800.0,4,155,N,2,2,1,1,99,100
13788,48-02516,61,1,3,0,3,0,2,1,1,1338.4,8680,14,5,32600.0,5,349,N,2,2,2,2,113,87
13789,48-02515,72,2,3,0,1,0,N,1,1,2134.8,N,N,7,82000.0,8,501,N,2,2,2,2,72,72
13790,48-02101,72,2,3,0,1,0,2,1,1,357.4,N,N,6,30000.0,5,501,N,2,2,2,2,69,70
13791,48-02507,62,1,3,0,1,0,N,1,1,3731.1,7270,10,7,72700.0,8,501,N,2,2,2,2,49,49
13792,48-02102,56,1,3,0,1,0,3,1,1,450.9,4870,6,5,50000.0,7,442,N,2,2,2,2,188,189
13793,48-02515,78,2,3,0,1,0,2,1,1,2134.8,8980,15,4,45900.0,6,501,N,2,2,2,2,87,87
13794,48-02515,72,2,3,0,1,0,N,1,1,2134.8,6890,9,6,44300.0,6,363,N,2,2,2,2,30,27
13795,48-02510,92,2,3,0,1,0,N,1,2,3092.4,N,N,5,30000.0,5,247,N,2,2,2,1,188,188
13796,48-02101,71,2,3,0,1,0,N,1,1,357.4,4971,6,4,20000.0,4,165,N,2,2,2,2,25,25
13797,48-02101,88,2,3,0,1,0,3,1,1,357.4,N,N,7,22900.0,4,501,N,1,1,2,1,70,108
13798,48-02102,90,2,3,0,1,0,N,1,1,450.9,N,N,5,13500.0,3,110,N,2,2,2,2,277,254
13799,48-02101,77,1,3,0,1,0,N,1,1,357.4,N,N,7,47900.0,6,392,N,2,2,2,1,34,34
13800,48-02510,69,2,3,0,1,0,N,1,1,3092.4,N,N,7,54200.0,7,443,N,2,1,2,2,55,56
13801,48-02102,58,1,3,0,1,0,3,1,1,450.9,5580,6,5,45000.0,6,440,N,2,2,2,2,35,36
13802,48-02102,69,1,3,0,1,0,N,1,1,450.9,3570,4,7,46300.0,6,384,N,2,2,2,2,6,6
13803,48-02515,90,2,3,0,1,0,N,1,2,2134.8,N,N,6,14400.0,3,118,N,2,1,2,2,99,99
13804,48-02516,62,2,3,0,1,0,N,1,1,1338.4,N,N,10,151000.0,9,501,N,2,2,2,2,75,74
13805,48-02515,72,2,3,0,1,0,N,1,1,2134.8,N,N,10,336700.0,9,501,N,2,2,2,2,46,46
13806,48-02510,63,1,3,0,1,0,N,1,1,3092.4,9570,16,10,109400.0,9,501,N,2,2,2,2,69,69
13807,48-02507,62,1,3,0,5,0,N,1,1,3731.1,8170,12,5,43400.0,6,330,N,2,2,2,2,55,56
13808,48-02101,85,2,3,0,1,0,3,1,1,357.4,N,N,4,1500.0,1,501,N,1,1,2,2,11,13
13809,48-02515,80,2,3,0,1,0,N,1,1,2134.8,N,N,4,22670.0,4,186,N,2,2,2,2,49,49
13810,48-02510,79,2,3,0,1,0,2,1,1,3092.4,N,N,5,38600.0,6,274,N,2,2,2,2,108,108
13811,48-02515,88,2,3,0,1,0,N,1,2,2134.8,N,N,6,1400.0,1,11,N,2,1,2,2,102,102
13812,48-02516,76,2,3,0,3,0,2,1,1,1338.4,8680,14,5,32600.0,5,349,N,2,2,2,2,102,102
13813,48-02507,62,1,3,0,4,0,N,1,1,3731.1,8170,12,5,43400.0,6,330,N,2,2,2,2,55,56
13814,48-02515,76,2,3,0,1,0,N,1,1,2134.8,N,N,5,35200.0,6,289,N,2,2,2,2,50,50
13815,48-02507,70,2,3,0,1,0,N,1,1,3731.1,3580,4,7,41000.0,6,339,N,2,2,2,2,40,40
13816,48-02515,77,2,3,0,1,0,2,1,1,2134.8,8980,15,4,45900.0,6,501,N,2,2,2,2,87,87
13817,48-02510,79,2,3,0,1,N,N,2,0,3092.4,4870,6,4,7600.0,2,N,N,1,1,2,1,23,0
13818,48-02101,62,2,3,0,1,0,N,1,1,357.4,9160,15,12,53000.0,7,404,N,2,2,2,2,117,72
13819,48-02102,69,1,3,0,1,0,N,1,1,450.9,3570,4,7,46300.0,6,384,N,2,2,2,2,7,6
13820,48-02510,75,2,3,0,1,0,N,1,1,3092.4,N,N,5,60000.0,7,494,N,2,2,2,2,111,111
13821,48-02102,79,1,3,0,1,0,N,1,2,450.9,N,N,4,1300.0,1,10,N,2,2,2,2,86,86
13822,48-02102,77,2,3,0,1,0,N,1,1,450.9,7280,10,7,32500.0,5,268,N,2,2,2,2,47,47
13823,48-02515,59,2,3,0,1,0,N,1,2,2134.8,4971,6,5,25000.0,4,190,N,2,2,2,2,157,157
13824,48-02510,92,2,3,0,1,0,N,1,2,3092.4,N,N,5,30000.0,5,247,N,2,2,2,1,189,189
13825,48-02507,78,1,3,0,2,0,2,1,2,3731.1,N,N,5,21900.0,4,310,N,2,2,2,2,82,84
13826,48-02102,84,2,3,0,1,0,N,1,2,450.9,N,N,9,109000.0,9,501,N,2,2,2,2,74,74
13827,48-02507,92,2,3,0,1,N,N,3,0,3731.1,N,N,7,23000.0,4,190,N,2,1,2,2,14,0
13828,48-02507,73,1,3,0,1,0,2,1,1,3731.1,N,N,9,71700.0,8,467,N,2,2,2,2,137,137
13829,48-02516,64,2,3,0,1,2,3,1,1,1338.4,N,N,5,0.0,0,0,N,2,2,2,2,154,154
13830,48-02515,76,1,3,0,1,0,2,1,1,2134.8,7270,10,11,30200.0,5,197,N,2,2,2,2,55,56
13831,48-02507,72,1,3,0,1,0,3,1,1,3731.1,3365,4,5,30000.0,5,287,N,2,1,2,2,37,38
13832,48-02102,81,2,3,0,1,0,N,1,1,450.9,N,N,4,1300.0,1,10,N,2,2,2,2,90,84
13833,48-02510,77,1,3,0,1,0,N,1,2,3092.4,7072,9,7,27300.0,5,226,N,2,2,2,2,47,48
13834,48-02101,65,1,3,2,7,0,N,1,1,357.4,2980,4,4,29500.0,5,242,N,2,2,2,2,376,361
13835,48-02101,71,2,3,0,1,0,N,1,2,357.4,N,N,9,20200.0,4,167,N,2,2,2,2,29,35
13836,48-02507,84,2,3,0,1,0,N,1,1,3731.1,N,N,7,51700.0,7,423,N,2,2,2,2,70,68
13837,48-02101,84,1,3,0,1,0,N,1,2,357.4,N,N,5,8400.0,2,68,N,2,1,1,2,67,67
13838,48-02102,70,2,3,0,1,0,N,1,1,450.9,7470,10,7,32400.0,5,267,N,2,2,2,2,67,68
13839,48-02515,77,2,3,0,1,0,N,1,1,2134.8,N,N,5,20600.0,4,169,N,2,2,2,2,60,60
13840,48-02510,78,2,3,1,5,0,3,1,1,3092.4,N,N,4,19200.0,4,484,N,2,2,2,2,203,203
13841,48-02101,92,1,3,0,1,0,3,1,1,357.4,9070,15,5,71000.0,8,501,N,2,1,1,1,82,130
13842,48-02507,70,2,3,0,1,0,N,1,1,3731.1,3580,4,7,41000.0,6,339,N,2,2,1,1,41,41
13843,48-02507,79,2,3,0,1,1,3,1,1,3731.1,N,N,5,35700.0,6,501,N,2,1,2,1,127,82
13844,48-02507,55,2,3,0,1,0,3,1,1,3731.1,7860,11,9,89000.0,8,457,N,2,2,2,2,47,47
13845,48-02102,54,2,3,0,1,N,N,1,1,450.9,N,N,4,9100.0,2,69,N,2,1,2,2,7,5
13846,48-02102,64,2,3,0,2,0,2,1,1,450.9,7860,11,8,9000.0,2,230,N,2,1,2,1,47,44
13847,48-02102,57,1,3,0,1,3,6,1,1,450.9,N,N,5,8000.0,2,329,N,2,2,2,2,35,36
13848,48-02101,92,2,3,0,1,N,N,2,0,357.4,N,N,5,18100.0,4,N,N,1,1,2,2,16,0
13849,48-02507,90,2,3,0,1,0,N,1,1,3731.1,N,N,5,30700.0,5,251,N,2,1,2,2,49,48
13850,48-02516,68,1,3,0,1,0,N,1,1,1338.4,8660,14,7,10700.0,3,80,N,2,1,2,2,114,116
13851,48-02102,77,2,3,0,1,0,N,1,1,450.9,N,N,9,18900.0,4,155,N,2,2,2,2,7,7
13852,48-02507,79,1,3,0,1,0,N,1,2,3731.1,N,N,8,4300.0,2,35,N,1,2,2,2,54,54
13853,48-02507,81,2,3,0,1,0,3,1,1,3731.1,N,N,11,39600.0,6,412,N,2,1,2,2,58,58
13854,48-02101,71,2,3,0,1,0,4,1,1,357.4,N,N,7,14000.0,3,483,N,2,1,2,2,18,19
13855,48-02515,68,1,3,0,1,0,2,1,1,2134.8,3895,4,6,47600.0,6,274,N,2,2,2,2,36,35
13856,48-02516,67,2,3,0,1,2,3,1,1,1338.4,N,N,5,0.0,0,0,N,2,2,2,2,153,154
13857,48-02507,70,2,3,0,1,0,N,1,1,3731.1,3580,4,7,41000.0,6,339,N,2,2,2,2,41,41
13858,48-02515,77,2,3,0,1,0,2,1,1,2134.8,N,N,10,96400.0,8,501,N,2,2,2,2,60,60
13859,48-02515,80,2,3,0,1,0,N,1,1,2134.8,N,N,4,22670.0,4,186,N,2,2,2,2,49,50
13860,48-02507,69,2,3,0,1,0,N,1,1,3731.1,N,N,4,15100.0,3,124,N,1,1,1,1,42,42
13861,48-02507,73,1,3,0,3,0,N,1,1,3731.1,8590,14,5,22500.0,4,186,N,2,1,2,2,80,80
13862,48-02510,79,1,3,0,1,0,3,1,1,3092.4,N,N,5,39200.0,6,501,N,2,1,2,2,99,56
13863,48-02101,92,2,3,0,5,0,N,1,1,357.4,N,N,5,24000.0,4,198,N,2,2,2,2,32,28
13864,48-02507,54,2,3,0,1,0,N,1,1,3731.1,N,N,7,50000.0,7,379,N,2,1,2,2,49,49
13865,48-02510,60,2,3,0,1,0,3,1,1,3092.4,N,N,9,120000.0,9,501,N,2,2,2,2,76,76
13866,48-02102,57,1,3,0,1,0,3,1,1,450.9,4870,6,5,50000.0,7,442,N,2,2,2,2,185,193
13867,48-02101,67,2,3,0,1,0,N,1,1,357.4,6290,7,5,95700.0,8,501,N,2,2,2,2,79,79
13868,48-02510,60,2,3,0,1,0,3,1,1,3092.4,N,N,9,120000.0,9,501,N,2,2,2,2,74,74
13869,48-02516,52,2,3,0,1,0,N,1,1,1338.4,N,N,7,41000.0,6,335,N,2,1,2,2,17,17
13870,48-02101,65,1,3,2,5,3,6,1,1,357.4,3365,4,4,15000.0,3,335,N,2,2,2,2,384,351
13871,48-02507,55,2,3,0,1,0,N,1,1,3731.1,N,N,7,50000.0,7,379,N,2,1,1,2,46,46
13872,48-02516,79,2,3,0,1,0,N,1,1,1338.4,N,N,5,88270.0,8,501,N,2,2,2,1,20,20
13873,48-02515,72,2,3,0,1,0,N,1,1,2134.8,N,N,7,82000.0,8,501,N,2,2,2,2,72,72
13874,48-02516,68,1,3,0,1,0,N,1,1,1338.4,8660,14,7,10700.0,3,80,N,2,1,2,2,114,116
13875,48-02102,70,2,3,0,1,0,N,1,1,450.9,N,N,8,22000.0,4,180,N,2,2,2,2,103,103
13876,48-02101,64,2,3,0,1,0,N,1,1,357.4,7270,10,11,62000.0,7,474,N,2,2,2,2,32,30
13877,48-02510,92,2,3,0,1,0,N,1,2,3092.4,N,N,9,43400.0,6,358,N,2,1,2,1,187,188
13878,48-02515,92,2,3,0,1,0,2,1,1,2134.8,N,N,5,10500.0,3,60,N,2,2,1,1,54,41
13879,48-02516,82,2,3,0,1,0,N,1,1,1338.4,N,N,5,88270.0,8,501,N,2,2,2,1,20,17
13880,48-02515,66,2,3,0,1,0,2,1,1,2134.8,3895,4,6,47600.0,6,274,N,2,2,2,2,36,36
13881,48-02102,61,2,3,0,1,0,3,1,1,450.9,6290,7,6,31900.0,5,501,N,2,2,2,2,86,80
13882,48-02515,69,2,3,0,1,N,N,2,0,2134.8,N,N,4,32900.0,5,N,N,2,1,2,1,32,0
13883,48-02101,72,2,3,0,1,0,N,1,1,357.4,N,N,6,21300.0,4,174,N,2,2,2,2,15,15
13884,48-02101,72,2,3,0,1,0,N,1,1,357.4,N,N,6,21300.0,4,174,N,2,2,2,2,15,15
13885,48-02102,71,2,3,0,1,0,N,1,1,450.9,N,N,5,34700.0,5,287,N,2,2,2,2,41,41
13886,48-02515,65,2,3,0,2,0,N,1,1,2134.8,7780,10,8,88000.0,8,501,N,2,1,2,1,41,41
13887,48-02102,87,2,3,0,1,0,3,1,1,450.9,N,N,3,9500.0,2,142,N,1,1,2,2,17,18
13888,48-02507,64,2,3,0,1,0,N,1,2,3731.1,N,N,4,10760.0,3,81,N,1,1,2,2,262,262
13889,48-02102,84,1,3,0,1,0,N,1,1,450.9,N,N,4,1300.0,1,10,N,2,2,2,2,89,89
13890,48-02510,70,2,3,0,1,0,N,1,1,3092.4,N,N,7,64800.0,7,501,N,2,2,2,2,75,74
13891,48-02102,72,2,3,0,1,0,N,1,1,450.9,N,N,7,29000.0,5,239,N,2,2,2,2,66,67
13892,48-02510,69,2,3,0,1,0,2,1,1,3092.4,7870,11,7,120.0,1,228,N,2,2,2,2,93,92
13893,48-02101,92,1,3,0,1,0,N,1,1,357.4,N,N,5,24000.0,4,198,N,2,2,2,1,32,32
13894,48-02101,74,2,3,2,1,3,6,1,2,406.78565521416743,3365,4,4,15000.0,3,335,N,2,2,2,1,479,381
13895,48-02510,91,2,3,0,1,0,2,1,1,3092.4,N,N,9,26600.0,5,495,N,2,2,2,1,75,43
13896,48-02102,63,2,3,0,1,0,N,1,1,450.9,7890,11,8,54600.0,7,448,N,2,2,2,2,100,100
13897,48-02510,92,2,3,1,1,N,N,2,0,3092.4,N,N,5,0.0,0,N,N,1,1,1,1,21,0
13898,48-02515,78,2,3,0,1,0,N,1,1,2134.8,N,N,7,16800.0,3,139,N,2,2,2,2,80,80
13899,48-02516,72,2,3,0,2,0,N,1,1,1338.4,N,N,8,120800.0,9,501,N,2,2,2,2,92,92
13900,48-02101,65,2,3,0,1,0,N,1,2,357.4,4971,6,7,38100.0,6,313,N,2,2,2,2,37,39
13901,48-02510,82,1,3,0,1,3,6,1,1,3092.4,N,N,3,46700.0,6,501,N,2,2,2,2,102,57
13902,48-02507,68,2,3,1,1,0,2,1,1,3731.1,8170,12,7,134000.0,9,501,N,2,2,2,2,73,73
13903,48-02515,77,2,3,0,1,0,N,1,1,2134.8,N,N,5,101600.0,9,501,N,2,2,2,2,12,11
13904,48-02102,78,2,3,0,1,0,3,1,1,450.9,N,N,10,44900.0,6,501,N,2,2,2,2,120,118
13905,48-02507,76,1,3,0,2,0,N,1,1,3731.1,8590,14,5,22500.0,4,186,N,2,1,2,2,82,82
13906,48-02101,66,2,3,0,1,0,N,1,1,357.4,N,N,5,79500.0,8,501,N,2,2,2,2,97,97
13907,48-02515,62,2,3,0,1,0,N,1,1,2134.8,4971,6,5,25000.0,4,190,N,2,2,1,2,158,159
13908,48-02507,72,2,3,0,1,0,2,1,1,3731.1,3580,4,5,81500.0,8,501,N,2,2,1,2,142,142
13909,48-02515,78,2,3,0,1,0,N,1,1,2134.8,5080,6,6,12000.0,3,98,N,2,2,2,1,59,60
13910,48-02510,71,2,3,0,1,0,N,1,1,3092.4,N,N,5,191800.0,9,501,N,2,2,2,2,74,74
13911,48-02101,75,1,3,0,1,0,N,1,1,357.4,N,N,9,20200.0,4,167,N,2,2,2,1,33,33
13912,48-02101,72,2,3,0,1,0,N,1,1,357.4,N,N,6,21300.0,4,174,N,2,2,2,2,15,15
13913,48-02101,70,1,3,0,1,0,N,1,2,357.4,4971,6,4,20000.0,4,165,N,2,2,2,2,27,21
13914,48-02507,69,2,3,0,1,0,N,1,1,3731.1,3580,4,7,41000.0,6,339,N,2,2,2,2,40,40
13915,48-02507,70,2,3,0,1,0,N,1,1,3731.1,3580,4,7,41000.0,6,339,N,2,2,1,1,41,41
13916,48-02516,74,2,3,0,1,0,N,1,1,1338.4,N,N,8,120800.0,9,501,N,2,2,2,2,91,91
13917,48-02516,71,2,3,0,2,0,3,1,1,1338.4,N,N,4,10000.0,2,501,N,2,2,1,2,485,361
13918,48-02510,90,1,3,0,1,0,N,1,2,3092.4,N,N,9,49210.0,7,407,N,2,1,2,2,86,86
13919,48-02101,73,2,3,0,1,0,N,1,1,357.4,N,N,9,20200.0,4,167,N,2,2,2,2,31,33
13920,48-02101,54,2,3,0,1,5,8,1,2,357.4,8191,12,1,483000.0,9,501,N,2,2,2,2,16,14
13921,48-02507,54,2,3,1,1,0,N,1,1,3731.1,9160,15,12,41850.0,6,343,N,2,2,2,2,178,178
13922,48-02515,90,2,3,0,1,0,N,1,1,2134.8,N,N,5,39000.0,6,319,N,1,1,1,1,185,185
13923,48-02515,69,2,3,0,1,N,N,2,0,2134.8,N,N,7,13000.0,3,N,N,2,1,2,1,32,0
13924,48-02507,85,1,3,0,1,0,5,1,1,3731.1,N,N,5,35600.0,6,262,N,2,1,1,1,185,185
13925,48-02510,62,2,3,0,1,0,4,1,1,3092.4,7870,11,10,95000.0,8,453,N,2,2,2,2,47,47
13926,48-02515,75,2,3,0,1,0,N,1,1,2134.8,N,N,5,35200.0,6,289,N,2,2,1,1,48,48
13927,48-02516,80,2,3,0,1,0,N,1,1,1338.4,N,N,5,9900.0,2,82,N,2,2,2,2,49,49
13928,48-02507,92,2,3,0,1,0,N,1,1,3731.1,6490,8,10,63800.0,7,501,N,2,1,2,1,49,49
13929,48-02510,60,2,3,0,1,0,N,1,1,3092.4,3291,4,9,470300.0,9,501,N,2,2,2,2,76,75
13930,48-02101,73,2,3,0,1,0,N,1,1,357.4,N,N,5,27620.0,5,226,N,2,2,2,2,70,71
13931,48-02507,69,2,3,1,1,0,2,1,1,3731.1,8170,12,7,134000.0,9,501,N,2,2,2,2,74,74
13932,48-02101,89,2,3,0,1,0,5,2,0,357.4,N,N,3,8400.0,2,473,N,2,2,2,2,70,3
13933,48-02101,92,1,3,0,1,0,N,1,1,357.4,N,N,3,26000.0,5,213,N,1,1,2,1,32,32
13934,48-02516,73,2,3,0,1,0,N,1,1,1338.4,7890,11,7,16800.0,3,137,N,2,2,2,2,83,77
13935,48-02507,62,2,3,0,1,0,2,1,1,3731.1,8191,12,8,52000.0,7,295,N,2,2,2,2,84,83
13936,48-02507,76,1,3,0,1,0,N,1,1,3731.1,9160,15,12,41850.0,6,343,N,2,2,2,2,182,181
13937,48-02102,66,1,3,0,1,0,N,1,1,450.9,7890,11,8,54600.0,7,448,N,2,2,2,2,103,103
13938,48-02101,89,2,3,0,1,0,5,2,0,357.4,N,N,3,8400.0,2,473,N,2,2,2,2,70,3
13939,48-02515,72,1,3,0,1,0,N,1,1,2134.8,N,N,10,336700.0,9,501,N,2,2,2,2,42,42
13940,48-02510,81,2,3,0,1,0,N,1,1,3092.4,N,N,5,60000.0,7,494,N,2,2,2,2,107,107
13941,48-02101,59,2,3,0,1,0,N,1,1,357.4,370,1,5,19500.0,4,148,N,2,1,2,2,22,25
13942,48-02507,86,2,3,0,1,0,N,1,1,3731.1,N,N,5,70800.0,8,501,N,2,2,2,2,32,32
13943,48-02510,90,2,3,0,1,0,N,1,1,3092.4,N,N,4,9800.0,2,80,N,2,1,2,2,85,86
