,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
10654,25-01300,52,1,1,0,1,0,5,1,1,1457.2,3291,4,5,115000.0,8,501,N,2,2,2,2,75,74
10655,25-00703,8,2,N,0,1,2,4,1,1,2195.3,N,N,2,N,N,186,N,1,2,2,2,39,38
10656,25-01000,56,1,4,0,1,0,2,1,2,2447.1,8990,15,7,7000.0,2,53,N,2,2,2,2,84,61
10657,25-01000,59,2,1,0,1,0,3,1,1,2447.1,4770,6,10,70000.0,7,501,N,2,2,2,2,95,114
10658,25-00503,13,2,N,4,1,2,4,1,2,2872.7,N,N,3,N,N,501,N,2,2,2,2,126,101
10659,25-01000,10,1,N,0,1,3,5,1,1,2447.1,N,N,3,N,N,501,N,2,2,2,2,73,51
10660,25-01300,61,1,1,0,1,0,2,1,1,1457.2,770,3,7,90000.0,8,501,N,2,2,2,2,99,91
10661,25-00503,62,2,1,0,1,0,3,1,1,2872.7,7860,11,10,85000.0,8,501,N,2,2,2,2,49,62
10662,25-00703,60,2,1,0,1,0,2,1,1,2195.3,6870,9,5,54000.0,6,501,N,2,2,2,2,96,94
10663,25-00703,72,1,1,0,1,0,2,1,1,2195.3,7290,10,7,130000.0,9,501,N,2,2,2,2,91,101
10664,25-00703,57,1,1,0,1,0,3,1,1,2195.3,7390,10,9,202000.0,9,501,N,2,2,2,2,63,62
10665,25-00503,1,1,N,0,1,2,4,1,1,2872.7,N,N,N,N,N,501,N,N,N,2,2,76,58
10666,25-01300,61,2,1,0,1,0,2,1,1,1457.2,6770,8,5,32000.0,4,501,N,2,2,2,2,67,67
10667,25-00503,75,1,4,0,1,0,N,1,2,2872.7,7860,11,10,50000.0,6,410,N,2,2,2,2,67,67
10668,25-00503,89,1,3,0,1,0,N,1,2,2872.7,N,N,12,87900.0,8,501,N,2,2,2,2,71,70
10669,25-00503,71,2,1,0,1,0,2,1,1,2872.7,7860,11,7,12000.0,2,327,N,2,2,2,2,41,38
10670,25-00703,33,1,N,0,1,4,6,1,2,2195.3,N,N,3,N,N,302,N,2,2,2,2,475,441
10671,25-02800,39,2,1,0,1,0,2,1,2,3683.9,7860,11,9,78000.0,7,501,N,2,2,2,2,119,119
10672,25-00703,80,2,1,0,1,0,7,1,1,2195.3,6770,8,8,8200.0,2,257,N,2,2,2,2,84,84
10673,25-02800,75,1,1,0,1,0,2,1,1,3683.9,N,N,5,66000.0,7,501,2,2,2,2,2,60,60
10674,25-00703,26,2,1,0,1,0,2,1,2,2195.3,7860,11,10,52000.0,6,501,N,2,2,2,2,80,81
10675,25-00703,66,2,4,0,1,0,N,1,1,2195.3,7860,11,10,157000.0,9,501,N,2,1,2,2,116,107
10676,25-00703,40,2,1,0,1,1,4,1,2,2195.3,8470,13,5,2400.0,1,137,N,2,2,2,2,449,425
10677,25-01000,70,1,1,0,1,0,2,1,1,2447.1,7970,12,7,9800.0,2,316,N,2,2,2,2,67,68
10678,25-02800,81,1,1,0,1,0,2,1,1,3683.9,N,N,5,42000.0,5,501,N,2,2,2,2,124,110
10679,25-00503,68,2,6,0,1,0,N,1,1,2872.7,N,N,5,40000.0,5,330,N,2,2,2,2,59,59
10680,25-02800,45,2,1,0,1,2,4,1,1,3683.9,7380,10,9,250000.0,9,501,N,2,2,2,2,105,105
10681,25-00703,16,2,6,0,1,1,4,1,1,2195.3,170,0,4,4200.0,1,501,N,2,2,2,2,49,59
10682,25-02800,50,2,1,0,1,1,4,1,1,3683.9,7280,10,5,55000.0,6,501,N,2,2,2,2,98,110
10683,25-01000,54,1,1,0,1,0,2,1,1,2447.1,6870,9,11,50200.0,6,501,N,2,2,2,2,150,117
10684,25-00703,60,2,1,0,1,0,2,1,1,2195.3,7280,10,7,13000.0,2,501,N,2,2,2,2,110,107
10685,25-01000,22,1,6,0,1,0,4,1,1,2447.1,8680,14,7,10000.0,2,464,N,2,2,2,2,166,136
10686,25-01300,40,2,1,0,1,1,4,1,1,1457.2,7870,11,5,65000.0,7,501,N,2,2,2,2,128,129
10687,25-02800,50,2,1,0,1,0,2,1,1,3683.9,7870,11,12,100000.0,8,501,N,2,2,2,2,115,115
10688,25-00703,46,1,1,0,1,1,3,1,1,2195.3,670,2,5,105000.0,8,501,N,2,2,2,2,61,58
10689,25-02800,57,1,4,0,1,0,N,1,2,3683.9,3390,4,7,60000.0,6,452,N,2,2,2,2,83,84
10690,25-00703,28,1,1,0,1,1,3,1,1,2195.3,6480,8,9,93000.0,8,501,N,2,2,2,2,107,107
10691,25-01300,37,2,1,0,1,4,6,1,1,1457.2,N,N,11,0.0,0,501,N,2,2,2,2,72,72
10692,25-01300,18,1,6,0,1,N,N,3,0,1457.2,4971,6,7,2000.0,1,N,N,2,2,2,2,66,0
10693,25-02800,13,1,N,0,1,2,4,1,1,3683.9,N,N,3,N,N,128,N,2,2,2,2,68,67
10694,25-01000,61,1,1,0,1,0,2,1,1,2447.1,N,N,5,0.0,0,501,N,1,2,2,2,103,92
10695,25-02800,35,2,1,0,1,4,6,1,1,3683.9,7860,11,10,50000.0,6,501,N,2,2,2,2,92,79
10696,25-02800,61,1,1,0,1,0,2,1,1,3683.9,770,3,7,79300.0,7,501,N,2,2,2,2,93,93
10697,25-02800,3,2,N,0,1,4,6,1,1,3683.9,N,N,1,N,N,501,N,N,N,2,2,117,80
10698,25-02800,53,2,1,0,1,0,4,1,1,3683.9,770,3,5,78000.0,7,501,N,2,2,2,2,110,111
10699,25-00503,46,2,1,2,1,2,4,1,2,2872.7,7270,10,5,15000.0,3,501,N,2,2,2,2,135,178
10700,25-01000,52,2,1,0,1,2,4,1,1,2447.1,8191,12,9,110000.0,8,501,N,2,2,2,2,63,64
10701,25-02800,64,1,6,0,1,0,2,1,1,3683.9,6680,8,9,1600.0,1,389,N,2,2,2,2,70,57
10702,25-00703,44,2,1,0,1,3,5,1,1,2195.3,8590,14,9,62000.0,6,471,N,2,2,2,2,63,62
10703,25-02800,30,2,1,0,1,0,2,1,1,3683.9,7380,10,9,95000.0,8,501,N,2,2,2,2,65,72
10704,25-01000,65,1,1,0,1,0,2,1,2,2447.1,8770,15,5,4600.0,1,276,N,2,2,2,2,80,91
10705,25-02800,76,1,1,0,1,0,2,1,1,3683.9,N,N,10,24000.0,4,467,N,2,2,2,2,89,89
10706,25-00703,78,1,1,0,1,0,2,1,1,2195.3,N,N,9,37500.0,5,470,N,2,2,2,2,101,101
10707,25-00503,19,1,6,0,1,N,N,3,0,2872.7,N,N,7,0.0,0,N,N,2,2,2,2,20,0
10708,25-00703,36,1,1,0,1,1,3,1,2,2195.3,5090,6,8,60000.0,6,382,N,2,2,2,2,147,145
10709,25-01000,83,2,1,0,1,0,2,1,1,2447.1,N,N,5,10700.0,2,228,N,2,2,2,2,90,95
10710,25-00703,55,1,1,0,1,1,3,1,2,2195.3,7460,10,12,110000.0,8,501,N,2,2,2,2,88,88
10711,25-01300,62,2,6,0,1,0,2,1,1,1457.2,6290,7,7,38000.0,5,366,N,2,2,2,2,228,229
10712,25-02800,66,1,2,0,1,0,N,1,1,3683.9,7460,10,9,240000.0,9,501,N,2,2,2,2,104,98
10713,25-02800,82,1,4,0,1,0,N,1,1,3683.9,N,N,7,83000.0,7,501,N,2,1,2,1,109,109
10714,25-00503,36,2,6,0,1,0,N,1,2,2872.7,9290,15,9,120000.0,8,501,N,2,2,2,2,160,157
10715,25-01000,69,2,5,0,1,0,N,1,1,2447.1,7860,11,10,100800.0,8,501,N,2,2,2,2,132,132
10716,25-00503,94,2,3,0,1,0,N,1,1,2872.7,6480,8,9,61300.0,6,501,N,2,2,2,2,102,102
10717,25-00703,77,1,2,0,1,N,N,2,0,2195.3,N,N,10,20900.0,3,N,N,1,1,2,2,18,0
10718,25-01000,37,2,6,0,1,0,N,1,1,2447.1,6672,8,10,75000.0,7,501,N,2,2,2,2,137,162
10719,25-02800,89,2,3,0,1,0,N,1,2,3683.9,N,N,6,1900.0,1,15,N,2,1,2,2,92,93
10720,25-01300,51,2,4,0,1,1,3,1,1,1457.2,7670,10,5,61500.0,6,464,N,2,2,2,2,212,163
10721,25-01300,18,1,6,0,1,1,3,1,1,1457.2,4971,6,4,0.0,0,501,N,2,2,2,2,84,89
10722,25-00703,4,1,N,0,1,3,4,1,2,2195.3,N,N,2,N,N,93,N,N,N,2,2,89,88
10723,25-02800,24,1,6,0,1,0,N,1,2,3683.9,7460,10,9,120000.0,8,501,N,2,2,2,2,328,325
10724,25-00703,42,1,1,0,1,2,4,1,1,2195.3,770,3,9,50200.0,6,272,N,2,2,2,2,63,58
10725,25-00503,38,1,1,0,1,1,3,1,1,2872.7,6670,8,10,45050.0,5,501,N,2,2,2,2,80,79
10726,25-00703,94,2,3,0,1,N,N,3,0,2195.3,N,N,5,9000.0,2,N,N,2,1,2,2,15,0
10727,25-02800,70,1,5,0,1,0,N,1,1,3683.9,N,N,8,8500.0,2,69,N,2,2,2,2,80,80
10728,25-00703,70,1,1,0,1,0,2,1,1,2195.3,N,N,9,18600.0,3,501,N,2,2,2,1,45,44
10729,25-02800,78,1,4,0,1,0,2,1,1,3683.9,N,N,7,18800.0,3,243,N,2,2,2,2,102,102
10730,25-01000,28,1,1,0,1,0,2,1,1,2447.1,7860,11,9,56000.0,6,368,N,2,2,2,2,56,50
10731,25-00703,59,2,1,0,1,0,2,1,1,2195.3,7780,10,9,667000.0,9,501,N,2,2,2,2,67,67
10732,25-01000,28,1,6,0,1,0,3,1,1,2447.1,9470,16,5,40000.0,5,501,N,2,2,2,2,130,128
10733,25-01300,2,1,N,0,1,2,4,1,1,1457.2,N,N,N,N,N,501,N,N,N,2,2,47,57
10734,25-01300,75,2,4,0,1,N,N,2,0,1457.2,N,N,9,14200.0,3,N,N,2,1,1,2,25,0
10735,25-02800,52,2,1,0,1,1,4,1,1,3683.9,8590,14,7,191000.0,9,501,N,2,2,2,2,60,61
10736,25-00503,40,2,2,0,1,0,2,1,2,2872.7,8680,14,3,26000.0,4,480,N,2,2,2,2,257,246
10737,25-00703,18,1,6,0,1,2,4,1,2,2195.3,8590,14,4,3700.0,1,501,N,2,2,2,2,54,69
10738,25-01000,19,1,6,0,1,0,2,1,2,2447.1,N,N,7,0.0,0,305,N,2,2,2,2,201,202
10739,25-01000,57,1,4,0,1,0,2,1,1,2447.1,2880,4,5,311600.0,9,501,N,2,2,2,2,120,107
10740,25-02800,35,1,1,0,1,0,2,1,2,3683.9,770,3,9,48000.0,6,281,N,2,2,2,2,116,150
10741,25-00703,57,1,1,0,1,0,4,1,1,2195.3,6870,9,9,150000.0,9,501,N,2,2,2,2,181,181
10742,25-01300,51,2,1,0,1,3,5,1,1,1457.2,3390,4,9,127000.0,9,420,N,2,2,2,2,97,97
10743,25-00703,63,1,6,0,1,0,N,1,1,2195.3,770,3,5,68000.0,7,501,N,2,2,2,2,59,59
10744,25-01300,52,2,6,0,1,N,N,3,0,1457.2,N,N,4,9000.0,2,68,N,1,2,2,2,42,0
10745,25-01000,63,2,1,0,1,0,3,1,1,2447.1,6870,9,8,147500.0,9,501,N,2,2,2,2,177,177
10746,25-01000,94,2,3,0,1,N,N,2,0,2447.1,N,N,5,13000.0,2,N,N,2,1,2,2,24,0
10747,25-01000,14,2,N,0,1,1,2,1,1,2447.1,N,N,3,N,N,257,N,2,2,2,2,60,49
10748,25-02800,66,1,1,0,1,0,3,1,1,3683.9,3380,4,12,654000.0,9,501,N,2,2,2,2,65,66
10749,25-00503,75,2,3,0,1,0,2,1,1,2872.7,N,N,5,0.0,0,129,N,2,1,2,2,54,53
10750,25-01300,23,2,6,0,1,0,5,1,1,1457.2,7860,11,9,10000.0,2,501,N,2,2,2,2,73,50
10751,25-02800,64,1,1,0,1,0,2,1,1,3683.9,4170,5,9,13000.0,2,154,N,2,2,2,2,83,82
10752,25-01300,60,2,1,0,1,0,2,1,1,1457.2,7380,10,9,82200.0,7,501,N,2,2,2,2,59,60
10753,25-02800,90,2,3,0,1,0,2,1,1,3683.9,N,N,5,57700.0,6,389,N,1,1,2,2,55,55
10754,25-02800,67,2,1,0,1,0,2,1,1,3683.9,8290,12,8,23600.0,4,501,N,2,2,2,2,60,65
10755,25-00703,54,2,1,0,1,1,4,1,1,2195.3,6480,8,10,162600.0,9,501,N,2,2,2,2,120,120
10756,25-01300,11,2,N,0,1,4,9,1,1,1457.2,N,N,3,N,N,501,N,2,2,2,2,50,54
10757,25-01000,71,2,1,0,1,0,3,1,1,2447.1,4670,6,9,200000.0,9,501,N,2,2,2,2,375,374
10758,25-00703,39,1,1,0,1,1,3,1,1,2195.3,3580,4,10,95400.0,8,501,N,2,2,2,2,69,68
10759,25-01300,73,1,3,0,1,0,N,1,2,1457.2,8090,12,7,116100.0,8,501,N,2,2,2,2,62,62
10760,25-00703,20,2,6,0,1,N,N,3,0,2195.3,5170,6,6,5000.0,1,N,N,2,2,2,2,21,0
10761,25-00503,17,2,6,0,1,1,2,1,1,2872.7,8590,14,4,3000.0,1,501,N,2,2,2,2,74,77
10762,25-00703,21,2,6,0,1,N,N,3,0,2195.3,7870,11,7,6000.0,1,N,N,1,2,2,2,92,0
10763,25-01300,46,2,1,0,1,1,3,1,1,1457.2,3390,4,9,76700.0,7,501,N,2,2,1,2,123,92
10764,25-01300,38,1,1,0,1,2,4,1,1,1457.2,7870,11,10,152000.0,9,501,N,2,2,2,2,123,123
10765,25-00703,15,2,6,0,1,2,3,1,2,2195.3,N,N,4,0.0,0,0,N,2,2,2,2,48,65
10766,25-00503,16,2,N,2,1,2,3,1,2,2872.7,N,N,2,N,N,28,N,2,2,2,2,415,414
10767,25-02800,84,1,1,0,1,0,2,1,1,3683.9,N,N,8,19220.0,3,455,N,2,2,2,2,116,116
10768,25-00703,46,2,1,0,1,2,4,1,2,2195.3,770,3,10,22830.0,3,380,N,2,2,2,2,62,62
10769,25-00703,80,2,1,0,1,0,2,1,1,2195.3,N,N,3,17000.0,3,213,N,2,2,2,2,170,170
10770,25-02800,18,1,6,0,1,0,3,1,1,3683.9,6870,9,7,15000.0,3,501,N,2,2,2,2,80,67
10771,25-02800,18,2,6,0,1,1,6,1,1,3683.9,8590,14,5,1500.0,1,501,N,2,2,2,2,103,74
10772,25-00703,48,2,4,2,1,0,N,1,1,2195.3,9480,16,9,65900.0,7,501,N,2,2,2,2,187,186
10773,25-00503,0,1,N,0,1,2,5,1,2,2872.7,N,N,N,N,N,501,N,N,N,2,2,86,66
10774,25-01000,11,2,N,0,1,2,5,1,1,2447.1,N,N,3,N,N,501,N,2,2,2,2,119,115
10775,25-01000,77,2,1,0,1,0,2,1,2,2447.1,N,N,3,20500.0,3,230,N,1,2,2,2,125,125
10776,25-00503,77,2,3,0,1,0,N,1,1,2872.7,N,N,9,57400.0,6,472,N,2,2,2,2,40,40
10777,25-00703,30,1,6,0,1,0,3,1,2,2195.3,6970,9,9,56400.0,6,501,N,2,2,2,2,108,85
10778,25-01000,52,1,4,0,1,0,N,1,2,2447.1,6970,9,10,627600.0,9,501,N,2,2,2,2,165,166
10779,25-00703,15,1,6,0,1,1,3,1,2,2195.3,N,N,4,0.0,0,501,N,2,2,2,2,57,67
10780,25-02800,4,1,N,0,1,4,6,1,1,3683.9,N,N,2,N,N,501,N,2,2,2,2,96,80
10781,25-00503,18,1,6,0,1,1,4,1,1,2872.7,7880,11,5,39000.0,5,501,N,2,2,2,2,67,50
10782,25-00703,45,1,1,0,1,2,4,1,2,2195.3,7071,9,10,380000.0,9,501,N,2,2,2,2,134,134
10783,25-00703,63,1,1,0,1,0,2,1,1,2195.3,3390,4,9,155000.0,9,501,N,2,2,2,2,66,67
10784,25-00503,93,1,1,0,1,0,2,1,1,2872.7,N,N,9,23400.0,3,255,N,2,2,2,1,40,35
10785,25-00703,26,1,1,0,1,0,2,1,2,2195.3,7290,10,10,59000.0,6,501,N,2,2,2,2,88,84
10786,25-01000,17,1,6,0,1,2,4,1,1,2447.1,N,N,4,0.0,0,501,N,1,2,2,2,48,58
10787,25-01000,37,1,6,0,1,0,N,1,1,2447.1,8191,12,8,64000.0,7,490,N,2,2,2,2,141,141
10788,25-01300,46,2,1,0,1,2,4,1,1,1457.2,7380,10,9,221500.0,9,501,N,2,2,2,2,94,102
10789,25-00703,54,1,1,0,1,0,2,1,1,2195.3,8980,15,5,24000.0,4,434,N,2,2,2,2,116,102
10790,25-01000,66,2,1,0,1,0,2,1,1,2447.1,9370,16,9,12000.0,2,501,N,2,2,2,2,93,84
10791,25-02800,57,2,1,0,1,0,2,1,1,3683.9,7290,10,9,299000.0,9,501,N,2,2,2,2,60,61
10792,25-01000,74,2,1,0,1,0,3,1,1,2447.1,N,N,5,107000.0,8,501,N,2,2,2,2,47,46
10793,25-00503,19,1,6,0,1,N,N,3,0,2872.7,N,N,7,0.0,0,N,N,2,2,2,2,65,0
10794,25-00703,27,2,1,0,1,0,2,1,1,2195.3,7470,10,9,78000.0,7,501,N,2,2,2,2,95,94
10795,25-00703,75,2,3,0,1,0,N,1,1,2195.3,N,N,10,75000.0,7,501,N,2,2,2,1,39,40
10796,25-01000,76,2,1,0,1,0,3,1,1,2447.1,N,N,3,17800.0,3,501,N,2,2,2,2,46,46
10797,25-01000,38,2,1,0,1,4,6,1,1,2447.1,7860,11,10,60000.0,6,501,N,2,2,2,2,114,114
10798,25-00703,20,2,6,0,1,N,N,3,0,2195.3,7860,11,5,2300.0,1,N,N,2,2,2,2,67,0
10799,25-02800,18,1,6,0,1,1,4,1,1,3683.9,5381,6,4,4000.0,1,501,N,2,2,2,2,117,110
10800,25-01300,38,1,1,0,1,0,2,1,1,1457.2,6870,9,9,85000.0,8,501,N,2,2,2,2,66,65
10801,25-00703,71,2,1,0,1,0,2,1,1,2195.3,N,N,8,24500.0,4,501,N,2,2,2,2,49,45
10802,25-02800,57,1,6,0,1,0,N,1,1,3683.9,770,3,7,80000.0,7,501,N,2,2,2,2,167,167
10803,25-00703,37,2,1,0,1,1,3,1,2,2195.3,8680,14,10,12100.0,2,277,N,2,2,2,2,76,86
10804,25-01300,13,2,N,0,1,2,4,1,1,1457.2,N,N,3,N,N,501,N,2,2,2,2,34,38
10805,25-01300,47,1,1,0,1,2,5,1,1,1457.2,8191,12,9,55000.0,6,480,N,2,2,2,2,197,195
10806,25-01000,52,1,1,0,1,0,2,1,1,2447.1,7790,10,4,75000.0,7,493,N,2,2,2,2,145,145
10807,25-00703,67,2,2,0,1,0,N,1,1,2195.3,770,3,6,341000.0,9,501,N,2,2,2,2,341,340
10808,25-01300,74,1,1,0,1,0,2,1,1,1457.2,N,N,5,8100.0,2,219,N,1,2,2,1,85,85
10809,25-00503,63,1,1,0,1,0,2,1,1,2872.7,7460,10,10,176000.0,9,501,N,2,2,2,2,65,56
10810,25-00503,21,2,6,0,1,N,N,3,0,2872.7,6870,9,7,8000.0,2,N,N,2,2,2,2,29,0
10811,25-01000,35,1,6,0,1,0,N,1,1,2447.1,7880,11,9,43000.0,5,324,N,2,2,2,2,156,156
10812,25-00703,40,2,1,0,1,2,4,1,1,2195.3,6480,8,9,45600.0,5,501,N,2,2,2,2,73,73
10813,25-02800,29,2,6,0,1,0,N,1,1,3683.9,6970,9,10,90000.0,8,501,N,2,2,2,2,100,99
10814,25-00703,7,1,N,0,1,2,4,1,1,2195.3,N,N,1,N,N,501,N,N,N,2,2,121,115
10815,25-00503,47,1,1,0,1,1,3,1,1,2872.7,7380,10,9,291000.0,9,501,N,2,2,2,2,61,48
10816,25-01300,56,1,1,0,1,0,3,1,1,1457.2,7380,10,10,150000.0,9,501,N,2,2,2,2,60,60
10817,25-00503,50,2,1,0,1,3,5,1,2,2872.7,3390,4,10,200000.0,9,501,N,2,2,2,2,85,96
10818,25-00503,16,1,6,0,1,1,3,1,1,2872.7,N,N,4,0.0,0,501,N,2,2,2,2,70,57
10819,25-00503,47,2,4,0,1,N,N,3,0,2872.7,7860,11,8,4900.0,1,37,N,2,2,2,2,226,0
10820,25-00503,68,2,6,0,1,0,N,1,2,2872.7,4890,6,10,248000.0,9,501,N,2,2,2,2,97,98
10821,25-00703,28,2,6,0,1,0,2,1,2,2195.3,6991,9,9,27000.0,4,206,N,2,2,2,2,111,127
10822,25-00703,80,2,3,0,1,0,N,1,2,2195.3,N,N,8,1900.0,1,15,6,2,1,2,1,40,39
10823,25-02800,75,2,4,0,1,0,N,1,1,3683.9,N,N,7,14500.0,3,118,N,1,1,2,2,59,55
10824,25-01000,89,1,3,0,1,0,N,1,1,2447.1,N,N,5,19000.0,3,155,N,2,2,2,1,158,158
10825,25-00503,2,2,N,2,1,2,3,1,2,2872.7,N,N,N,N,N,28,N,N,N,2,2,413,414
10826,25-00703,1,2,N,0,1,2,4,1,1,2195.3,N,N,N,N,N,501,N,N,N,2,2,88,104
10827,25-02800,17,2,6,0,1,1,4,1,1,3683.9,5381,6,4,4000.0,1,501,N,2,2,2,2,116,110
10828,25-02800,67,1,4,0,1,0,N,1,2,3683.9,6670,8,8,100000.0,8,501,N,2,2,2,2,97,97
10829,25-01000,1,2,N,0,1,2,4,1,1,2447.1,N,N,N,N,N,501,N,N,N,2,2,59,70
10830,25-01300,67,1,1,0,1,0,2,1,1,1457.2,6970,9,10,419500.0,9,501,N,2,2,2,2,44,44
10831,25-00703,64,2,1,0,1,0,2,1,1,2195.3,N,N,5,7820.0,2,501,N,2,2,2,2,63,60
10832,25-01000,37,2,1,0,1,2,4,1,1,2447.1,8191,12,10,110000.0,8,501,N,2,2,2,2,78,82
10833,25-00703,39,2,2,1,1,0,4,1,1,2195.3,8980,15,5,30000.0,4,461,N,2,2,2,2,124,90
10834,25-00703,36,1,1,0,1,0,2,1,1,2195.3,7890,11,10,80000.0,7,501,N,2,2,2,2,44,47
10835,25-02800,77,1,1,0,1,2,4,1,2,3683.9,4670,6,5,43000.0,5,501,N,2,2,2,2,385,390
10836,25-01300,18,2,6,0,1,N,N,3,0,1457.2,8590,14,7,10100.0,2,N,N,2,2,2,2,41,0
10837,25-00703,43,2,1,0,1,4,6,1,1,2195.3,6970,9,9,400000.0,9,501,N,2,2,2,2,82,76
10838,25-01300,14,1,N,0,1,2,4,1,1,1457.2,N,N,3,N,N,470,N,2,2,2,2,160,138
10839,25-00703,64,2,1,0,1,0,2,1,1,2195.3,N,N,9,6400.0,1,499,N,2,2,2,2,71,59
10840,25-00703,63,2,1,0,1,0,2,1,1,2195.3,N,N,5,7820.0,2,501,N,2,2,2,2,63,62
10841,25-02800,58,2,1,0,1,0,2,1,1,3683.9,N,N,5,0.0,0,44,N,2,2,2,2,60,61
10842,25-00503,22,1,6,0,1,N,N,3,0,2872.7,6870,9,7,8000.0,2,N,N,2,2,2,2,29,0
10843,25-02800,38,2,1,0,1,0,6,1,1,3683.9,8380,13,10,93000.0,8,501,N,2,2,2,2,151,110
10844,25-00703,38,2,1,0,1,3,5,1,1,2195.3,4585,5,10,230000.0,9,501,N,2,2,2,2,160,160
10845,25-00503,25,2,1,0,1,0,2,1,2,2872.7,9590,16,5,19000.0,3,501,N,2,2,2,2,25,26
10846,25-02800,49,2,1,0,1,1,3,1,1,3683.9,8680,14,7,0.0,0,501,N,2,2,2,2,86,86
10847,25-00503,90,2,3,0,1,0,N,1,2,2872.7,N,N,9,84500.0,7,501,N,1,1,1,1,49,49
10848,25-01000,48,2,1,0,1,2,4,1,1,2447.1,3960,4,9,50000.0,6,227,N,2,2,2,2,43,42
10849,25-00503,94,2,3,0,1,0,N,1,1,2872.7,N,N,5,33100.0,4,271,N,2,1,1,1,98,98
10850,25-01000,52,1,1,0,1,0,2,1,1,2447.1,9370,16,5,55000.0,6,471,N,2,2,2,1,132,132
10851,25-00503,62,1,1,0,1,0,2,1,1,2872.7,4070,5,8,107600.0,8,501,N,2,2,2,2,90,90
10852,25-01300,72,1,1,0,1,0,2,1,2,1457.2,N,N,7,10000.0,2,501,N,2,2,2,2,171,170
10853,25-00503,73,2,1,0,1,0,2,1,1,2872.7,7390,10,10,69000.0,7,501,N,2,2,2,2,100,109
10854,25-02800,48,1,4,0,1,0,3,1,1,3683.9,9920,18,5,8100.0,2,137,N,1,2,2,2,124,98
10855,25-01000,91,1,2,0,1,0,N,1,2,2447.1,8590,14,5,25300.0,4,208,N,2,2,2,2,80,66
10856,25-00703,78,2,1,0,1,0,2,1,1,2195.3,N,N,7,106000.0,8,501,N,2,2,2,2,78,79
10857,25-00503,27,2,6,0,1,0,2,1,1,2872.7,8080,12,9,35000.0,5,501,N,2,2,2,2,126,93
10858,25-00703,47,2,1,0,1,4,6,1,2,2195.3,N,N,9,20.0,0,302,N,2,2,2,2,431,455
10859,25-02800,26,1,6,0,1,0,2,1,1,3683.9,4580,5,9,100000.0,8,501,N,2,2,2,2,187,159
10860,25-01300,21,2,6,0,1,0,5,1,1,1457.2,7860,11,9,10000.0,2,501,N,2,2,2,2,74,50
10861,25-02800,8,1,N,0,1,2,4,1,1,3683.9,N,N,3,N,N,501,N,2,2,2,2,97,93
10862,25-01000,61,1,1,0,1,0,4,1,1,2447.1,N,N,8,0.0,0,501,N,2,2,2,2,116,94
10863,25-00703,68,1,1,0,1,0,2,1,1,2195.3,N,N,10,64000.0,7,501,N,2,2,2,2,94,102
10864,25-00703,20,2,6,0,1,N,N,3,0,2195.3,5370,6,7,2000.0,1,N,N,2,2,2,2,73,0
10865,25-01300,58,1,1,0,1,0,3,1,1,1457.2,7380,10,9,94200.0,8,501,N,2,2,2,2,76,69
10866,25-01300,27,2,6,0,1,0,4,1,1,1457.2,8080,12,10,40000.0,5,501,N,2,2,2,2,101,68
10867,25-02800,50,1,1,0,1,1,3,1,1,3683.9,9170,15,9,83000.0,7,501,N,2,2,2,2,105,108
10868,25-01300,7,2,N,0,1,2,4,1,1,1457.2,N,N,2,N,N,501,N,2,2,2,2,69,74
10869,25-01300,86,2,3,0,1,0,2,1,1,1457.2,N,N,5,19100.0,3,501,N,2,2,2,2,56,56
10870,25-01300,63,1,1,0,1,0,2,1,1,1457.2,7390,10,9,153700.0,9,501,N,2,2,2,2,61,60
10871,25-00703,33,1,1,0,1,1,3,1,2,2195.3,5090,6,8,60000.0,6,382,N,2,2,2,2,151,151
10872,25-00503,4,1,N,0,1,0,6,1,1,2872.7,N,N,2,N,N,365,N,N,N,2,2,136,114
10873,25-01300,1,2,N,0,1,3,5,1,1,1457.2,N,N,N,N,N,501,N,N,N,2,2,126,111
10874,25-00503,85,2,3,0,1,0,N,1,1,2872.7,N,N,10,78500.0,7,501,N,2,1,2,1,60,61
10875,25-01300,58,2,3,0,1,0,N,1,1,1457.2,7970,12,7,12300.0,2,94,N,2,2,2,2,137,137
10876,25-01000,56,1,1,0,1,0,6,1,1,2447.1,N,N,8,0.0,0,501,N,2,2,2,2,109,109
10877,25-01300,9,2,N,0,1,2,5,1,1,1457.2,N,N,3,N,N,315,N,2,2,2,2,66,74
10878,25-01000,72,1,4,0,1,0,N,1,2,2447.1,N,N,7,23900.0,4,196,N,2,1,2,2,407,407
10879,25-00703,4,1,N,0,1,0,7,1,2,2195.3,N,N,2,N,N,329,N,2,2,1,1,164,163
10880,25-00703,13,2,N,0,1,2,4,1,1,2195.3,N,N,3,N,N,501,N,2,2,2,2,57,54
10881,25-00503,31,1,1,0,1,1,3,1,2,2872.7,8660,14,9,110000.0,8,501,N,2,2,2,2,76,76
10882,25-02800,26,2,6,0,1,0,N,1,2,3683.9,7270,10,10,53000.0,6,401,N,2,2,2,2,73,73
10883,25-00503,37,1,1,0,1,2,4,1,1,2872.7,7670,10,10,361300.0,9,501,N,2,2,2,2,100,100
