,Unnamed: 0,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
3617,11251,25-02800,71,2,3,0,1,0,N,1,2,3683.9,N,N,5,15600.0,3,129,N,2,2,2,2,286,286
3618,11252,25-01300,82,2,3,0,1,N,N,2,0,1457.2,N,N,9,0.0,0,N,N,1,1,2,2,17,0
3619,11253,25-02800,81,2,3,0,1,0,N,1,1,3683.9,N,N,8,21400.0,3,177,N,2,2,2,2,69,69
3620,11254,25-02800,92,2,3,0,1,0,N,1,1,3683.9,N,N,5,14400.0,3,117,N,2,1,2,1,103,103
3621,11255,25-00503,93,2,3,0,1,0,N,1,1,2872.7,N,N,5,33100.0,4,271,N,2,1,1,1,97,97
3622,11256,25-02800,76,1,3,0,1,0,2,1,1,3683.9,N,N,7,29700.0,4,285,N,2,2,2,2,139,142
3623,11257,25-01300,58,2,3,0,1,0,N,1,2,1457.2,6190,7,7,12000.0,2,91,N,2,2,2,2,120,120
3624,11258,25-00503,66,1,3,0,1,0,2,1,1,2872.7,7290,10,12,311000.0,9,501,N,2,2,2,2,67,68
3625,11259,25-01000,87,2,3,0,1,0,N,1,1,2447.1,7970,12,7,54800.0,6,450,N,2,2,2,2,102,103
3626,11260,25-01000,83,2,3,0,1,0,N,1,1,2447.1,N,N,5,53300.0,6,441,N,2,1,2,2,50,50
3627,11261,25-01300,86,1,3,0,1,0,N,1,1,1457.2,N,N,5,32400.0,4,269,N,2,2,2,2,128,128
3628,11262,25-02800,80,2,3,0,1,0,3,1,1,3683.9,N,N,7,53500.0,6,501,N,2,2,2,2,179,180
3629,11263,25-02800,32,2,3,0,1,0,N,1,1,3683.9,N,N,5,10800.0,2,88,N,2,2,2,2,379,379
3630,11264,25-00703,56,2,3,0,1,0,N,1,2,2195.3,4971,6,8,19300.0,3,147,N,2,2,2,2,67,68
3631,11265,25-01300,69,2,3,0,1,0,6,1,1,1457.2,670,2,5,171800.0,9,501,N,2,2,2,2,113,113
3632,11266,25-02800,89,2,3,0,1,0,N,1,1,3683.9,7860,11,7,32000.0,4,262,N,2,2,2,2,131,131
3633,11267,25-00503,84,1,3,0,1,0,N,1,1,2872.7,6480,8,10,122000.0,8,501,N,2,2,2,2,73,73
3634,11268,25-01000,76,2,3,0,1,0,N,1,2,2447.1,N,N,8,21000.0,3,173,N,2,2,2,2,78,64
3635,11269,25-00703,88,2,3,0,1,0,N,1,2,2195.3,N,N,9,65000.0,7,501,N,2,2,2,1,37,38
3637,11271,25-00703,75,1,3,0,1,0,N,1,2,2195.3,N,N,10,27600.0,4,227,N,1,2,2,2,174,174
3638,11272,25-00503,86,2,3,0,1,0,2,1,1,2872.7,6970,9,5,16000.0,3,170,N,2,2,2,2,109,108
3639,11273,25-02800,78,2,3,0,1,0,4,1,1,3683.9,N,N,5,26600.0,4,501,N,2,2,1,2,130,107
3640,11274,25-02800,83,2,3,0,1,0,N,1,1,3683.9,N,N,4,18000.0,3,148,N,2,2,2,2,253,253
3641,11275,25-01000,60,2,3,0,1,0,N,1,1,2447.1,7870,11,7,81300.0,7,501,N,2,2,2,2,93,93
3642,11276,25-01000,69,2,3,0,6,0,N,1,1,2447.1,N,N,9,88800.0,8,501,N,1,2,2,2,155,155
3643,11277,25-01300,74,2,3,0,1,0,2,1,2,1457.2,4971,6,5,26000.0,4,401,N,2,2,1,2,293,280
3644,11278,25-01000,79,1,3,0,1,0,N,1,2,2447.1,N,N,5,53300.0,6,441,N,2,1,2,2,54,54
3645,11279,25-00703,94,1,3,0,1,N,N,2,0,2195.3,N,N,7,21300.0,3,N,2,2,1,1,1,20,0
3646,11280,25-01000,75,2,3,0,1,0,3,1,1,2447.1,N,N,10,25400.0,4,501,N,2,2,2,2,95,94
3647,11281,25-00503,94,2,3,0,1,0,N,1,1,2872.7,N,N,5,33100.0,4,271,N,2,1,1,1,98,98
3648,11282,25-00503,82,1,3,0,1,0,N,1,1,2872.7,6480,8,10,122000.0,8,501,N,2,2,2,2,73,73
3649,11283,25-01000,65,2,3,0,1,0,N,1,1,2447.1,8470,13,5,34000.0,4,279,N,2,2,2,2,116,115
3650,11284,25-00503,81,1,3,0,1,0,N,1,1,2872.7,N,N,10,342900.0,9,501,N,2,2,2,2,62,62
3651,11285,25-02800,71,1,3,0,1,0,N,1,2,3683.9,N,N,5,10800.0,2,88,N,2,2,2,2,382,382
3652,11286,25-01000,77,2,3,0,1,N,N,2,0,2447.1,N,N,5,12900.0,2,N,N,2,1,2,2,68,0
3653,11287,25-00703,89,2,3,0,1,0,N,1,1,2195.3,N,N,9,65000.0,7,501,N,2,2,2,2,36,39
3654,11288,25-02800,94,1,3,0,1,0,N,1,1,3683.9,N,N,5,24100.0,4,199,N,1,2,1,1,92,92
3655,11289,25-01300,60,2,3,0,2,0,N,1,1,1457.2,6190,7,7,12000.0,2,91,N,2,2,2,2,119,119
3656,11290,25-00503,83,1,3,0,1,0,N,1,1,2872.7,6480,8,10,122000.0,8,501,N,2,2,2,2,76,71
3657,11291,25-01000,94,2,3,0,1,N,N,2,0,2447.1,N,N,4,13000.0,2,N,N,2,1,2,1,18,0
3658,11292,25-00703,88,2,3,0,1,0,N,1,2,2195.3,N,N,9,65000.0,7,501,N,2,2,2,1,37,38
3659,11293,25-01300,63,2,3,0,1,0,2,1,2,1457.2,6470,8,5,33000.0,4,349,N,2,2,2,2,64,64
3660,11294,25-01300,89,2,3,0,1,0,N,1,2,1457.2,8080,12,5,40000.0,5,303,N,2,2,1,1,462,467
3661,11295,25-00503,63,2,3,0,1,0,N,1,1,2872.7,6992,9,5,70700.0,7,501,N,2,2,2,2,99,99
3662,11296,25-00703,74,2,3,0,1,0,N,1,1,2195.3,N,N,10,75000.0,7,501,N,2,2,2,2,35,37
3663,11297,25-02800,68,2,3,0,1,0,2,1,1,3683.9,N,N,4,15600.0,3,223,N,2,1,2,2,201,200
3664,11298,25-00703,87,2,3,0,1,0,N,1,1,2195.3,8660,14,5,26200.0,4,215,N,2,2,2,2,50,50
3665,11299,25-00703,75,2,3,0,1,0,N,1,1,2195.3,N,N,7,22400.0,3,185,N,2,2,2,2,40,41
3666,11300,25-02800,84,2,3,0,5,N,N,2,0,3683.9,N,N,5,0.0,0,N,N,1,1,2,2,35,0
3667,11301,25-02800,70,2,3,0,1,0,5,1,1,3683.9,7071,9,9,42900.0,5,501,N,2,2,2,2,68,69
3668,11302,25-00703,81,2,3,0,1,0,N,1,2,2195.3,N,N,5,33500.0,4,277,N,2,2,2,1,40,39
3669,11303,25-00703,88,2,3,0,1,0,N,1,1,2195.3,N,N,7,130300.0,9,501,N,2,2,2,2,86,87
3670,11304,25-00503,86,2,3,0,1,0,2,1,1,2872.7,N,N,7,6700.0,1,121,N,2,2,2,2,72,72
3671,11305,25-00703,76,2,3,0,1,0,N,1,1,2195.3,5490,6,7,126800.0,9,501,N,2,2,2,2,97,96
3672,11306,25-01000,62,2,3,0,1,0,N,1,2,2447.1,7860,11,10,55000.0,6,451,N,2,2,2,2,49,49
3673,11307,25-00703,75,2,3,0,1,0,N,1,2,2195.3,6770,8,7,43100.0,5,355,N,2,2,2,2,56,56
3674,11308,25-00503,77,2,3,0,1,0,N,1,1,2872.7,N,N,9,57400.0,6,472,N,2,2,2,2,34,35
3675,11309,25-01300,77,2,3,0,1,0,N,1,1,1457.2,N,N,4,11100.0,2,91,N,2,2,2,2,60,60
3676,11310,25-01300,80,2,3,0,6,0,N,1,2,1457.2,N,N,3,10800.0,2,88,N,2,2,2,2,78,79
3677,11311,25-00703,67,2,3,0,1,0,N,1,2,2195.3,6992,9,10,146200.0,9,501,N,2,2,2,2,65,65
3678,11312,25-00703,94,1,3,0,1,N,N,2,0,2195.3,N,N,7,21300.0,3,N,2,2,1,1,1,20,0
3679,11313,25-01300,72,2,3,3,1,0,N,1,1,1457.2,N,N,8,44600.0,5,368,N,2,2,2,2,70,70
3680,11314,25-00703,93,2,3,0,1,0,N,1,1,2195.3,N,N,5,24500.0,4,202,N,2,1,2,2,49,49
3681,11315,25-00703,67,2,3,0,1,0,2,1,1,2195.3,9370,16,9,113850.0,8,501,N,2,2,1,2,57,57
3682,11316,25-01000,75,2,3,0,1,N,N,2,0,2447.1,N,N,10,4700.0,1,N,N,2,1,2,2,66,0
3683,11317,25-00703,92,2,3,0,1,0,2,1,1,2195.3,N,N,5,100000.0,8,501,N,1,2,1,2,54,55
3684,11318,25-01300,84,2,3,0,2,0,N,1,1,1457.2,8080,12,5,40000.0,5,303,N,2,2,2,2,453,588
3685,11319,25-01000,83,2,3,0,1,0,N,1,1,2447.1,N,N,5,53300.0,6,441,N,2,1,2,2,50,50
3686,11320,25-01300,80,2,3,0,1,0,N,1,1,1457.2,8570,14,7,82000.0,7,501,N,2,2,2,1,59,59
3687,11321,25-02800,78,2,3,0,1,0,N,1,1,3683.9,5593,6,8,53500.0,6,437,N,2,2,2,2,113,113
3688,11322,25-01300,69,2,3,0,1,0,N,1,2,1457.2,N,N,7,32800.0,4,272,N,2,1,2,1,51,51
3689,11323,25-01300,59,2,3,0,1,1,3,1,1,1457.2,3895,4,5,36400.0,5,198,N,1,2,2,2,137,137
3690,11324,25-01300,83,2,3,0,1,0,3,1,2,1457.2,N,N,5,16900.0,3,501,N,2,1,2,2,108,97
3691,11325,25-01000,72,2,3,0,1,N,N,2,0,2447.1,N,N,5,12900.0,2,N,N,2,1,1,2,64,0
3692,11326,25-01000,94,2,3,0,1,N,N,2,0,2447.1,N,N,3,13000.0,2,N,N,1,1,1,2,54,0
3693,11327,25-00703,73,2,3,0,1,0,N,1,1,2195.3,5490,6,7,126800.0,9,501,N,2,2,2,2,100,97
3694,11328,25-01000,82,2,3,0,1,0,N,1,2,2447.1,N,N,8,21000.0,3,173,N,2,2,2,2,79,66
3695,11329,25-02800,53,1,3,0,1,0,2,1,1,3683.9,1190,4,7,7800.0,2,475,N,2,2,2,2,96,101
3696,11330,25-00703,86,1,3,0,1,N,N,2,0,2195.3,N,N,5,10500.0,2,N,N,2,1,1,2,88,0
3697,11331,25-02800,74,1,3,0,1,0,N,1,2,3683.9,8660,14,8,6000.0,1,45,N,2,2,2,2,382,382
3698,11332,25-00703,82,2,3,0,1,0,N,1,2,2195.3,N,N,8,1900.0,1,15,6,2,1,2,2,41,40
3699,11333,25-00503,61,2,3,0,1,0,N,1,1,2872.7,6992,9,5,70700.0,7,501,N,2,2,2,2,99,99
3700,11334,25-00703,74,2,3,0,1,0,N,1,1,2195.3,8590,14,10,24900.0,4,206,N,2,2,2,2,98,97
3701,11335,25-00703,89,2,3,0,1,0,2,1,1,2195.3,N,N,5,100000.0,8,501,N,1,2,2,2,53,54
3702,11336,25-00703,86,2,3,0,1,0,N,1,1,2195.3,7071,9,9,279500.0,9,501,2,2,2,2,2,82,82
3703,11337,25-02800,89,2,3,0,1,0,N,1,1,3683.9,7860,11,7,32000.0,4,262,N,2,2,2,2,131,131
3704,11338,25-00703,48,2,3,0,1,1,2,1,2,2195.3,5070,6,9,23000.0,3,131,N,2,2,2,2,284,284
3705,11339,25-02800,90,2,3,0,1,0,2,1,1,3683.9,N,N,5,57700.0,6,389,N,1,1,2,2,55,55
3706,11340,25-01000,73,2,3,0,1,0,3,1,2,2447.1,5170,6,5,32400.0,4,240,N,2,2,2,2,184,184
3707,11341,25-00503,73,1,3,0,1,0,2,1,1,2872.7,N,N,10,110000.0,8,501,N,1,2,2,2,53,54
3708,11342,25-00703,83,1,3,0,1,N,N,2,0,2195.3,N,N,5,10500.0,2,N,N,2,1,1,2,90,0
3709,11343,25-00703,92,2,3,0,1,N,N,2,0,2195.3,N,N,4,22000.0,3,N,2,2,1,2,1,102,0
3710,11344,25-00703,91,2,3,0,1,0,N,1,1,2195.3,N,N,5,11600.0,2,95,N,2,2,2,2,49,50
3711,11345,25-00703,70,2,3,0,1,0,N,1,2,2195.3,N,N,5,18300.0,3,151,N,2,2,2,2,91,91
3712,11346,25-01000,69,2,3,0,1,N,N,2,0,2447.1,N,N,10,4700.0,1,N,N,2,1,1,2,62,0
3713,11347,25-02800,81,2,3,0,1,0,N,1,1,3683.9,8680,14,5,29100.0,4,221,N,2,2,2,2,344,345
3714,11348,25-02800,79,1,3,0,1,0,N,1,1,3683.9,N,N,8,24300.0,4,201,N,2,2,2,2,102,102
3715,11349,25-00503,74,2,3,0,1,0,N,1,1,2872.7,N,N,5,16890.0,3,138,N,2,2,2,2,311,311
3716,11350,25-00503,84,2,3,0,1,0,2,1,2,2872.7,N,N,7,29600.0,4,501,N,2,1,2,2,66,66
3717,11351,25-01000,94,2,3,0,1,0,N,1,2,2447.1,N,N,5,36000.0,5,295,N,2,1,1,1,159,159
3718,11352,25-02800,76,2,3,0,1,0,N,1,2,3683.9,N,N,5,48600.0,6,399,N,2,2,2,2,287,287
3719,11353,25-02800,87,2,3,0,1,0,N,1,1,3683.9,N,N,5,15600.0,3,127,N,2,2,2,2,128,128
3720,11354,25-00703,90,2,3,0,1,0,2,1,1,2195.3,N,N,5,100000.0,8,501,N,1,2,2,2,53,54
3721,11355,25-00703,57,2,3,0,1,0,N,1,2,2195.3,N,N,7,19200.0,3,145,N,1,2,2,2,68,69
3722,11356,25-00503,79,2,3,0,1,0,2,1,1,2872.7,7071,9,10,287200.0,9,501,N,2,2,2,2,89,90
3723,11357,25-00503,69,2,3,0,1,0,N,1,1,2872.7,N,N,6,34100.0,4,282,N,2,2,2,2,112,113
3724,11358,25-02800,82,2,3,0,1,0,N,1,2,3683.9,9480,16,10,90000.0,8,501,N,2,2,2,2,214,213
3725,11359,25-00703,55,2,3,0,1,0,N,1,2,2195.3,4971,6,8,19300.0,3,147,N,2,2,2,2,67,67
3726,11360,25-00703,67,2,3,0,1,0,N,1,2,2195.3,6992,9,10,146200.0,9,501,N,2,2,2,2,65,65
3727,11361,25-01300,60,2,3,0,1,0,2,1,1,1457.2,7860,11,5,34000.0,4,380,N,2,2,2,2,66,65
3728,11362,25-01300,80,2,3,0,1,N,N,2,0,1457.2,N,N,5,0.0,0,N,N,1,1,2,1,18,0
3729,11363,25-00703,82,2,3,0,1,N,N,2,0,2195.3,N,N,6,2800.0,1,N,N,1,1,2,2,66,0
3730,11364,25-00503,82,2,3,0,1,0,N,1,2,2872.7,N,N,10,342900.0,9,501,N,2,2,2,2,61,60
3731,11365,25-01000,93,2,3,0,1,0,N,1,1,2447.1,6991,9,9,21580.0,3,177,N,2,2,2,2,51,52
3732,11366,25-02800,69,2,3,0,1,0,N,1,1,3683.9,N,N,5,15600.0,3,129,N,2,2,2,2,285,286
3733,11367,25-01000,62,2,3,0,1,1,5,1,1,2447.1,N,N,6,12200.0,2,223,N,2,2,2,2,73,75
3734,11368,25-00703,70,2,3,0,1,0,N,1,2,2195.3,N,N,5,18300.0,3,151,N,2,2,2,2,92,92
3735,11369,25-00503,74,2,3,0,1,0,2,1,1,2872.7,7071,9,10,287200.0,9,501,N,2,2,2,2,94,95
3736,11370,25-01000,85,2,3,0,1,0,N,1,1,2447.1,N,N,5,15600.0,3,129,N,2,2,2,2,178,178
3737,11371,25-02800,78,2,3,0,1,0,N,1,1,3683.9,5593,6,8,53500.0,6,437,N,2,2,2,2,113,113
3738,11372,25-01300,87,2,3,0,3,N,N,2,0,1457.2,N,N,9,2800.0,1,N,N,1,1,2,2,25,0
3739,11373,25-02800,63,1,3,0,1,0,N,1,1,3683.9,7072,9,10,50000.0,6,410,N,2,2,2,2,78,78
3740,11374,25-01300,82,2,3,0,3,0,2,1,1,1457.2,N,N,4,19200.0,3,501,N,1,2,2,2,66,52
3741,11375,25-01000,84,2,3,0,1,0,N,1,2,2447.1,N,N,5,31500.0,4,261,N,2,2,2,1,105,105
3742,11376,25-01000,84,2,3,0,6,0,N,1,2,2447.1,N,N,3,3400.0,1,28,N,2,2,2,2,226,226
3743,11377,25-02800,86,2,3,0,1,0,4,1,1,3683.9,N,N,5,0.0,0,33,N,2,2,2,2,58,54
3744,11378,25-02800,76,2,3,0,1,0,N,1,1,3683.9,N,N,4,42600.0,5,349,N,2,2,2,2,106,107
3745,11379,25-01300,74,2,3,1,1,0,N,1,1,1457.2,N,N,8,44600.0,5,368,N,2,2,2,2,70,69
3746,11380,25-01300,80,2,3,0,1,0,N,1,1,1457.2,8570,14,7,82000.0,7,501,N,2,2,2,1,59,59
3747,11381,25-01000,65,2,3,0,1,0,N,1,1,2447.1,7860,11,10,55000.0,6,451,N,2,2,2,2,50,50
3748,11382,25-00503,65,1,3,0,1,0,2,1,1,2872.7,7290,10,12,311000.0,9,501,N,2,2,2,2,68,68
3749,11383,25-02800,89,2,3,0,1,0,N,1,1,3683.9,N,N,5,55100.0,6,456,N,2,2,2,2,75,64
3750,11384,25-00703,94,2,3,0,1,N,N,2,0,2195.3,N,N,7,21300.0,3,N,2,2,1,2,2,19,0
3751,11385,25-02800,87,2,3,0,1,0,N,1,2,3683.9,N,N,5,15600.0,3,127,N,2,2,2,1,128,128
3752,11386,25-00703,39,2,3,3,1,0,N,1,2,2195.3,8590,14,9,26900.0,4,221,N,2,2,2,2,498,498
3753,11387,25-00503,78,2,3,0,1,0,N,1,2,2872.7,N,N,5,31300.0,4,259,N,2,2,2,2,92,92
3754,11388,25-00703,90,2,3,0,1,0,2,1,1,2195.3,N,N,1,8400.0,2,501,N,1,2,2,2,60,60
3755,11389,25-00703,94,1,3,0,1,N,N,2,0,2195.3,N,N,7,21300.0,3,N,2,2,1,1,1,20,0
3756,11390,25-00703,87,2,3,0,1,0,N,1,1,2195.3,N,N,9,60300.0,6,495,N,2,2,2,2,50,50
3757,11391,25-00703,86,1,3,0,1,N,N,2,0,2195.3,N,N,4,22000.0,3,N,2,2,1,1,2,95,0
3758,11392,25-01000,71,2,3,0,1,0,3,1,2,2447.1,N,N,10,25400.0,4,501,N,2,2,2,2,88,88
3759,11393,25-01300,77,2,3,0,1,0,2,1,1,1457.2,N,N,7,54600.0,6,501,N,2,2,2,2,42,42
3760,11394,25-01000,88,2,3,0,1,0,N,1,2,2447.1,N,N,1,17200.0,3,141,N,1,1,2,2,79,66
3761,11395,25-00503,71,2,3,0,1,0,N,1,1,2872.7,6991,9,8,75800.0,7,501,N,2,2,2,2,112,113
3762,11396,25-02800,61,2,3,0,1,0,N,1,1,3683.9,6170,7,5,66000.0,7,501,N,2,2,2,2,183,183
3763,11397,25-02800,67,1,3,0,1,0,N,1,1,3683.9,7072,9,10,50000.0,6,410,N,2,2,2,2,80,80
3764,11398,25-02800,86,2,3,0,1,0,N,1,1,3683.9,N,N,5,22000.0,3,180,N,1,1,2,2,63,63
3765,11399,25-01000,59,2,3,0,1,0,4,1,1,2447.1,3580,4,9,139000.0,9,501,N,2,2,2,2,93,92
3766,11400,25-01000,94,2,3,0,1,N,N,2,0,2447.1,N,N,5,13000.0,2,N,N,2,1,2,2,24,0
3767,11401,25-01000,76,2,3,0,1,0,N,1,1,2447.1,N,N,9,18500.0,3,151,N,1,1,2,2,187,187
3768,11402,25-00703,83,2,3,0,1,0,N,1,2,2195.3,8660,14,5,26200.0,4,215,N,2,2,2,2,50,50
3769,11403,25-02800,62,2,3,0,1,0,2,1,1,3683.9,N,N,7,78300.0,7,501,N,1,1,2,2,179,179
3770,11404,25-00703,81,2,3,0,1,0,N,1,2,2195.3,N,N,8,1900.0,1,15,6,2,1,2,2,41,40
3771,11405,25-00703,83,2,3,0,1,0,N,1,2,2195.3,8660,14,5,26200.0,4,215,N,2,2,2,2,50,50
3772,11406,25-01300,70,2,3,0,1,0,5,1,1,1457.2,N,N,5,20200.0,3,465,N,2,1,2,2,90,91
3773,11407,25-01000,65,2,3,4,1,0,N,1,2,2447.1,9480,16,5,50000.0,6,412,N,2,2,2,2,221,221
3774,11408,25-02800,79,2,3,0,1,0,N,1,1,3683.9,5593,6,8,53500.0,6,437,N,2,2,2,2,113,113
3775,11409,25-00703,70,2,3,0,1,0,N,1,2,2195.3,N,N,5,18300.0,3,151,N,2,2,2,2,93,92
3776,11410,25-02800,77,2,3,0,1,0,N,1,1,3683.9,5593,6,8,53500.0,6,437,N,2,2,2,2,113,113
3777,11411,25-01300,68,2,3,0,1,0,N,1,1,1457.2,4390,5,9,3000.0,1,24,N,2,2,2,2,113,113
3778,11412,25-00703,67,2,3,0,1,0,N,1,1,2195.3,8170,12,9,88300.0,8,501,N,2,2,2,2,113,113
3779,11413,25-01000,94,2,3,0,1,N,N,2,0,2447.1,N,N,3,13000.0,2,N,N,1,1,2,2,56,0
3780,11414,25-01300,81,2,3,0,1,0,2,1,1,1457.2,N,N,7,54600.0,6,501,N,2,2,2,2,42,42
3781,11415,25-01300,84,2,3,0,1,2,5,1,2,1457.2,N,N,9,0.0,0,501,N,1,2,2,2,109,96
3782,11416,25-01000,72,2,3,0,1,N,N,2,0,2447.1,N,N,5,12900.0,2,N,N,2,1,1,2,64,0
3783,11417,25-01300,72,1,3,0,1,0,4,1,2,1457.2,N,N,8,18000.0,3,356,N,2,2,2,2,61,61
3784,11418,25-00703,94,2,3,0,1,0,N,1,1,2195.3,N,N,4,17000.0,3,139,N,2,2,2,1,77,78
3785,11419,25-00503,88,2,3,0,1,0,N,1,1,2872.7,N,N,7,36000.0,5,294,N,2,1,2,2,131,131
3786,11420,25-02800,80,2,3,0,1,0,N,1,1,3683.9,8470,13,7,51000.0,6,422,N,2,1,2,2,255,255
3787,11421,25-02800,69,2,3,0,1,0,3,1,1,3683.9,N,N,5,19100.0,3,137,N,2,2,2,2,97,97
3788,11422,25-02800,64,1,3,0,1,0,N,1,1,3683.9,8561,14,9,67500.0,7,501,N,2,2,2,2,78,78
3789,11423,25-01000,88,2,3,0,1,0,N,1,1,2447.1,7270,10,12,25000.0,4,206,N,2,1,2,2,68,69
3790,11424,25-01000,88,1,3,0,1,0,N,1,1,2447.1,N,N,5,53300.0,6,438,N,1,1,2,2,91,91
3791,11425,25-01000,73,2,3,0,1,0,3,1,2,2447.1,5170,6,5,32400.0,4,240,N,2,2,2,2,184,184
3792,11426,25-00703,90,2,3,0,1,0,N,1,1,2195.3,N,N,7,22200.0,3,182,N,1,1,2,1,92,92
3793,11427,25-00503,65,2,3,0,1,0,3,1,1,2872.7,N,N,6,28000.0,4,501,N,2,2,2,2,59,59
3794,11428,25-01000,76,2,3,0,1,0,N,1,2,2447.1,7390,10,10,95900.0,8,501,N,2,2,2,2,62,62
3795,11429,25-01300,88,2,3,0,1,0,2,1,1,1457.2,N,N,5,23800.0,4,273,N,1,2,2,1,58,58
3796,11430,25-01300,87,2,3,0,1,0,2,1,1,1457.2,N,N,5,19100.0,3,501,N,2,2,2,2,57,57
3797,11431,25-01000,88,2,3,0,1,0,N,1,2,2447.1,N,N,5,36000.0,5,295,N,2,1,1,1,166,165
3798,11432,25-00503,80,2,3,0,6,0,N,1,2,2872.7,N,N,5,12000.0,2,98,N,2,2,2,2,209,210
3799,11433,25-00703,87,2,3,0,1,0,N,1,1,2195.3,N,N,5,32300.0,4,266,N,2,2,2,2,97,97
3800,11434,25-01000,84,2,3,0,1,0,N,1,1,2447.1,N,N,5,15600.0,3,129,N,2,2,2,2,177,177
3801,11435,25-00503,78,2,3,0,1,N,N,2,0,2872.7,N,N,5,0.0,0,N,N,1,1,2,1,53,0
3802,11436,25-00503,87,2,3,0,1,0,N,1,1,2872.7,N,N,7,36000.0,5,294,N,2,1,2,2,129,129
3803,11437,25-01000,94,2,3,0,1,N,N,2,0,2447.1,N,N,4,13000.0,2,N,N,2,1,2,1,18,0
3804,11438,25-02800,73,2,3,0,1,0,5,1,1,3683.9,7071,9,9,42900.0,5,501,N,2,2,2,1,68,68
3805,11439,25-02800,94,2,3,0,1,N,N,2,0,3683.9,N,N,5,0.0,0,N,N,1,1,1,1,23,0
3806,11440,25-00503,84,1,3,0,1,0,N,1,1,2872.7,6480,8,10,122000.0,8,501,N,2,2,2,2,73,73
3807,11441,25-00503,79,2,3,0,1,0,3,1,1,2872.7,N,N,5,20100.0,3,409,N,2,2,2,2,83,83
3808,11442,25-01000,87,2,3,0,1,0,N,1,1,2447.1,7970,12,7,54800.0,6,450,N,2,2,2,2,104,104
3809,11443,25-02800,66,2,3,0,1,0,N,1,1,3683.9,3380,4,5,35400.0,5,267,N,2,2,2,2,58,58
3810,11444,25-01000,85,2,3,0,1,0,N,1,1,2447.1,N,N,5,102800.0,8,501,N,2,2,2,2,94,94
3811,11445,25-00503,64,2,3,0,5,0,N,1,1,2872.7,4470,5,7,35300.0,5,291,N,2,2,2,2,88,89
3812,11446,25-00703,89,2,3,0,1,0,N,1,1,2195.3,N,N,1,7800.0,2,63,N,2,2,2,2,53,54
3813,11447,25-00703,86,2,3,0,1,0,N,1,1,2195.3,8660,14,5,26200.0,4,215,N,2,2,2,2,51,51
3814,11448,25-01300,74,1,3,0,1,0,N,1,1,1457.2,7970,12,7,12300.0,2,94,N,2,2,2,2,141,141
3815,11449,25-01000,62,2,3,0,1,1,5,1,1,2447.1,N,N,6,12200.0,2,223,N,2,2,2,2,72,71
3816,11450,25-02800,72,2,3,0,1,0,N,1,1,3683.9,N,N,9,20500.0,3,169,N,2,2,2,2,127,112
3817,11451,25-00703,87,2,3,0,1,N,N,2,0,2195.3,N,N,6,2800.0,1,N,N,1,1,2,2,60,0
3818,11452,25-00703,94,2,3,0,1,N,N,2,0,2195.3,N,N,7,21300.0,3,N,2,2,1,2,2,24,0
3819,11453,25-02800,77,2,3,0,1,0,N,1,1,3683.9,N,N,8,53500.0,6,438,N,2,2,2,2,70,70
3820,11454,25-00503,66,1,3,0,1,0,2,1,1,2872.7,7290,10,12,311000.0,9,501,N,2,2,2,2,67,68
3821,11455,25-02800,84,2,3,0,1,N,N,2,0,3683.9,N,N,6,2800.0,1,N,N,1,1,2,2,53,0
3822,11456,25-01300,62,2,3,0,1,0,2,1,2,1457.2,7860,11,5,34000.0,4,380,N,2,2,2,2,65,64
3823,11457,25-02800,92,2,3,0,1,N,N,2,0,3683.9,N,N,5,13500.0,2,N,N,2,1,2,2,73,0
3824,11458,25-00703,68,2,3,0,1,0,2,1,1,2195.3,9370,16,9,113850.0,8,501,N,2,2,2,2,60,60
3825,11459,25-01300,90,2,3,0,1,0,N,1,1,1457.2,N,N,7,28800.0,4,238,N,2,2,2,2,53,53
3826,11460,25-01000,69,2,3,0,1,0,N,1,2,2447.1,N,N,10,99300.0,8,501,N,2,2,2,2,111,112
3827,11461,25-01300,83,2,3,0,2,0,2,1,1,1457.2,N,N,4,19200.0,3,501,N,1,2,2,2,66,54
3828,11462,25-01300,57,2,3,0,1,0,2,1,2,1457.2,7860,11,5,38900.0,5,222,N,2,2,2,2,376,375
3829,11463,25-02800,76,2,3,0,1,0,N,1,1,3683.9,N,N,7,15800.0,3,130,N,2,2,2,2,77,74
3830,11464,25-00703,83,1,3,0,1,N,N,2,0,2195.3,N,N,4,22000.0,3,N,2,2,1,1,2,90,0
3832,11466,25-00503,84,2,3,0,1,0,N,1,1,2872.7,N,N,7,19500.0,3,161,N,1,1,2,2,64,63
3833,11467,25-01300,82,1,3,0,1,0,2,1,1,1457.2,N,N,5,0.0,0,230,N,2,2,2,2,75,74
3834,11468,25-02800,76,2,3,0,1,0,N,1,1,3683.9,N,N,9,20500.0,3,169,N,2,2,2,2,116,113
3835,11469,25-02800,75,2,3,0,1,0,N,1,1,3683.9,N,N,7,15800.0,3,130,N,2,2,2,2,79,74
3836,11470,25-00503,61,2,3,0,1,0,3,1,1,2872.7,N,N,6,28000.0,4,501,N,2,2,2,2,58,58
