,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
15057,1,6,1,1,1,N,0,4
15058,1,6,1,1,1,N,1,5
15059,2,N,1,1,2,N,N,3
15060,9,1,1,1,1,N,3,6
15061,3,3,1,1,1,N,6,5
15062,1,6,1,1,2,N,1,9
15063,6,6,1,1,1,N,9,12
15064,1,4,2,1,1,N,1,7
15065,1,6,1,1,2,N,2,7
15066,1,1,1,1,1,N,9,5
15067,1,6,2,1,2,2,4,4
15068,1,1,1,1,1,N,2,7
15069,1,N,1,1,1,N,N,N
15070,6,6,2,1,2,N,2,9
15071,1,1,2,1,1,N,7,10
15072,9,N,2,1,1,N,N,1
15073,1,N,1,1,2,N,N,3
15074,1,6,1,1,2,N,0,4
15075,1,1,2,1,1,N,6,8
15076,1,6,2,1,1,N,3,4
15077,2,6,1,1,2,N,2,5
15078,1,4,1,1,1,N,6,9
15079,9,1,1,1,1,N,4,10
15080,2,N,1,1,2,N,N,3
15081,1,1,1,1,1,N,0,4
15082,1,6,1,3,0,N,3,7
15083,8,1,1,1,1,N,0,4
15084,2,1,2,1,2,N,3,3
15085,1,1,2,1,1,N,9,11
15086,9,1,1,1,1,N,4,7
15087,1,1,1,1,1,N,9,11
15088,9,N,2,1,1,N,N,2
15089,1,1,2,1,2,N,3,7
15090,1,1,2,1,1,N,8,9
15091,1,N,1,1,1,N,N,3
15092,2,5,1,1,1,N,2,4
15093,1,N,1,1,1,N,N,2
15094,1,N,1,1,2,N,N,N
15095,6,N,2,1,2,N,N,3
15096,2,6,1,3,0,N,3,4
15097,2,6,2,1,2,N,2,7
15098,1,1,1,1,1,N,0,7
15099,1,1,1,1,1,N,8,9
15100,1,1,1,1,1,N,5,7
15101,6,4,1,1,1,N,3,9
15102,1,1,2,1,1,N,8,9
15103,6,6,1,1,2,N,1,4
15104,1,6,2,3,0,N,0,9
15105,1,1,2,1,1,5,5,5
15106,1,2,1,2,0,N,0,7
15107,2,3,1,1,1,N,4,7
15108,1,6,2,1,2,N,3,4
15109,1,4,2,1,2,N,9,10
15110,1,1,1,1,1,N,6,11
15111,1,1,2,1,1,N,4,9
15112,1,6,2,1,1,N,8,7
15113,1,6,1,3,0,N,0,4
15114,1,N,2,1,1,N,N,2
15115,1,6,2,1,1,N,7,9
15116,1,6,2,1,2,N,0,9
15117,1,1,1,1,1,N,8,9
15118,8,6,2,1,2,N,6,9
15119,2,6,1,2,0,N,0,7
15120,1,1,1,1,1,N,0,5
15121,1,2,1,1,1,N,5,9
15122,1,1,1,1,1,N,4,6
15123,1,1,1,1,1,N,7,12
15124,1,6,2,1,1,N,1,6
15125,6,1,1,1,1,N,9,12
15126,1,6,2,1,1,N,7,9
15127,1,1,2,1,1,N,9,10
15128,1,1,1,1,1,N,5,5
15129,9,6,1,1,1,N,0,7
15130,1,1,1,1,1,N,9,9
15131,1,1,2,1,1,N,5,5
15132,1,1,2,1,1,N,5,9
15133,1,6,1,1,1,N,8,9
15134,2,6,2,1,2,N,6,8
15135,2,5,2,1,1,N,3,4
15136,6,1,2,1,1,N,0,9
15137,6,N,1,1,1,N,N,3
15138,9,N,1,1,1,N,N,3
15139,2,N,1,1,1,N,N,1
15140,4,1,2,1,1,N,9,11
15141,1,1,2,1,2,N,4,10
15142,1,1,2,1,1,N,6,5
15143,2,N,2,1,1,N,N,2
15144,8,2,1,1,2,N,5,7
15145,6,6,1,1,2,N,7,11
15146,2,6,2,1,1,N,1,5
15147,1,4,2,1,2,N,6,9
15148,1,1,1,1,1,N,9,8
15149,1,6,2,1,2,N,7,11
15150,1,1,2,1,1,N,9,9
15151,1,6,2,1,2,N,9,10
15152,1,1,1,1,1,N,1,9
15153,2,6,1,1,2,N,2,7
15154,1,1,1,1,2,N,1,5
15155,1,6,1,3,0,N,5,7
15156,6,1,1,1,1,N,0,4
15157,1,6,1,1,1,N,3,5
15158,2,4,1,1,2,N,5,6
15159,1,1,2,1,1,N,9,10
15160,1,1,2,1,1,N,9,8
15161,1,1,1,1,1,N,7,10
15162,8,6,2,1,1,N,0,5
15163,1,6,2,1,1,N,8,9
15164,1,N,2,2,2,N,N,3
15165,1,4,1,1,2,N,7,11
15166,2,N,2,1,1,N,N,2
15167,1,N,1,1,1,N,N,N
15168,1,1,2,1,2,N,8,8
15169,1,6,2,1,1,N,7,9
15170,2,6,1,3,0,N,5,7
15171,1,N,2,1,2,N,N,3
15172,1,6,2,1,1,N,1,7
15173,1,6,2,1,2,N,5,9
15174,2,6,2,3,0,N,8,7
15175,1,1,1,1,1,N,8,9
15176,2,1,1,1,1,N,0,5
15177,1,1,1,1,1,N,4,7
15178,1,1,2,1,1,N,7,9
15179,1,6,2,3,0,N,0,4
15180,2,5,2,1,2,N,2,7
15181,9,N,1,1,1,N,N,2
15182,1,1,2,1,1,N,9,9
15183,1,1,2,1,2,N,9,9
15184,1,1,2,1,1,N,7,10
15185,1,6,1,3,0,N,0,5
15186,1,1,1,1,2,N,0,10
15187,6,1,1,1,1,N,9,10
15188,1,1,2,1,2,N,6,9
15189,1,6,1,1,2,N,1,7
15190,1,6,1,1,1,N,2,4
15191,3,N,1,1,1,N,N,1
15192,2,N,2,1,1,N,N,3
15193,2,1,2,1,1,N,0,6
15194,2,6,1,1,2,N,8,9
15195,2,6,2,1,1,N,3,3
15196,2,4,1,1,2,N,2,5
15197,1,4,2,1,1,N,8,7
15198,1,N,2,1,1,N,N,3
15199,1,1,1,1,1,N,9,10
15200,9,6,2,1,1,N,2,9
15201,2,6,2,1,1,N,2,6
15202,2,6,1,1,2,N,1,4
15203,2,6,1,1,1,N,8,9
15204,2,6,1,1,2,N,7,5
15205,1,1,2,1,1,N,5,11
15206,1,N,2,1,1,N,N,2
15207,1,6,1,1,1,N,0,5
15208,1,3,2,1,1,N,6,9
15209,1,1,2,1,1,N,9,9
15210,1,6,2,1,2,N,9,10
15211,3,4,1,1,1,N,3,8
15212,1,1,2,1,1,N,9,8
15213,2,4,2,1,1,N,0,4
15214,2,5,2,1,1,N,6,10
15215,6,1,1,1,2,N,9,12
15216,1,1,2,1,1,N,5,5
15217,2,1,1,1,1,N,2,7
15218,1,4,2,1,2,N,2,7
15219,1,3,2,1,1,N,2,7
15220,1,N,1,1,1,N,N,1
15221,1,6,1,1,2,N,6,10
15222,1,6,1,3,0,N,8,9
15223,1,1,2,1,1,N,7,11
15224,2,5,2,1,2,N,3,9
15225,2,1,1,1,1,N,5,4
15226,1,6,2,1,1,N,0,9
15227,6,1,1,1,1,N,9,12
15228,1,6,1,1,1,N,9,11
15229,1,6,2,1,2,N,2,5
15230,1,6,2,1,2,N,0,5
15231,1,1,2,1,1,N,8,10
15232,1,1,2,1,1,N,9,7
15233,2,N,1,1,1,N,N,2
15234,1,1,1,1,1,N,9,10
15235,1,1,1,1,1,N,9,5
15236,1,6,1,1,1,N,0,4
15237,1,N,1,1,1,N,N,3
15238,1,N,1,1,1,N,N,3
15239,6,1,1,1,1,N,0,7
15240,1,1,1,1,1,N,9,11
15241,1,N,2,1,1,N,N,3
15242,1,N,2,1,1,N,N,1
15243,1,1,1,1,2,N,9,12
15244,8,4,2,1,1,N,4,5
15245,2,4,2,1,1,N,4,9
15246,1,6,2,1,2,N,1,7
15247,2,6,2,1,2,N,0,4
15248,1,1,1,1,1,N,7,9
15249,3,3,1,1,2,N,N,2
15250,6,6,2,3,0,N,3,9
15251,9,6,2,1,2,N,1,10
15252,8,5,2,1,2,N,6,5
15253,1,1,2,1,2,N,0,4
15254,9,6,1,1,1,N,8,9
15255,1,1,2,1,1,4,3,7
15256,1,6,2,1,2,N,7,11
15257,2,N,1,1,2,N,N,3
15258,2,6,1,1,1,N,6,10
15259,1,1,1,1,2,N,0,9
15260,2,6,1,2,0,N,8,7
15261,1,3,2,1,1,N,9,9
15262,1,6,1,1,2,N,1,5
15263,6,6,2,1,1,N,3,5
15264,1,6,2,1,1,N,9,10
15265,2,6,2,3,0,N,2,6
15266,1,6,1,2,0,N,4,7
15267,9,1,2,1,1,N,9,10
15268,6,1,1,1,1,N,9,12
15269,1,N,2,1,1,N,N,3
15270,1,4,1,1,1,N,9,11
15271,1,1,2,1,1,N,1,11
15272,6,6,2,1,2,N,9,12
15273,1,1,2,1,1,N,8,5
15274,9,N,1,1,1,N,N,2
15275,1,4,2,1,2,N,5,10
15276,2,6,2,1,1,N,3,6
15277,2,1,2,1,1,N,5,7
15278,1,1,2,1,2,N,9,9
15279,1,6,2,1,2,N,2,4
15280,1,N,1,1,1,N,N,N
15281,1,6,2,3,0,N,0,7
15282,2,1,2,1,1,N,0,5
15283,6,6,2,1,1,N,0,4
15284,1,N,2,1,1,N,N,3
15285,1,1,1,1,2,N,2,7
15286,1,1,1,1,2,N,9,9
15287,1,2,2,1,1,N,6,7
15288,2,4,2,1,2,N,5,10
15289,1,6,2,3,0,N,3,3
15290,2,1,2,1,2,N,0,8
15291,8,6,2,1,2,N,2,8
15292,6,1,1,1,1,N,8,9
15293,6,6,1,1,2,N,0,4
15294,2,6,2,1,1,N,6,7
15295,1,1,2,1,1,N,5,10
15296,1,6,2,1,1,N,5,7
15297,1,6,1,1,2,N,2,9
15298,3,1,1,1,1,N,9,10
15299,2,N,2,3,0,N,N,N
15300,2,1,1,1,1,N,9,4
15301,1,1,1,1,1,N,8,11
15302,1,N,2,1,1,N,N,2
15303,1,1,1,1,1,N,4,5
15304,2,3,2,1,1,N,1,4
15305,6,2,2,1,2,N,5,9
15306,2,6,2,1,2,N,2,7
15307,1,1,2,1,1,5,5,9
15308,1,N,1,1,2,N,N,3
15309,8,2,2,1,1,N,0,3
15310,1,6,1,3,0,N,0,7
15311,2,6,1,1,1,N,7,5
15312,1,1,2,1,1,N,8,10
15313,1,N,2,1,1,N,N,3
15314,2,4,2,1,2,N,2,5
15315,2,6,1,3,0,N,3,5
15316,1,6,2,1,2,N,0,5
15317,1,6,1,3,0,N,8,7
15318,1,1,1,1,2,N,3,7
15319,2,3,2,1,1,N,3,7
15320,2,6,2,1,2,N,4,9
15321,2,3,2,1,1,N,3,5
15322,1,1,2,1,1,N,4,9
15323,1,3,1,1,1,N,9,7
15324,6,1,2,1,1,N,5,10
15325,8,1,2,1,2,N,0,5
15326,3,4,1,1,1,N,6,10
15327,9,1,2,1,1,N,8,9
15328,4,1,2,1,1,N,0,11
15329,1,1,2,1,1,N,1,7
15330,6,1,2,1,2,N,2,5
15331,1,1,2,1,1,N,9,11
15332,1,1,2,1,2,N,4,9
15333,1,6,2,1,1,N,0,7
15334,1,6,1,1,2,N,7,9
15335,1,1,1,1,1,N,5,8
15336,1,1,1,1,1,N,4,5
15337,9,N,1,1,1,N,N,3
15338,1,N,1,1,2,N,N,3
15339,2,6,2,1,2,N,0,4
15340,2,4,2,1,1,N,3,4
15341,1,6,2,1,2,N,1,4
15342,1,N,2,1,1,N,N,1
15343,1,1,2,1,1,N,0,5
15344,6,1,2,1,1,N,5,10
15345,1,1,1,1,1,N,1,7
15346,1,1,1,1,2,N,9,10
15347,1,6,2,3,0,N,1,7
15348,2,6,1,1,1,N,1,4
15349,1,1,2,1,1,N,5,9
15350,8,1,2,1,1,N,8,8
15351,1,1,1,1,1,N,3,9
15352,2,6,1,1,2,N,4,8
15353,1,6,1,1,2,N,5,4
15354,6,1,2,1,1,N,9,12
15355,1,6,1,1,1,N,7,9
15356,2,N,1,1,1,N,N,N
15357,1,5,1,1,2,N,8,9
15358,1,N,2,1,2,N,N,3
15359,2,1,1,1,1,N,7,4
15360,2,1,2,1,1,5,4,7
15361,1,6,1,1,1,N,1,5
15362,1,1,2,1,1,N,6,9
15363,1,1,2,1,1,N,6,7
15364,1,1,1,1,1,N,2,5
15365,2,6,1,3,0,N,0,5
15366,9,6,2,1,1,N,0,5
15367,1,4,2,1,2,N,7,10
15368,3,6,2,1,1,N,0,7
15369,1,1,1,1,1,5,6,9
15370,1,1,2,1,1,N,5,5
15371,2,1,1,1,2,N,4,5
15372,2,6,1,1,1,N,3,5
15373,1,6,2,1,1,N,4,7
15374,9,1,1,1,1,N,9,9
15375,1,4,2,2,0,N,0,8
15376,6,6,2,3,0,N,0,7
15377,1,1,2,1,1,N,9,9
15378,1,3,2,1,1,N,0,7
15379,1,5,2,1,1,N,6,10
15380,6,6,1,1,2,N,2,10
15381,1,N,1,1,1,N,N,N
15382,1,1,1,1,1,N,1,5
15383,1,2,2,1,2,N,7,9
15384,1,4,1,1,1,N,1,7
15385,1,N,1,1,1,N,N,N
15386,1,6,1,1,2,N,3,6
15387,2,4,1,1,1,N,6,7
15388,2,6,2,1,2,N,5,9
15389,2,N,2,1,2,N,N,1
15390,1,N,1,1,2,N,N,N
15391,1,6,2,1,1,N,8,9
15392,1,N,1,1,1,2,N,2
15393,1,1,2,1,1,N,0,6
15394,3,1,2,1,1,N,0,5
15395,2,1,1,1,1,N,5,5
15396,1,1,1,1,1,N,9,9
15397,6,1,1,1,1,N,9,12
15398,8,N,1,1,1,N,4,8
15399,2,N,1,1,2,N,N,N
15400,1,6,1,1,1,N,7,10
15401,1,N,1,1,1,N,N,3
15402,6,6,1,3,0,N,0,7
15403,1,1,1,1,2,N,0,3
15404,6,6,1,1,1,N,2,4
15405,6,6,1,1,2,N,1,12
15406,6,1,2,1,1,N,9,10
15407,1,1,2,1,2,N,7,10
15408,9,6,2,3,0,N,0,4
15409,1,N,1,1,1,N,N,3
15410,2,1,1,1,1,N,6,10
15411,1,6,2,1,2,N,2,7
15412,1,6,2,1,1,N,1,4
15413,1,N,1,1,2,N,N,3
15414,2,N,1,1,1,N,N,N
15415,2,6,1,1,1,N,0,7
15416,1,6,1,1,1,N,4,7
15417,1,1,2,1,1,N,2,4
15418,1,6,1,1,2,N,6,7
15419,2,1,2,1,1,N,7,10
15420,2,5,1,1,1,N,6,9
15421,1,N,2,1,1,N,N,3
15422,1,1,1,1,1,N,9,10
15423,1,1,1,1,1,N,8,9
15424,6,1,1,1,1,N,3,4
15425,6,1,2,1,1,N,9,10
15426,1,1,2,1,2,N,8,11
15427,1,6,2,1,2,N,7,8
15428,2,6,1,1,2,N,5,9
15429,1,1,2,1,1,N,3,9
15430,1,1,2,1,2,N,2,5
15431,1,6,2,1,1,N,9,9
15432,1,1,1,1,1,N,9,12
15433,1,1,1,1,2,N,9,10
15434,1,1,2,1,1,N,8,12
15435,1,1,1,1,1,N,8,9
15436,2,6,1,1,1,N,1,7
15437,1,1,1,1,2,N,9,11
15438,2,6,1,1,1,N,5,5
15439,3,6,1,1,1,N,0,1
15440,1,3,2,1,1,N,6,9
15441,1,1,2,1,1,N,2,11
15442,1,6,1,3,0,N,1,7
15443,1,1,2,1,1,N,4,7
15444,8,5,2,1,2,N,0,4
15445,3,6,1,1,2,N,2,7
15446,1,1,1,1,2,N,2,6
15447,1,N,1,1,1,N,N,2
15448,2,1,2,1,2,N,3,8
15449,1,6,2,2,0,N,5,8
15450,8,6,1,1,2,N,0,4
15451,1,N,1,1,1,N,N,3
15452,2,4,1,1,1,N,8,7
15453,1,1,2,1,1,N,5,10
15454,2,5,2,1,1,N,2,4
15455,2,6,2,1,2,N,5,7
15456,1,N,1,1,1,N,N,2
15457,1,N,2,1,1,N,N,3
15458,2,6,2,1,2,N,0,4
15459,1,6,2,1,2,N,0,7
15460,2,6,2,1,2,N,2,4
15461,1,4,2,1,1,N,9,10
15462,1,N,1,1,1,N,N,3
15463,1,6,1,1,1,N,7,9
15464,1,6,1,3,0,N,7,7
15465,2,3,1,1,1,N,6,1
15466,1,N,2,1,1,N,N,3
15467,2,1,2,1,1,N,8,8
15468,5,3,2,1,1,N,6,5
15469,1,N,1,1,1,N,N,3
15470,6,1,1,1,1,N,9,12
15471,6,1,1,1,1,N,0,5
15472,1,1,2,1,1,N,5,7
15473,2,4,2,1,2,N,2,5
15474,2,N,2,1,2,N,N,2
15475,1,1,1,1,1,N,6,8
15476,1,1,2,1,1,N,0,8
15477,2,4,1,1,2,N,4,5
15478,1,1,2,1,1,N,8,9
15479,2,1,2,1,1,N,5,10
15480,1,4,1,1,1,N,8,10
15481,1,6,2,1,2,4,5,9
15482,1,1,2,1,1,N,4,9
15483,1,1,2,1,1,N,2,7
15484,1,1,1,1,1,N,3,5
15485,2,4,2,1,1,N,7,9
15486,1,6,1,1,1,N,9,9
15487,9,N,2,1,1,N,N,N
15488,2,3,1,1,2,N,3,9
15489,1,N,1,1,2,N,N,3
15490,1,1,1,1,1,N,4,5
15491,1,6,1,1,2,N,6,9
15492,1,N,1,1,1,N,N,3
15493,1,4,2,1,2,N,9,12
15494,1,1,2,1,1,N,9,11
15495,1,1,1,1,1,N,9,10
15496,6,6,1,1,2,N,5,4
15497,2,1,1,1,1,N,9,5
15498,1,N,2,1,1,N,N,N
15499,8,1,2,1,1,N,3,4
15500,1,N,1,1,2,N,N,2
15501,1,1,2,1,1,N,8,9
15502,1,N,1,1,1,N,N,N
15503,1,3,2,1,1,N,6,5
15504,6,5,2,1,1,N,3,9
15505,6,6,2,1,2,N,6,10
15506,9,1,1,1,2,N,7,9
15507,6,1,1,1,2,N,3,3
15508,6,1,2,1,1,N,9,11
15509,1,6,1,1,2,N,0,5
15510,1,1,1,1,1,N,9,7
15511,1,N,2,1,1,N,N,3
15512,2,6,2,1,2,N,0,4
15513,1,6,2,1,2,N,0,7
15514,2,4,1,1,2,N,4,7
15515,6,1,2,1,1,N,9,9
15516,1,1,1,1,2,N,7,7
15517,1,N,1,1,1,N,N,3
15518,1,1,2,1,1,N,9,10
15519,1,3,2,1,1,N,5,7
15520,1,1,2,1,1,N,7,10
15521,1,N,2,1,1,N,N,3
15522,2,6,2,1,2,N,5,5
15523,2,1,2,1,1,N,6,7
15524,1,1,1,1,1,N,9,5
15525,1,1,1,1,1,N,0,9
15526,2,6,1,1,2,N,3,4
15527,1,6,2,3,0,N,0,7
15528,1,N,2,1,1,N,N,3
15529,1,1,1,1,1,N,9,10
15530,1,1,2,1,1,N,1,7
15531,1,1,1,1,2,N,9,5
15532,3,6,1,1,2,N,0,4
15533,1,6,2,2,0,N,8,8
15534,1,N,1,1,1,N,N,3
15535,5,4,1,1,2,N,6,5
15536,1,6,2,1,2,N,4,4
15537,1,6,2,1,1,2,6,8
15538,1,6,2,1,1,N,1,5
15539,1,1,2,1,1,N,7,9
15540,1,1,1,1,1,N,7,10
15541,1,1,1,1,1,N,1,9
15542,1,6,2,1,2,N,7,9
15543,2,1,2,1,2,N,5,7
15544,6,6,1,1,2,N,2,9
15545,1,N,2,1,1,N,N,3
15546,1,4,2,1,1,N,7,7
15547,1,1,2,1,1,N,1,5
15548,1,1,2,1,1,N,8,9
15549,3,4,1,1,1,N,6,5
15550,1,N,2,1,2,N,N,3
15551,1,1,2,1,1,N,4,9
15552,1,2,2,2,0,N,1,6
15553,1,1,1,1,1,N,8,7
15554,1,1,2,1,2,N,9,11
15555,2,6,1,1,2,N,2,7
15556,1,6,1,1,2,N,1,9
15557,2,6,2,3,0,N,4,7
15558,1,6,2,1,1,N,8,10
15559,6,2,1,1,1,N,1,9
15560,1,N,2,1,1,N,N,3
15561,1,6,1,1,2,N,9,5
15562,1,6,1,3,0,N,2,10
15563,1,4,2,1,2,N,2,9
15564,2,6,2,1,1,N,0,7
15565,2,1,1,1,1,N,7,5
15566,2,1,2,1,1,N,0,4
15567,2,6,2,2,0,N,3,5
15568,2,N,1,1,2,N,N,2
15569,1,1,1,1,1,N,9,5
15570,2,6,1,1,2,N,2,5
15571,6,N,1,1,2,N,N,3
15572,6,1,1,1,1,N,5,8
15573,1,N,1,1,2,N,N,N
15574,2,4,2,1,2,N,0,7
15575,8,2,2,3,0,N,0,7
15576,1,1,1,1,1,N,7,7
15577,1,1,2,1,1,N,3,11
15578,1,6,1,1,1,N,6,9
15579,1,6,2,1,1,N,9,9
15580,1,3,2,1,1,N,1,9
15581,9,N,1,1,1,N,N,N
15582,1,6,2,1,2,N,4,4
15583,1,1,1,1,1,N,9,9
15584,1,1,2,1,1,N,7,9
15585,2,4,2,1,2,N,6,9
15586,2,6,1,1,0,N,0,3
15587,1,1,1,1,1,N,3,5
15588,2,1,1,1,1,N,0,5
15589,2,1,1,1,1,N,0,5
15590,1,3,2,1,1,N,4,10
15591,3,6,2,1,2,N,2,1
15592,2,6,1,1,2,N,3,5
15593,6,1,2,1,1,N,9,9
15594,1,6,2,1,2,N,0,7
15595,1,6,2,1,2,N,0,4
15596,6,1,2,1,1,N,9,9
15597,1,1,2,1,1,N,6,10
15598,1,N,2,1,1,N,N,3
15599,1,N,1,1,1,N,N,2
15600,2,4,2,1,2,N,2,7
15601,1,N,1,1,1,N,N,3
15602,2,1,2,1,1,N,2,5
15603,6,1,1,1,2,N,9,9
15604,3,N,1,1,1,N,N,3
15605,1,1,1,1,1,N,7,6
15606,2,3,1,1,2,N,N,2
15607,2,N,1,1,2,N,N,N
15608,2,N,2,1,2,N,N,2
15609,6,N,1,1,1,N,N,N
15610,9,N,1,1,1,N,N,N
15611,1,N,1,1,1,N,N,3
15612,1,1,2,1,1,N,9,9
15613,1,6,2,2,0,N,1,7
15614,1,1,1,1,1,N,9,7
15615,1,6,1,1,1,N,1,6
15616,2,4,2,1,1,N,4,8
15617,1,1,2,1,2,N,3,9
15618,1,3,2,1,1,N,3,5
15619,1,1,1,1,1,N,3,7
15620,1,6,2,1,1,N,2,5
15621,9,1,1,1,1,N,9,10
15622,1,6,2,3,0,N,0,5
15623,7,N,1,1,1,N,4,8
15624,8,1,2,1,1,N,3,9
15625,2,6,2,1,2,N,5,5
15626,1,1,1,1,1,N,9,11
15627,3,6,1,1,1,N,0,6
15628,3,6,1,1,2,N,1,5
15629,2,4,1,1,2,N,6,6
15630,2,3,1,1,1,N,2,4
15631,2,1,1,1,1,N,7,7
15632,2,3,1,3,0,N,7,5
15633,1,1,1,1,2,N,6,5
15634,1,1,2,1,1,N,8,10
15635,1,4,2,1,2,N,5,4
15636,9,6,2,1,1,N,1,10
15637,1,6,1,1,2,N,9,6
15638,2,6,1,2,0,N,0,8
15639,1,N,2,1,2,N,N,3
15640,2,N,2,1,1,N,N,2
15641,1,N,1,1,1,N,N,3
15642,2,6,1,1,2,N,0,5
15643,1,1,1,1,2,N,9,10
15644,2,6,2,1,2,N,1,12
15645,1,6,2,1,2,N,8,10
15646,1,1,2,1,1,N,5,8
15647,6,6,2,1,1,N,5,9
15648,1,6,1,1,1,N,4,7
15649,1,4,2,1,2,N,2,9
15650,1,6,2,1,2,2,6,8
15651,1,1,1,1,2,N,9,11
15652,1,2,1,1,2,N,4,5
15653,1,N,1,1,2,N,N,N
15654,2,6,1,3,0,N,3,7
15655,2,1,1,1,1,N,0,4
15656,2,N,2,1,2,N,N,3
15657,8,N,2,1,2,N,N,3
15658,6,N,1,1,2,N,N,3
15659,1,1,2,1,1,N,5,9
15660,1,6,2,1,2,N,0,9
15661,1,4,2,1,2,N,2,6
15662,1,6,1,1,1,N,0,9
15663,6,N,1,1,2,N,N,3
15664,1,1,2,1,1,N,9,10
15665,6,1,2,1,2,N,7,9
15666,1,1,1,1,1,N,9,9
15667,2,6,1,1,2,N,7,9
15668,2,N,2,1,1,N,N,N
15669,1,1,1,1,2,N,7,9
15670,1,1,1,1,1,N,9,7
15671,9,6,2,1,2,N,0,9
15672,1,4,1,1,2,N,6,7
15673,1,6,2,1,2,N,5,9
15674,6,1,1,1,1,N,9,8
15675,1,6,2,1,2,N,1,9
15676,6,6,1,1,2,N,9,10
15677,1,N,2,1,1,N,N,3
15678,1,1,2,1,1,N,6,5
15679,1,6,2,1,1,N,3,9
15680,1,6,2,2,0,N,0,9
15681,1,6,1,1,2,N,2,5
15682,1,6,2,1,2,N,2,7
15683,1,6,1,1,2,N,1,4
15684,2,6,2,1,1,N,8,5
15685,1,4,2,1,2,N,6,10
15686,2,4,2,1,1,N,1,8
15687,2,1,2,1,1,N,0,4
15688,1,1,1,1,1,N,7,12
15689,2,N,1,1,2,N,N,N
15690,6,1,1,1,1,N,2,10
15691,1,6,1,1,1,N,7,7
15692,2,4,1,1,2,N,1,5
15693,2,6,1,1,2,N,6,5
15694,1,4,1,1,1,N,9,12
15695,2,4,2,1,1,2,3,6
15696,1,6,2,1,1,N,1,7
15697,1,1,2,1,1,N,2,5
15698,3,3,2,1,2,N,3,1
15699,8,6,1,2,0,N,1,7
15700,2,3,2,1,2,N,3,5
15701,1,N,2,1,1,N,N,2
15702,2,3,2,1,2,N,3,1
15703,2,6,1,3,0,N,0,7
15704,2,6,2,1,1,N,5,8
15705,1,1,2,1,1,N,8,9
15706,2,1,1,1,1,N,5,8
15707,1,4,2,1,1,N,2,5
15708,1,6,1,3,0,N,0,4
15709,5,N,1,1,1,N,N,2
15710,8,1,2,1,2,N,6,8
15711,6,1,1,1,2,N,9,12
15712,6,1,1,1,1,N,9,11
15713,1,1,1,1,1,N,7,9
15714,2,4,2,1,1,N,1,9
15715,2,6,1,1,2,N,3,5
15716,1,1,1,1,1,N,8,5
15717,1,3,2,1,1,N,3,5
15718,1,N,1,1,1,N,N,N
15719,2,6,2,1,1,N,7,9
15720,2,6,2,1,1,N,7,5
15721,2,6,1,1,2,N,0,4
15722,8,2,1,1,2,N,6,3
15723,1,1,1,1,2,N,9,9
15724,1,1,2,1,1,N,4,9
15725,3,6,2,1,1,N,7,8
15726,1,6,2,1,1,N,6,8
15727,6,1,1,1,1,N,9,9
15728,3,N,1,1,2,N,N,3
15729,1,1,1,1,1,N,8,5
15730,1,6,2,1,1,N,3,7
15731,1,1,1,1,2,N,1,4
15732,1,N,2,1,2,N,N,3
15733,2,6,1,2,0,N,3,9
15734,1,6,2,1,2,N,4,10
15735,8,1,2,1,1,N,8,9
15736,3,4,1,1,1,N,3,4
15737,1,6,2,1,1,N,0,5
15738,2,6,2,1,1,N,1,7
15739,1,1,1,1,2,N,9,12
15740,8,N,1,1,2,N,N,3
15741,1,N,1,1,1,N,N,3
15742,1,6,2,1,2,N,2,4
15743,1,6,2,1,2,N,9,9
15744,1,6,1,1,2,N,8,9
15745,1,N,1,1,1,N,N,3
15746,2,1,1,1,2,N,2,4
15747,1,6,1,1,2,N,9,9
15748,8,N,2,1,2,N,N,1
15749,1,N,1,1,1,N,N,3
15750,1,1,1,1,1,N,3,8
15751,2,1,2,1,1,N,2,7
15752,1,6,1,1,1,N,5,5
15753,1,6,2,1,1,N,7,12
15754,3,N,2,1,1,N,N,1
15755,2,6,2,1,2,N,0,5
15756,1,1,2,1,1,2,7,8
15757,1,1,1,1,1,N,7,10
15758,1,1,1,1,1,N,0,4
15759,1,1,2,1,1,N,9,12
15760,1,6,1,3,0,N,0,7
15761,1,4,2,1,1,N,4,10
15762,1,1,2,1,2,N,4,5
15763,3,6,1,1,2,N,6,8
15764,2,4,1,1,1,N,6,6
15765,9,1,2,1,1,N,0,10
15766,6,1,1,1,1,N,9,12
15767,1,6,1,1,1,N,4,7
15768,2,1,2,1,1,N,3,6
15769,1,1,2,1,1,N,8,10
15770,2,6,2,1,2,N,3,5
15771,8,1,1,1,2,N,7,9
15772,1,1,2,1,1,N,5,5
15773,6,1,1,1,1,N,9,12
15774,1,N,2,1,2,N,N,2
15775,1,1,1,1,1,N,2,8
15776,1,6,2,3,0,N,7,7
15777,2,1,1,1,1,N,5,7
15778,2,6,2,1,2,N,2,5
15779,1,1,2,1,1,N,8,9
15780,1,4,1,1,1,N,4,5
15781,1,1,1,1,1,N,9,9
15782,1,4,1,3,0,N,1,7
15783,8,1,2,1,1,N,0,4
15784,1,1,1,1,1,N,4,3
15785,1,1,1,1,1,N,9,10
15786,1,2,2,1,1,N,5,7
15787,2,1,1,1,1,N,0,4
15788,2,6,2,1,1,N,1,7
15789,1,1,1,1,1,N,3,5
15790,1,1,2,1,1,N,7,9
