,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
16492,1,1,1,1,1,N,0,4
16493,9,1,2,1,1,N,9,9
16494,6,N,1,1,1,N,N,3
16495,1,6,1,1,1,N,5,7
16496,1,6,1,1,2,N,9,9
16497,2,5,1,1,2,N,4,7
16498,1,N,1,1,2,N,N,N
16499,2,6,2,1,2,N,4,10
16500,2,6,1,1,2,N,3,5
16501,1,1,1,1,1,N,4,4
16502,2,4,2,3,0,N,3,7
16503,1,4,1,1,1,N,5,7
16504,1,4,2,1,1,N,7,9
16505,2,6,2,1,2,N,6,9
16506,2,6,1,1,1,N,4,5
16507,1,2,1,1,1,N,8,7
16508,1,N,2,1,2,N,N,N
16509,6,N,2,1,2,N,N,3
16510,1,4,1,1,2,N,7,10
16511,1,N,2,1,2,N,N,N
16512,1,1,1,1,1,N,9,10
16513,1,6,1,3,0,N,1,7
16514,6,1,1,1,1,N,6,9
16515,2,1,2,1,1,N,0,7
16516,1,1,1,1,1,N,9,9
16517,2,6,2,1,2,N,2,9
16518,1,1,2,1,1,N,2,4
16519,2,N,2,1,1,N,N,N
16520,2,6,2,1,2,N,8,8
16521,1,6,1,1,2,N,2,7
16522,1,1,2,1,1,N,0,9
16523,1,1,1,1,1,N,1,5
16524,6,1,2,1,1,N,8,9
16525,1,1,2,1,1,N,9,10
16526,2,6,2,1,1,N,1,7
16527,1,6,2,1,1,N,7,8
16528,2,6,2,1,1,N,4,8
16529,3,1,2,1,1,N,6,7
16530,1,6,1,1,1,N,9,12
16531,2,1,2,1,2,N,5,9
16532,1,1,1,1,1,N,3,9
16533,3,N,1,1,2,N,N,3
16534,1,2,2,3,0,N,0,1
16535,2,1,1,1,2,N,5,7
16536,1,1,2,1,1,N,9,11
16537,8,1,2,1,2,N,3,3
16538,1,N,2,1,2,N,N,2
16539,1,6,1,1,1,N,8,9
16540,1,1,2,1,1,N,9,11
16541,1,1,2,1,2,N,2,4
16542,8,4,1,1,2,N,2,5
16543,9,1,1,1,2,2,5,6
16544,2,1,1,1,2,N,4,5
16545,2,4,1,2,0,N,5,5
16546,1,1,1,1,1,N,0,6
16547,1,6,2,1,2,N,2,5
16548,1,1,1,1,1,N,0,5
16549,2,6,1,1,2,N,6,4
16550,9,6,2,1,2,N,8,9
16551,2,N,2,1,1,N,N,2
16552,1,1,2,1,1,N,3,9
16553,1,1,1,1,1,N,8,11
16554,1,1,1,1,1,5,8,10
16555,1,N,2,1,2,N,N,3
16556,1,N,1,1,2,N,N,3
16557,2,1,2,1,2,N,4,8
16558,2,1,1,1,2,N,0,6
16559,2,4,2,1,2,N,3,7
16560,1,6,1,1,1,N,9,9
16561,6,6,1,1,2,N,2,5
16562,1,4,1,1,1,N,9,1
16563,2,6,1,1,1,N,2,7
16564,1,6,1,1,1,N,1,7
16565,6,6,1,1,2,N,0,9
16566,6,1,1,1,1,N,9,10
16567,1,6,2,1,1,N,9,8
16568,3,4,2,1,1,N,7,10
16569,1,4,1,1,1,N,8,7
16570,1,N,1,1,1,N,N,2
16571,6,1,2,1,1,N,6,9
16572,1,1,2,1,1,N,3,5
16573,1,6,2,1,2,N,6,5
16574,1,3,2,1,2,N,4,5
16575,2,6,2,1,2,N,0,7
16576,1,3,2,1,1,N,9,10
16577,1,N,2,1,1,N,N,2
16578,1,2,2,1,1,N,4,3
16579,2,6,2,1,1,N,1,7
16580,1,6,1,1,1,N,9,11
16581,1,1,2,1,2,N,1,5
16582,2,6,1,1,2,N,0,4
16583,2,6,1,3,0,N,1,7
16584,1,1,1,1,1,N,4,5
16585,1,6,2,3,0,N,1,5
16586,1,6,1,1,2,N,8,8
16587,2,6,2,3,0,N,0,7
16588,2,6,1,1,1,N,7,4
16589,6,6,2,1,2,N,9,10
16590,1,N,1,1,1,N,N,3
16591,1,1,1,1,1,N,7,10
16592,2,N,1,1,1,N,N,3
16593,1,1,2,1,1,N,9,9
16594,6,1,1,1,1,N,9,8
16595,1,6,2,1,2,N,8,10
16596,1,6,2,1,2,N,7,9
16597,1,N,1,1,1,N,N,2
16598,2,1,2,1,2,N,5,5
16599,1,6,2,1,1,N,0,4
16600,2,6,2,1,1,N,0,7
16601,2,6,1,2,0,N,1,4
16602,9,1,1,1,1,N,9,7
16603,1,1,2,1,1,N,0,5
16604,1,1,2,1,1,N,9,10
16605,2,6,2,1,2,N,8,9
16606,1,2,2,1,1,N,4,5
16607,2,6,1,1,2,N,9,10
16608,2,6,2,1,2,N,2,7
16609,1,1,2,1,1,N,3,5
16610,2,3,2,1,1,N,4,5
16611,1,1,2,1,1,N,2,10
16612,1,1,2,1,1,N,9,9
16613,1,4,1,1,2,5,5,10
16614,6,6,1,1,2,N,6,9
16615,2,6,1,1,1,N,2,5
16616,2,N,2,1,1,N,N,N
16617,1,1,1,1,1,N,9,10
16618,2,N,2,1,2,N,N,4
16619,1,1,1,1,2,N,3,5
16620,1,6,2,1,1,N,3,9
16621,1,N,1,1,1,N,N,N
16622,2,1,1,1,1,N,5,5
16623,1,1,1,1,1,N,9,9
16624,2,4,2,1,1,N,4,5
16625,1,1,2,1,1,N,8,10
16626,1,4,1,1,1,N,4,7
16627,9,N,1,1,1,N,N,2
16628,3,N,2,1,1,N,N,3
16629,1,6,1,1,1,N,1,7
16630,2,1,2,1,2,N,4,9
16631,1,1,1,1,1,N,6,5
16632,6,N,1,1,2,N,N,N
16633,1,1,1,1,1,N,9,11
16634,1,1,1,1,1,N,8,9
16635,1,1,2,1,1,N,6,9
16636,2,N,1,1,1,N,N,3
16637,1,1,2,1,2,N,6,9
16638,1,1,1,1,1,N,9,10
16639,2,N,1,1,2,N,N,3
16640,1,1,2,1,1,N,9,9
16641,1,6,1,1,1,N,3,9
16642,1,1,2,1,1,N,1,5
16643,3,2,2,1,1,N,7,8
16644,1,6,1,3,0,N,6,11
16645,2,N,1,1,2,N,N,N
16646,6,1,1,1,1,N,9,10
16647,1,1,1,1,1,N,5,8
16648,1,1,2,1,1,N,9,9
16649,1,6,1,1,1,N,0,4
16650,2,6,2,1,2,N,5,7
16651,2,1,2,1,2,N,8,9
16652,2,6,1,1,1,N,2,5
16653,2,6,2,1,2,N,2,7
16654,1,1,1,1,1,N,6,5
16655,2,6,2,2,0,N,1,5
16656,2,1,2,1,1,N,6,7
16657,2,4,2,1,2,N,2,3
16658,2,6,1,3,0,N,1,7
16659,1,6,2,1,1,N,8,7
16660,2,4,1,1,1,N,5,6
16661,1,6,1,1,2,N,0,3
16662,1,1,1,1,1,N,9,11
16663,1,1,2,1,2,N,2,8
16664,1,3,2,2,0,N,6,5
16665,1,4,2,1,2,N,9,10
16666,1,4,2,1,1,N,8,7
16667,2,1,2,1,1,N,5,4
16668,3,6,2,1,1,N,2,5
16669,2,1,1,1,1,N,8,5
16670,1,N,2,1,2,N,N,N
16671,1,4,1,1,2,N,9,10
16672,9,N,1,1,2,N,9,9
16673,2,6,1,1,2,N,8,8
16674,6,1,1,1,1,N,8,10
16675,3,1,2,1,1,N,6,6
16676,1,6,2,3,0,N,8,9
16677,1,N,2,1,2,N,N,3
16678,2,6,2,1,2,N,1,9
16679,9,N,2,1,1,N,N,2
16680,1,1,2,1,1,N,5,5
16681,6,N,1,1,1,N,N,3
16682,1,1,2,1,1,N,3,9
16683,1,6,1,1,1,N,4,5
16684,3,6,2,1,1,N,0,4
16685,2,4,2,1,2,N,4,5
16686,1,3,2,1,2,N,5,7
16687,2,4,2,3,0,N,3,7
16688,1,6,2,1,2,N,1,9
16689,2,N,2,1,2,N,N,N
16690,1,N,2,1,2,N,N,N
16691,8,4,2,1,2,N,3,7
16692,2,4,2,1,1,N,0,7
16693,1,4,2,1,2,4,7,7
16694,6,1,2,1,2,N,9,9
16695,2,1,2,1,2,N,0,9
16696,6,N,1,1,2,N,N,3
16697,2,1,1,1,1,N,5,8
16698,1,N,2,1,1,N,N,1
16699,1,N,1,1,1,N,N,3
16700,6,1,1,1,1,N,7,10
16701,2,1,2,1,2,N,5,8
16702,1,6,2,1,1,N,6,9
16703,2,1,2,1,1,N,9,10
16704,1,N,2,1,1,N,N,3
16705,1,1,2,1,1,N,8,10
16706,1,6,1,1,1,N,5,4
16707,1,6,2,1,2,N,0,5
16708,6,1,2,1,1,N,0,9
16709,3,1,1,1,1,N,2,4
16710,2,6,1,1,2,N,4,7
16711,1,1,2,1,1,N,8,12
16712,2,3,2,1,1,N,5,4
16713,1,N,1,1,1,N,N,3
16714,6,N,2,1,2,N,N,3
16715,1,1,2,1,1,N,8,8
16716,1,6,2,1,2,N,3,7
16717,9,1,2,1,1,N,8,5
16718,1,1,1,1,2,N,4,7
16719,2,6,2,1,2,N,2,9
16720,6,1,1,1,1,N,9,9
16721,2,6,1,1,1,N,1,4
16722,2,4,2,1,2,N,5,4
16723,1,6,1,1,1,N,2,4
16724,2,4,2,1,2,N,4,9
16725,1,3,2,1,2,N,4,5
16726,6,1,2,1,1,5,0,10
16727,1,6,1,1,1,N,4,9
16728,1,6,1,1,1,N,8,7
16729,1,4,1,1,1,N,7,11
16730,2,6,1,1,2,N,6,5
16731,1,6,1,1,2,N,4,9
16732,1,6,1,3,0,N,0,6
16733,2,1,2,1,1,N,4,5
16734,6,1,2,1,1,N,4,11
16735,2,1,2,1,2,N,0,8
16736,1,1,1,1,1,N,9,9
16737,1,4,1,1,1,N,2,10
16738,2,1,2,1,2,N,4,1
16739,1,2,2,1,1,N,0,7
16740,3,6,2,1,1,N,0,10
16741,1,1,2,1,1,N,7,10
16742,1,2,1,1,1,N,4,5
16743,2,6,2,1,1,N,0,4
16744,2,1,2,1,1,N,4,7
16745,3,6,1,1,1,N,7,9
16746,6,6,1,1,1,N,1,4
16747,2,6,2,1,1,N,2,1
16748,1,N,2,1,1,N,N,3
16749,2,1,1,1,1,N,0,4
16750,1,6,2,1,2,N,7,9
16751,2,2,2,1,2,N,2,7
16752,2,2,2,3,0,N,0,3
16753,1,4,2,1,1,N,9,11
16754,6,1,2,1,1,N,9,9
16755,1,1,1,1,1,N,9,9
16756,2,4,2,1,1,N,5,7
16757,1,6,1,1,2,N,4,9
16758,2,6,1,3,0,N,0,5
16759,2,N,2,1,1,N,N,3
16760,1,6,1,1,1,N,4,9
16761,2,4,2,1,2,N,5,4
16762,2,6,1,1,1,N,0,7
16763,8,N,1,1,2,N,N,3
16764,1,6,2,3,0,N,1,5
16765,6,1,1,1,1,N,9,9
16766,1,N,1,1,2,N,N,3
16767,1,6,2,2,0,N,1,8
16768,1,1,1,1,1,N,5,7
16769,6,1,1,1,1,N,6,5
16770,1,N,2,1,1,N,N,3
16771,1,6,1,1,1,N,9,9
16772,2,4,1,1,2,N,4,5
16773,1,1,2,1,1,N,1,5
16774,2,N,1,1,1,N,N,3
16775,2,4,2,1,1,N,6,6
16776,1,1,2,1,1,N,2,5
16777,2,1,1,1,1,N,8,10
16778,2,4,2,1,2,N,4,5
16779,1,N,1,1,1,N,N,1
16780,1,6,2,1,1,N,5,7
16781,9,1,1,1,2,N,7,8
16782,1,1,2,1,1,N,2,11
16783,1,6,1,1,1,N,2,10
16784,2,6,2,1,2,N,1,4
16785,2,6,2,1,2,N,0,5
16786,1,1,1,1,1,N,4,8
16787,1,1,2,1,1,N,0,5
16788,1,N,1,1,2,N,N,N
16789,1,6,2,1,2,N,6,9
16790,2,N,2,1,1,N,N,2
16791,1,N,1,1,1,N,N,3
16792,1,N,1,1,2,N,N,3
16793,3,2,2,1,1,N,6,7
16794,2,6,2,1,1,N,0,4
16795,1,1,2,1,1,N,8,9
16796,1,1,1,1,1,N,6,7
16797,1,6,2,1,2,N,3,4
16798,2,6,2,1,1,N,1,4
16799,1,1,1,1,1,N,6,9
16800,1,6,2,1,1,N,3,9
16801,2,6,2,1,1,N,0,4
16802,6,1,1,1,1,N,9,10
16803,1,6,1,1,2,N,0,8
16804,9,N,2,1,1,N,N,N
16805,1,1,1,1,1,N,1,7
16806,1,N,2,1,2,N,N,1
16807,1,4,1,1,1,N,5,5
16808,8,4,2,1,2,N,4,5
16809,2,6,1,1,1,N,0,4
16810,2,1,1,1,2,N,8,5
16811,1,N,1,1,2,N,N,3
16812,2,1,1,1,1,N,9,10
16813,1,1,1,1,1,N,9,6
16814,1,1,2,1,1,N,2,9
16815,1,1,1,1,1,N,9,9
16816,1,1,1,1,1,N,8,8
16817,1,N,2,1,1,N,N,3
16818,6,1,1,1,1,N,2,12
16819,2,2,2,1,2,N,7,10
16820,1,1,1,1,1,N,9,5
16821,2,1,2,1,1,N,0,5
16822,1,6,2,1,2,N,1,5
16823,1,1,2,1,1,N,9,12
16824,1,N,2,1,2,N,N,3
16825,1,6,2,3,0,N,0,5
16826,1,1,2,1,2,N,9,11
16827,2,6,1,1,2,N,2,4
16828,1,6,2,1,2,N,2,7
16829,2,6,1,1,1,N,0,4
16830,2,3,2,1,1,N,4,5
16831,1,N,2,1,1,N,N,2
16832,2,3,1,1,1,N,3,4
16833,1,N,1,1,1,N,N,2
16834,1,N,1,1,1,N,N,2
16835,1,1,2,1,1,N,5,7
16836,1,4,2,2,0,N,7,9
16837,6,4,1,1,2,N,4,9
16838,2,N,2,1,2,N,N,2
16839,1,1,2,1,1,N,8,9
16840,2,3,2,1,1,N,3,7
16841,1,6,2,1,1,N,9,9
16842,2,6,2,1,2,N,4,9
16843,2,4,1,1,2,N,2,10
16844,2,6,1,1,2,N,3,5
16845,1,1,1,1,1,N,9,5
16846,2,4,1,1,2,N,7,7
16847,1,1,1,1,1,N,9,10
16848,2,6,2,1,1,N,1,5
16849,8,1,2,1,1,N,6,12
16850,1,6,2,1,2,N,1,4
16851,1,1,1,1,1,N,6,10
16852,1,1,1,1,1,N,4,5
16853,1,1,2,1,1,N,6,12
16854,1,N,2,1,1,N,N,3
16855,1,N,1,1,1,N,N,N
16856,2,1,1,1,2,N,4,10
16857,2,6,1,1,2,N,4,4
16858,2,3,1,1,2,N,2,7
16859,1,6,1,1,1,N,5,7
16860,1,N,1,1,1,N,N,2
16861,6,1,1,1,1,N,9,5
16862,9,N,2,1,1,N,N,3
16863,1,1,1,1,1,N,1,5
16864,2,6,1,1,2,N,9,9
16865,1,4,2,1,2,N,7,11
16866,6,1,1,1,1,N,9,9
16867,1,6,2,1,2,N,3,7
16868,1,1,1,1,1,N,7,10
16869,3,6,1,1,1,N,0,4
16870,1,1,1,1,1,N,9,9
16871,2,6,1,1,2,N,1,9
16872,8,N,2,1,1,N,N,3
16873,2,N,1,1,2,N,N,2
16874,1,N,1,1,2,N,N,3
16875,1,1,1,1,1,N,1,6
16876,1,1,1,1,1,N,7,9
16877,1,6,2,1,1,N,1,7
16878,1,1,1,1,1,N,9,11
16879,2,6,2,2,0,N,2,4
16880,1,6,1,1,2,N,9,9
16881,6,4,1,1,2,N,9,12
16882,1,6,2,1,2,N,2,7
16883,1,6,1,1,1,N,0,4
16884,6,1,1,1,1,N,2,10
16885,3,6,1,1,1,N,0,4
16886,2,1,2,1,1,N,0,7
16887,1,1,2,1,1,N,7,5
16888,2,N,1,1,2,N,N,3
16889,1,1,2,1,1,N,2,9
16890,1,1,2,1,1,N,7,7
16891,6,N,1,1,2,N,N,3
16892,2,1,1,1,1,N,8,6
16893,9,1,1,1,2,N,2,4
16894,1,6,2,1,2,N,3,9
16895,2,3,1,1,2,N,8,7
16896,1,N,1,1,1,N,N,3
16897,1,3,2,1,1,N,5,7
16898,1,1,2,1,2,N,4,9
16899,1,1,1,1,1,N,8,9
16900,2,N,1,1,1,N,N,2
16901,1,1,2,1,1,N,3,10
16902,1,6,2,1,2,N,1,5
16903,1,1,2,1,1,N,4,3
16904,1,N,1,1,2,N,N,1
16905,2,N,2,1,1,N,N,3
16906,2,3,1,1,1,N,7,7
16907,1,N,2,1,1,N,N,2
16908,3,1,1,1,2,N,4,7
16909,1,1,2,1,1,N,0,11
16910,1,N,2,1,2,N,N,1
16911,1,4,2,1,1,N,3,5
16912,1,1,2,1,1,N,9,11
16913,2,N,2,1,1,N,N,3
16914,1,6,2,3,0,N,2,4
16915,2,1,2,1,1,N,4,7
16916,2,1,1,1,2,N,1,7
16917,6,N,1,1,1,N,N,3
16918,1,1,2,1,1,N,8,10
16919,1,1,1,1,1,N,9,10
16920,1,N,1,1,2,N,N,3
16921,1,6,2,1,2,N,7,9
16922,1,1,1,1,2,N,8,5
16923,6,2,1,1,2,N,3,8
16924,1,1,2,1,1,N,1,5
16925,1,6,1,1,2,N,9,11
16926,3,6,2,1,2,N,0,4
16927,1,1,2,1,1,N,0,6
16928,1,4,1,1,1,2,4,7
16929,1,N,1,2,0,N,N,3
16930,2,N,1,1,1,N,N,3
16931,1,6,1,1,2,N,9,11
16932,6,1,1,1,1,N,9,9
16933,2,5,2,1,2,N,5,4
16934,1,1,1,1,1,N,8,5
16935,2,5,1,1,1,N,2,4
16936,1,1,2,1,1,N,1,5
16937,2,1,2,1,1,N,5,8
16938,1,1,1,1,1,N,9,9
16939,1,6,2,1,2,N,3,11
16940,1,6,1,1,1,N,6,4
16941,2,6,1,1,2,N,6,7
16942,1,N,1,1,2,N,N,3
16943,1,4,1,1,2,N,3,6
16944,2,N,1,1,2,N,N,3
16945,1,6,1,3,0,N,0,3
16946,9,1,2,1,1,N,9,7
16947,1,1,2,1,1,N,2,5
16948,2,N,2,1,2,N,N,3
16949,1,N,2,1,1,N,N,3
16950,2,1,1,1,1,N,9,11
16951,1,1,2,1,1,N,8,9
16952,1,1,2,1,1,N,1,5
16953,1,1,2,1,2,N,9,10
16954,1,1,2,1,1,N,7,10
16955,1,6,2,1,2,N,1,5
16956,1,6,2,1,1,N,9,10
16957,1,1,1,1,2,N,5,4
16958,2,6,2,1,2,N,1,4
16959,6,6,2,1,1,N,6,9
16960,8,5,1,1,2,N,0,6
16961,2,4,1,1,1,N,8,7
16962,1,6,2,3,0,N,3,7
16963,1,N,2,1,1,N,N,1
16964,2,1,1,1,2,N,9,10
16965,1,1,1,1,1,N,7,7
16966,1,N,2,1,1,N,N,3
16967,2,N,1,1,2,N,N,4
16968,2,6,1,1,1,N,8,5
16969,1,N,2,1,1,N,N,3
16970,1,1,2,1,1,N,9,11
16971,1,6,1,1,1,N,0,4
16972,9,N,1,1,1,N,N,3
16973,1,6,1,3,0,N,1,7
16974,1,1,2,1,1,N,9,10
16975,2,3,2,1,2,N,1,9
16976,5,6,1,3,0,N,5,6
16977,2,6,1,1,2,N,6,7
16978,1,1,2,1,1,N,4,9
16979,2,6,2,1,2,N,4,7
16980,2,4,1,1,1,N,5,7
16981,1,1,1,1,1,N,8,9
16982,1,N,2,1,1,N,N,2
16983,2,3,2,1,2,N,2,7
16984,1,2,2,1,1,N,7,9
16985,1,6,1,3,0,N,0,7
16986,1,1,1,1,1,4,9,9
16987,1,6,2,1,1,N,0,4
16988,1,1,2,1,1,N,9,7
16989,1,N,2,1,2,N,N,3
16990,2,1,1,1,1,N,4,8
16991,2,1,1,1,1,N,8,8
16992,1,1,1,1,1,N,9,12
16993,1,1,1,1,1,N,2,9
16994,8,4,1,1,2,N,6,7
16995,1,1,2,1,1,N,9,9
16996,1,6,2,1,1,N,1,7
16997,1,4,2,1,2,N,5,7
16998,1,6,1,1,2,N,6,10
16999,1,6,1,1,2,N,4,9
17000,2,1,1,1,1,N,7,7
17001,2,N,2,1,1,N,N,1
17002,1,1,1,1,1,N,1,5
17003,1,4,2,3,0,N,1,6
17004,1,1,2,1,1,N,4,9
17005,1,2,2,1,1,N,7,12
17006,1,1,1,1,1,N,6,6
17007,1,1,2,1,1,N,8,10
17008,1,1,2,1,1,N,7,1
17009,1,4,2,1,1,N,0,7
17010,1,1,2,1,1,N,4,7
17011,1,4,1,1,1,N,9,10
17012,1,1,2,1,1,N,4,7
17013,1,1,1,1,1,N,9,9
17014,2,N,2,1,2,N,N,3
17015,1,1,2,1,1,N,6,9
17016,1,6,1,1,1,N,0,4
17017,1,6,1,1,1,N,4,4
17018,2,6,1,1,2,N,2,5
17019,9,6,1,1,2,N,6,10
17020,8,6,1,1,1,N,0,4
17021,2,6,2,1,1,N,2,4
17022,1,N,2,1,1,N,N,3
17023,6,6,2,1,2,N,5,8
17024,2,6,1,1,2,N,9,11
17025,1,1,1,1,1,N,6,5
17026,6,1,1,1,1,N,9,10
17027,2,1,1,1,2,N,5,5
17028,1,6,1,1,2,N,1,4
17029,6,N,1,1,1,N,N,3
17030,6,1,1,1,2,N,9,10
17031,1,6,1,1,2,N,8,9
17032,1,N,2,1,1,N,N,3
17033,1,1,1,1,1,N,2,5
17034,9,N,2,1,2,N,N,3
17035,2,N,1,1,2,N,N,3
17036,1,6,1,1,1,N,5,5
17037,7,6,1,1,1,N,8,4
17038,1,1,1,1,1,N,3,10
17039,9,6,2,1,2,N,0,7
17040,1,N,1,1,1,N,N,N
17041,2,1,1,1,1,N,7,5
17042,6,1,2,1,2,N,9,9
17043,2,4,2,1,2,N,7,12
17044,2,6,2,1,2,N,7,10
17045,2,1,2,1,1,N,4,10
17046,8,6,1,1,2,N,6,9
17047,1,4,1,1,1,N,9,9
17048,1,1,2,1,1,N,1,10
17049,1,6,1,3,0,N,2,5
17050,1,4,2,1,2,N,7,7
17051,1,1,2,1,1,N,0,4
17052,1,3,2,1,1,N,7,7
17053,1,6,2,1,2,N,2,7
17054,1,6,1,1,2,N,4,8
17055,2,6,1,1,1,N,8,7
17056,8,3,2,1,1,N,7,4
17057,1,4,2,1,1,N,9,10
17058,1,6,2,1,1,N,9,9
17059,1,1,2,1,1,N,2,5
17060,2,6,1,1,2,N,6,8
17061,3,N,2,1,1,N,N,3
17062,1,6,1,2,0,N,1,7
17063,1,1,1,1,1,N,1,5
17064,1,6,2,1,1,N,8,9
17065,2,6,2,1,1,N,0,7
17066,2,6,1,1,2,N,0,5
17067,9,N,1,1,2,N,N,2
17068,1,1,1,1,1,N,7,5
17069,1,6,1,1,2,N,7,9
17070,1,4,2,1,2,N,2,5
17071,1,1,1,1,1,N,7,12
17072,1,6,2,1,2,N,0,7
17073,1,2,1,2,0,N,1,4
17074,1,4,1,1,1,N,9,4
17075,1,1,1,1,1,N,7,5
17076,1,1,1,1,1,N,1,11
17077,1,1,2,1,1,N,N,4
17078,1,1,1,1,1,N,0,9
17079,1,1,2,1,1,N,9,10
17080,1,3,2,1,1,N,8,7
17081,3,1,2,1,1,N,4,6
17082,1,N,1,1,1,N,N,3
17083,2,6,1,1,2,N,0,4
17084,2,4,2,1,1,N,6,7
17085,1,1,1,1,1,N,2,7
17086,1,1,1,1,1,N,9,5
17087,1,1,1,1,2,N,1,9
17088,6,2,2,1,1,N,8,9
17089,1,6,2,1,1,N,4,5
17090,1,3,2,1,1,N,3,1
17091,3,4,1,1,2,N,5,7
17092,1,N,1,1,2,N,N,3
17093,1,6,2,1,1,N,1,5
17094,2,N,2,1,2,N,N,N
17095,3,1,2,1,2,N,3,5
17096,1,1,1,1,1,N,6,9
17097,3,1,2,1,2,N,3,7
17098,1,1,2,1,2,N,7,7
17099,1,3,2,1,1,N,9,10
17100,1,6,2,1,1,N,8,10
17101,1,6,2,1,2,N,7,10
17102,1,6,1,1,1,N,0,3
17103,3,3,2,1,2,N,2,4
17104,2,1,2,1,2,N,0,3
17105,2,6,2,1,2,N,5,7
17106,2,6,1,3,0,N,4,7
17107,1,6,1,1,1,N,0,4
17108,1,1,1,1,1,N,9,11
17109,1,1,1,1,1,N,8,10
17110,2,N,1,1,2,N,N,2
17111,1,4,2,1,2,N,9,6
17112,8,4,1,1,2,N,7,4
17113,1,6,2,3,0,N,0,7
17114,1,1,2,1,1,N,3,5
17115,1,1,2,1,1,N,4,9
17116,1,6,2,1,1,N,6,9
17117,1,1,2,1,1,N,5,9
17118,6,1,1,1,1,N,9,10
17119,2,3,2,1,1,N,2,10
17120,1,6,1,1,2,N,3,5
17121,2,1,1,1,2,N,1,5
17122,1,1,1,1,1,N,7,10
17123,2,6,2,1,1,N,2,7
17124,2,2,1,1,1,N,5,5
17125,8,6,1,1,2,N,4,9
17126,8,4,1,1,2,N,2,4
17127,1,N,1,1,2,N,N,1
17128,1,N,1,1,1,N,N,1
17129,3,1,1,1,1,N,9,10
17130,1,6,1,1,2,N,9,9
17131,1,6,2,3,0,N,1,5
17132,6,6,2,1,1,N,0,9
17133,1,1,2,1,2,N,2,10
17134,3,1,2,1,1,N,8,10
17135,1,1,1,1,1,N,9,5
17136,1,6,2,1,1,N,2,8
17137,8,6,1,1,2,N,3,5
17138,1,4,2,1,2,N,0,5
17139,2,N,2,1,1,N,N,3
17140,1,1,1,1,1,N,9,12
17141,1,1,1,1,1,N,9,8
17142,2,6,2,1,2,N,3,7
17143,1,4,1,1,1,N,3,4
17144,2,6,2,1,1,N,4,7
17145,6,6,1,1,1,N,5,7
17146,1,6,1,3,0,N,1,7
17147,6,4,2,1,1,N,5,9
17148,6,3,2,1,1,N,8,10
17149,1,6,2,1,1,N,1,7
17150,2,4,2,1,2,N,8,8
17151,9,N,2,1,2,N,N,3
17152,2,N,1,1,1,N,N,N
17153,1,1,1,1,1,N,6,9
17154,1,1,2,1,1,N,8,5
17155,3,N,1,1,1,N,N,N
17156,6,6,2,1,1,N,1,9
17157,2,1,1,1,1,N,9,7
17158,1,6,1,1,1,N,9,9
17159,6,1,1,1,1,N,3,7
17160,1,6,2,1,1,N,1,4
17161,1,6,1,1,1,N,7,5
17162,1,6,1,1,1,N,0,4
17163,1,1,2,1,1,N,2,9
17164,1,6,2,1,1,N,2,9
17165,2,3,2,1,1,N,7,10
17166,1,4,1,1,1,N,9,9
17167,1,1,1,1,2,N,5,11
17168,1,1,1,1,1,N,7,9
17169,1,N,1,1,1,N,N,3
17170,6,1,2,1,2,N,3,10
17171,1,2,1,1,2,N,9,8
17172,6,N,2,1,1,N,N,3
17173,1,5,2,1,1,N,8,10
17174,1,6,2,1,2,N,3,7
17175,1,1,1,1,1,N,6,10
17176,2,1,1,1,2,N,4,7
17177,1,1,1,1,2,N,7,10
17178,1,4,2,1,1,N,3,7
17179,1,1,2,1,1,N,6,10
17180,2,6,2,1,1,N,3,5
17181,1,1,2,1,1,N,4,9
17182,1,6,1,3,0,N,2,7
17183,6,N,2,1,2,N,N,3
17184,8,N,2,1,2,N,N,3
17185,1,6,1,1,2,N,0,4
17186,2,1,1,1,1,N,3,7
17187,2,4,2,1,2,N,4,7
17188,1,2,1,1,2,N,4,4
17189,2,6,2,3,1,N,8,7
17190,1,3,2,1,1,N,4,5
17191,8,1,1,1,2,N,5,12
17192,1,N,1,1,2,N,N,1
17193,1,1,1,1,1,N,8,7
17194,2,1,1,1,1,N,8,5
17195,1,1,1,1,1,N,4,7
17196,2,4,2,1,2,N,3,5
17197,1,6,2,1,1,N,2,7
17198,1,1,1,1,1,N,0,5
17199,1,6,1,1,1,N,9,11
17200,1,3,2,1,2,N,4,7
17201,1,1,2,1,1,N,3,8
17202,1,N,1,1,2,N,N,3
17203,9,N,1,1,2,N,N,2
17204,1,6,1,1,1,N,9,11
17205,1,4,1,1,1,N,5,5
17206,1,3,2,1,1,N,9,10
17207,2,N,2,1,1,N,N,3
17208,2,6,2,1,2,N,3,9
17209,3,6,1,1,2,N,3,5
17210,6,4,1,1,1,N,9,10
17211,1,N,1,1,1,N,N,3
17212,1,6,2,1,2,N,6,8
17213,9,2,2,1,1,N,9,10
17214,3,6,2,1,1,N,5,5
17215,1,1,2,1,1,N,9,10
17216,1,6,2,1,1,N,2,7
17217,6,1,2,1,1,N,7,9
17218,2,4,2,1,2,N,5,8
17219,1,1,1,1,2,N,6,10
17220,1,1,2,1,1,N,7,8
17221,8,5,1,1,2,N,N,4
17222,5,1,1,1,1,N,8,12
17223,1,6,2,1,1,N,0,3
17224,1,N,2,1,2,N,N,2
17225,1,N,1,1,1,N,N,4
