,EDU,HISP,INDP_CAT,MSP,OWN_RENT,PINCP_DECILE_x,PUMA,RAC1P,SEX,PINCP_DECILE_y,percent_match
957,5,0,9,3,1,7,38-00100,1,1,7,100.0
958,9,0,10,2,2,9,51-01301,6,1,7,0.0
959,8,0,14,6,2,3,32-00405,2,1,8,0.0
960,3,0,N,6,2,0,40-00200,3,1,0,100.0
961,11,0,12,1,2,9,08-00803,1,1,9,100.0
962,9,4,12,6,1,6,36-03710,8,2,7,0.0
963,5,0,9,4,1,9,19-01700,1,2,4,0.0
964,1,1,N,1,1,0,32-00405,1,1,2,0.0
965,9,0,3,1,2,9,51-51255,1,1,8,0.0
966,5,0,18,6,2,0,28-01100,2,1,6,0.0
967,10,0,14,1,1,9,06-08507,1,1,9,100.0
968,4,0,4,6,2,2,28-01100,2,1,1,0.0
969,7,0,N,1,1,4,26-02702,1,1,0,0.0
970,6,0,N,4,1,3,28-01100,2,1,0,0.0
971,7,0,10,6,2,2,51-01301,1,1,9,0.0
972,7,0,10,1,1,3,08-00803,1,1,7,0.0
973,8,0,10,6,1,5,19-01700,1,2,6,0.0
974,5,0,10,1,2,5,38-00100,1,1,7,0.0
975,7,0,16,1,2,0,38-00100,1,1,4,0.0
976,8,0,N,1,2,2,01-01301,2,2,0,0.0
977,12,0,12,1,2,7,26-02702,1,1,9,0.0
978,9,0,10,4,1,6,13-04600,2,1,9,0.0
979,4,0,N,3,1,9,28-01100,2,1,2,0.0
980,N,0,N,N,1,N,38-00100,5,1,N,100.0
981,3,1,N,1,1,2,32-00405,8,1,2,100.0
982,7,0,N,4,2,3,30-00600,1,2,7,0.0
983,4,0,14,6,2,1,26-02702,2,1,2,0.0
984,9,0,14,6,1,7,17-03529,1,2,6,0.0
985,4,0,11,1,1,2,40-00200,1,2,4,0.0
986,4,0,3,6,1,6,30-00600,1,1,7,0.0
987,7,0,11,6,0,1,19-01700,1,1,1,100.0
988,7,0,N,4,2,5,08-00803,1,2,2,0.0
989,12,0,N,1,2,9,51-51255,1,1,9,100.0
990,3,1,3,6,2,0,32-00405,8,1,5,0.0
991,2,0,N,N,2,N,06-08507,9,1,N,100.0
992,10,0,15,4,1,6,30-00600,1,1,6,100.0
993,4,0,4,4,1,6,40-00200,1,1,7,0.0
994,7,0,14,1,1,4,06-08507,1,1,9,0.0
995,9,0,N,1,1,0,32-00405,1,1,4,0.0
996,5,0,7,6,2,2,32-00405,2,1,0,0.0
997,8,0,6,6,2,5,13-04600,2,1,3,0.0
998,7,0,15,1,2,6,30-00600,1,2,1,0.0
999,5,0,14,4,2,5,08-00803,1,2,4,0.0
1000,9,0,9,6,1,1,13-04600,1,1,7,0.0
1001,10,0,11,6,1,3,08-00803,1,1,4,0.0
1002,3,0,N,6,2,0,38-00100,5,1,0,100.0
1003,5,0,14,6,2,3,19-01700,9,2,0,0.0
1004,7,0,9,5,1,5,19-01700,1,2,6,0.0
1005,5,0,N,4,2,4,32-00405,2,1,2,0.0
1006,9,0,14,6,2,5,26-02702,6,2,3,0.0
1007,9,0,2,6,2,8,08-00803,1,1,6,0.0
1008,6,0,N,6,2,5,36-04010,2,1,0,0.0
1009,12,0,10,6,2,6,24-01004,6,2,8,0.0
1010,7,0,15,4,2,5,19-01700,1,1,4,0.0
1011,9,0,17,1,1,9,51-51255,1,1,8,0.0
1012,6,0,14,1,2,2,30-00600,1,1,8,0.0
1013,5,0,6,6,2,2,28-01100,2,2,7,0.0
1014,9,0,10,1,2,2,51-01301,9,1,8,0.0
1015,9,0,10,4,2,4,51-51255,2,2,8,0.0
1016,9,0,N,4,1,9,26-02702,1,1,4,0.0
1017,5,0,15,6,2,2,19-01700,1,2,1,0.0
1018,4,0,N,6,1,0,08-00803,6,1,0,100.0
1019,10,0,N,1,2,4,06-07502,1,1,7,0.0
1020,3,0,N,1,2,0,28-01100,2,1,4,0.0
1021,3,1,3,6,2,2,32-00405,1,1,4,0.0
1022,11,0,9,3,1,9,24-01004,1,2,9,100.0
1023,2,1,N,N,2,N,19-01700,1,2,N,100.0
1024,5,0,9,1,1,8,19-01700,1,1,9,0.0
1025,5,0,10,6,0,3,32-00405,2,1,3,100.0
1026,7,0,12,3,2,4,17-03529,2,2,8,0.0
1027,5,0,14,1,1,0,17-03531,2,1,2,0.0
1028,1,0,N,N,2,N,24-01004,6,2,N,100.0
1029,7,0,12,1,2,5,28-01100,2,1,5,100.0
1030,1,4,N,N,1,N,24-01004,1,1,N,100.0
1031,3,0,N,3,1,3,17-03531,2,1,5,0.0
1032,10,0,4,4,2,8,08-00803,1,1,9,0.0
1033,9,1,10,6,2,9,06-07502,1,2,9,100.0
1034,3,0,N,6,1,2,06-07502,1,1,0,0.0
1035,4,4,N,6,1,3,32-00405,1,1,0,0.0
1036,10,0,11,6,2,1,24-01004,6,2,5,0.0
1037,1,0,N,N,1,N,51-01301,6,2,N,100.0
1038,5,0,10,1,2,4,30-00600,1,2,5,0.0
1039,5,0,N,3,0,2,17-03529,2,2,1,0.0
1040,9,0,18,6,2,0,36-04010,2,1,0,100.0
1041,5,1,6,6,2,5,32-00405,1,2,2,0.0
1042,9,0,16,1,1,8,13-04600,1,2,8,100.0
1043,11,0,12,1,1,9,06-08507,1,1,5,0.0
1044,10,0,11,6,2,4,26-02702,2,1,4,100.0
1045,9,0,12,1,1,7,24-01004,6,1,9,0.0
1046,7,0,7,1,2,5,36-03710,2,2,2,0.0
1047,10,0,N,1,1,8,51-51255,6,1,2,0.0
1048,5,0,14,6,2,2,40-00200,1,1,3,0.0
1049,10,0,12,6,1,7,24-01004,1,2,6,0.0
1050,4,0,12,4,2,3,17-03529,2,2,7,0.0
1051,7,0,N,6,1,0,32-00405,6,1,0,100.0
1052,8,0,7,1,1,7,17-03531,2,1,5,0.0
1053,11,4,12,1,1,9,24-01004,1,1,9,100.0
1054,7,0,9,6,0,5,26-02702,1,1,6,0.0
1055,9,0,4,6,2,9,06-07502,6,1,2,0.0
1056,7,0,9,1,1,3,17-03529,1,2,8,0.0
1057,4,0,4,1,1,2,19-01700,1,2,0,0.0
1058,10,0,17,1,1,9,38-00100,1,1,8,0.0
1059,7,0,15,1,2,6,08-00803,1,2,8,0.0
1060,1,0,N,N,2,N,51-01301,1,1,N,100.0
1061,7,0,8,6,2,6,08-00803,1,1,1,0.0
1062,6,0,5,1,1,5,36-04010,2,1,7,0.0
1063,1,1,N,3,1,0,32-00405,8,2,0,100.0
1064,10,0,13,1,1,5,51-01301,1,1,9,0.0
1065,7,0,10,1,1,9,06-08507,1,1,9,100.0
1066,9,0,N,4,1,7,32-00405,1,2,1,0.0
1067,9,0,7,1,1,9,24-01004,1,1,6,0.0
1068,8,0,9,3,1,8,19-01700,1,2,5,0.0
1069,7,0,6,6,2,2,13-04600,2,1,6,0.0
1070,8,0,6,6,1,2,30-00600,1,2,6,0.0
1071,12,0,4,6,1,9,06-08507,1,1,9,100.0
1072,1,4,N,N,2,N,36-03710,1,2,N,100.0
1073,7,0,10,1,2,6,36-04010,2,1,4,0.0
1074,5,0,14,6,2,3,08-00803,1,1,1,0.0
1075,7,0,10,3,1,5,17-03529,2,2,8,0.0
1076,6,0,12,1,2,3,17-03531,2,2,3,100.0
1077,4,1,N,6,2,0,08-00803,1,1,0,100.0
1078,9,0,0,2,1,8,38-00100,1,1,3,0.0
1079,1,3,N,1,1,0,32-00405,1,1,1,0.0
1080,1,0,N,1,2,0,17-03529,2,1,2,0.0
1081,N,0,N,N,2,N,06-08507,9,2,N,100.0
1082,10,0,13,6,1,0,17-03531,2,2,0,100.0
1083,11,0,10,6,1,9,24-01004,6,1,7,0.0
1084,5,0,3,1,1,3,36-04010,2,1,7,0.0
1085,3,0,N,N,1,N,08-00803,9,2,N,100.0
1086,9,2,6,6,2,7,36-03710,8,2,3,0.0
1087,10,0,N,3,1,8,51-51255,1,2,9,0.0
1088,9,0,5,6,1,5,19-01700,1,1,7,0.0
1089,4,0,N,N,2,N,32-00405,2,2,N,100.0
1090,9,0,16,4,1,9,51-51255,1,1,8,0.0
1091,7,0,11,4,1,1,08-00803,1,2,4,0.0
1092,8,0,16,1,1,6,40-00200,1,2,5,0.0
1093,7,0,12,6,0,2,17-03529,2,2,1,0.0
1094,1,0,N,N,2,N,24-01004,2,2,N,100.0
1095,8,0,11,1,2,6,17-03531,2,2,6,100.0
1096,5,0,11,6,2,3,36-03710,2,2,3,100.0
1097,5,0,4,4,1,9,38-00100,1,1,4,0.0
1098,5,0,12,6,2,1,29-01901,1,2,1,100.0
1099,9,0,9,1,1,9,24-01004,6,2,5,0.0
1100,5,0,6,4,1,4,01-01301,2,2,5,0.0
1101,9,0,6,1,2,3,06-07502,6,2,5,0.0
1102,6,0,N,6,2,0,36-03710,2,1,0,100.0
1103,N,4,N,N,2,N,24-01004,1,2,N,100.0
1104,10,0,8,6,2,9,17-03529,1,1,1,0.0
1105,9,0,10,4,2,9,51-51255,1,1,7,0.0
1106,8,0,N,4,2,2,01-01301,2,1,2,100.0
1107,10,0,10,6,2,7,13-04600,1,1,7,100.0
1108,5,0,7,6,1,7,36-04010,2,2,4,0.0
1109,3,0,N,1,1,2,17-03531,2,1,6,0.0
1110,12,0,11,1,2,1,17-03529,6,1,9,0.0
1111,11,0,10,1,2,8,51-01301,1,2,9,0.0
1112,7,0,10,4,2,5,32-00405,2,1,7,0.0
1113,9,0,6,1,1,7,17-03529,2,2,1,0.0
1114,10,0,16,2,1,7,51-51255,1,2,8,0.0
1115,5,0,4,6,1,1,13-04600,2,1,4,0.0
1116,5,0,N,1,2,0,06-07502,1,1,5,0.0
1117,3,0,N,6,2,0,29-01901,2,1,0,100.0
1118,7,0,10,6,0,1,08-00803,1,2,1,100.0
1119,5,0,6,1,2,5,19-01700,2,2,1,0.0
1120,6,0,N,3,1,2,38-00100,1,1,0,0.0
1121,7,0,13,1,1,2,29-01901,2,2,2,100.0
1122,N,0,N,N,2,N,13-04600,6,2,N,100.0
1123,7,0,4,1,2,5,17-03529,2,1,6,0.0
1124,5,0,14,1,2,3,38-00100,1,1,4,0.0
1125,5,0,8,1,1,2,19-01700,1,2,0,0.0
1126,7,0,9,1,1,1,17-03529,2,1,9,0.0
1127,10,0,N,4,1,5,28-01100,2,2,2,0.0
1128,9,0,N,1,1,6,24-01004,2,2,0,0.0
1129,9,0,9,1,1,9,13-04600,2,2,4,0.0
1130,10,0,N,6,2,7,17-03529,2,1,3,0.0
1131,6,0,6,3,1,7,30-00600,1,2,5,0.0
1132,10,0,16,1,2,6,51-01301,6,2,5,0.0
1133,4,0,N,5,2,2,13-04600,2,2,2,100.0
1134,5,0,16,1,1,8,51-01301,1,2,9,0.0
1135,10,0,8,1,1,9,08-00803,1,2,5,0.0
1136,12,0,11,4,1,9,24-01004,1,1,7,0.0
1137,9,0,15,6,1,8,51-51255,1,1,5,0.0
1138,9,0,3,6,1,7,30-00600,1,1,9,0.0
1139,N,0,N,N,2,N,29-01901,1,1,N,100.0
1140,7,0,12,1,1,9,28-01100,1,1,9,100.0
1141,9,0,9,4,1,8,38-00100,1,1,7,0.0
1142,10,0,4,6,1,7,51-51255,1,1,9,0.0
1143,7,0,13,4,1,4,17-03531,2,2,6,0.0
1144,7,0,10,6,0,1,19-01700,1,1,0,0.0
1145,7,0,11,6,2,2,19-01700,1,2,1,0.0
1146,8,0,4,1,2,7,01-01301,2,1,9,0.0
1147,3,0,N,3,0,0,29-01901,2,1,2,0.0
1148,3,0,N,6,1,0,28-01100,1,1,3,0.0
1149,5,0,9,6,2,3,32-00405,1,2,0,0.0
1150,4,1,14,1,2,3,32-00405,1,1,6,0.0
1151,5,0,12,6,2,3,40-00200,1,2,2,0.0
1152,5,0,N,6,2,0,06-08507,6,2,0,100.0
1153,9,0,14,4,2,8,24-01004,1,1,5,0.0
1154,3,1,N,N,1,N,01-01301,9,1,N,100.0
1155,11,0,14,1,1,9,51-51255,1,1,8,0.0
1156,9,0,15,1,1,9,51-01301,6,1,1,0.0
1157,9,0,10,4,2,2,24-01004,2,2,8,0.0
1158,1,0,N,N,1,N,26-02702,6,2,N,100.0
1159,11,0,10,1,1,9,06-07502,1,2,9,100.0
1160,4,0,11,6,2,1,13-04600,2,2,4,0.0
1161,6,0,N,3,2,3,32-00405,2,2,2,0.0
1162,7,0,N,4,2,4,36-03710,2,2,3,0.0
1163,7,0,6,6,1,4,32-00405,1,1,7,0.0
1164,4,0,N,6,0,0,40-00200,1,1,1,0.0
1165,9,0,6,1,1,8,29-01901,1,1,9,0.0
1166,7,0,12,3,1,4,13-04600,2,2,8,0.0
1167,7,0,14,6,2,3,24-01004,1,2,2,0.0
1168,10,0,15,1,1,7,19-01700,1,1,9,0.0
1169,7,0,16,4,1,5,28-01100,2,1,5,100.0
1170,1,0,N,1,1,0,28-01100,2,2,3,0.0
1171,10,0,12,1,1,9,28-01100,1,1,9,100.0
1172,5,0,N,6,2,0,30-00600,1,1,2,0.0
1173,9,0,13,1,2,5,08-00803,1,2,6,0.0
1174,5,0,11,1,1,5,17-03529,2,2,6,0.0
1175,4,0,15,6,2,2,13-04600,2,1,2,100.0
1176,5,0,10,6,2,1,01-01301,2,1,1,100.0
1177,10,0,13,1,1,3,24-01004,6,2,2,0.0
1178,5,0,4,4,1,5,01-01301,2,1,5,100.0
1179,10,0,15,1,1,8,06-08507,1,1,4,0.0
1180,9,0,3,1,1,8,17-03529,2,1,5,0.0
1181,6,0,6,6,1,9,19-01700,1,1,8,0.0
1182,7,0,6,4,1,5,17-03531,2,1,3,0.0
1183,N,0,N,N,2,N,24-01004,9,1,N,100.0
1184,9,0,8,6,1,7,17-03529,1,1,7,100.0
1185,4,0,N,1,2,0,51-51255,1,2,0,100.0
1186,10,0,9,6,2,6,13-04600,2,1,6,100.0
1187,5,0,6,1,1,3,40-00200,3,1,4,0.0
1188,9,0,10,6,2,6,08-00803,6,2,3,0.0
1189,5,0,14,6,2,3,29-01901,1,2,3,100.0
1190,4,0,4,1,1,0,19-01700,1,1,6,0.0
1191,N,4,N,N,2,N,36-03710,1,2,N,100.0
1192,10,0,10,1,1,8,29-01901,1,2,9,0.0
1193,7,0,9,4,1,5,28-01100,2,2,8,0.0
1194,7,0,14,6,1,2,26-02702,1,1,1,0.0
1195,9,0,14,6,1,7,06-07502,1,2,1,0.0
1196,3,4,N,3,2,2,36-03710,8,2,2,100.0
1197,7,0,N,2,0,1,40-00200,1,2,3,0.0
1198,12,0,N,3,1,9,08-00803,1,1,8,0.0
1199,9,0,11,4,1,9,29-01901,2,2,6,0.0
1200,7,1,N,1,2,5,32-00405,1,1,0,0.0
1201,9,0,6,6,2,9,19-01700,1,1,6,0.0
1202,7,0,11,4,1,2,13-04600,2,2,6,0.0
1203,5,0,14,1,1,1,24-01004,1,1,4,0.0
1204,9,0,9,1,2,6,51-51255,1,2,5,0.0
1205,7,0,N,1,2,0,13-04600,2,1,3,0.0
1206,9,4,10,1,1,9,51-01301,1,1,9,100.0
1207,9,0,N,1,1,2,29-01901,2,2,2,100.0
1208,10,0,9,1,2,8,51-01301,1,1,9,0.0
1209,4,0,4,1,1,5,28-01100,2,1,8,0.0
1210,8,0,5,1,1,6,30-00600,1,1,8,0.0
1211,4,0,N,6,2,0,36-04010,9,1,0,100.0
1212,7,0,9,6,2,6,19-01700,2,1,5,0.0
1213,9,0,15,4,1,6,51-51255,1,2,7,0.0
1214,8,0,10,1,2,4,51-51255,1,1,7,0.0
1215,7,0,4,6,0,0,26-02702,6,1,5,0.0
1216,10,0,N,6,0,0,17-03529,1,1,0,100.0
1217,5,0,10,4,2,1,17-03531,2,1,4,0.0
1218,N,0,N,N,1,N,08-00803,6,2,N,100.0
1219,2,0,N,N,1,N,51-01301,2,1,N,100.0
1220,8,0,8,1,1,7,28-01100,2,2,7,100.0
1221,10,0,12,6,2,7,08-00803,1,1,1,0.0
1222,8,0,N,3,1,2,28-01100,2,2,4,0.0
1223,5,4,12,6,2,0,36-03710,8,2,3,0.0
1224,6,0,0,1,1,2,30-00600,1,2,1,0.0
1225,10,0,15,1,1,8,08-00803,1,2,4,0.0
1226,5,0,12,1,1,4,36-04010,9,2,4,100.0
1227,11,0,3,1,1,9,24-01004,1,1,7,0.0
1228,4,0,10,6,2,5,32-00405,1,1,0,0.0
1229,8,0,N,1,1,0,26-02702,1,2,0,100.0
1230,8,0,16,6,1,7,19-01700,1,2,7,100.0
1231,9,0,13,6,1,8,24-01004,6,2,0,0.0
1232,7,0,N,4,1,9,28-01100,1,1,3,0.0
1233,6,0,15,1,1,5,38-00100,1,1,7,0.0
1234,4,0,14,6,0,0,06-07502,1,2,2,0.0
1235,12,0,14,1,1,9,24-01004,1,1,9,100.0
1236,9,1,10,6,2,4,06-07502,1,1,9,0.0
1237,8,0,N,6,2,0,01-01301,2,2,4,0.0
1238,5,0,7,1,2,5,01-01301,2,1,5,100.0
1239,12,0,12,6,1,9,24-01004,1,2,9,100.0
1240,7,0,9,6,2,8,19-01700,1,2,5,0.0
1241,5,0,N,3,2,2,24-01004,1,2,3,0.0
1242,4,0,10,4,2,0,01-01301,2,1,2,0.0
1243,1,0,N,N,2,N,32-00405,1,1,N,100.0
1244,9,0,12,6,1,8,13-04600,2,2,8,100.0
1245,3,0,N,6,2,2,08-00803,1,2,0,0.0
1246,8,0,14,6,2,6,17-03529,2,1,4,0.0
1247,12,0,10,1,2,9,24-01004,1,2,8,0.0
1248,5,0,3,6,2,6,26-02702,1,1,5,0.0
1249,N,0,N,N,2,N,19-01700,9,1,N,100.0
1250,7,0,N,3,0,2,40-00200,1,2,2,100.0
1251,9,0,6,6,1,1,51-01301,1,2,4,0.0
1252,9,0,15,1,1,9,06-08507,6,2,2,0.0
1253,10,0,10,6,1,9,29-01901,1,1,7,0.0
1254,1,1,N,N,2,N,32-00405,3,1,N,100.0
1255,11,0,4,1,1,9,06-08507,1,1,9,100.0
1256,7,0,6,6,0,1,29-01901,2,2,3,0.0
1257,8,0,3,1,1,5,19-01700,1,2,5,100.0
1258,4,0,N,4,2,2,29-01901,2,1,1,0.0
1259,9,0,10,6,1,9,26-02702,1,2,7,0.0
1260,9,0,3,6,1,9,06-07502,1,1,4,0.0
1261,N,0,N,N,1,N,19-01700,6,1,N,100.0
1262,5,0,12,3,1,3,17-03531,2,2,5,0.0
1263,5,0,7,4,1,7,30-00600,1,1,9,0.0
1264,9,0,4,1,2,4,51-01301,1,1,8,0.0
1265,10,0,5,1,1,9,51-51255,1,2,5,0.0
1266,9,0,4,1,1,9,26-02702,6,2,9,100.0
1267,8,0,7,2,2,7,36-04010,2,1,5,0.0
1268,8,0,N,1,1,0,08-00803,1,1,6,0.0
1269,7,0,13,1,1,1,51-51255,2,2,3,0.0
1270,9,0,9,6,2,5,17-03531,2,1,4,0.0
1271,2,1,N,N,2,N,08-00803,1,2,N,100.0
1272,7,0,4,4,1,6,13-04600,2,2,7,0.0
1273,6,0,14,1,1,2,40-00200,3,1,6,0.0
1274,4,0,N,4,2,3,38-00100,1,1,3,100.0
1275,3,0,N,N,2,N,40-00200,2,1,N,100.0
1276,7,0,12,3,1,4,40-00200,3,2,6,0.0
1277,5,0,7,2,1,1,38-00100,1,1,2,0.0
1278,3,1,N,3,2,2,32-00405,1,2,3,0.0
1279,5,0,12,4,1,9,29-01901,1,2,4,0.0
1280,5,0,6,6,2,2,17-03531,2,2,1,0.0
1281,7,0,11,6,1,3,06-08507,1,2,1,0.0
1282,3,1,N,N,2,N,06-07502,1,1,N,100.0
1283,3,0,N,3,0,2,29-01901,2,2,0,0.0
1284,10,0,7,6,2,8,17-03529,2,1,4,0.0
1285,1,0,N,N,1,N,24-01004,6,2,N,100.0
1286,12,0,16,1,2,9,24-01004,6,1,6,0.0
1287,N,0,N,N,1,N,24-01004,2,1,N,100.0
1288,10,0,N,4,2,4,08-00803,1,1,4,100.0
1289,6,0,N,6,0,1,29-01901,2,1,0,0.0
1290,10,0,10,6,2,2,17-03529,1,1,2,100.0
1291,9,0,N,6,0,0,06-08507,1,1,5,0.0
1292,4,0,10,6,1,0,17-03531,2,1,5,0.0
1293,7,0,16,5,1,1,01-01301,2,2,5,0.0
1294,12,0,N,3,1,9,24-01004,1,1,0,0.0
1295,5,0,N,3,2,3,30-00600,1,1,3,100.0
1296,3,0,N,6,2,5,30-00600,1,2,0,0.0
1297,9,0,15,1,1,8,28-01100,2,2,9,0.0
1298,3,0,N,N,2,N,38-00100,9,2,N,100.0
1299,5,0,5,1,1,6,36-04010,2,1,5,0.0
1300,10,0,14,1,2,9,06-07502,6,2,8,0.0
1301,9,0,12,4,1,5,28-01100,2,2,7,0.0
1302,N,1,N,N,2,N,08-00803,1,1,N,100.0
1303,9,0,10,6,2,3,26-02702,9,2,2,0.0
1304,9,0,14,1,2,3,24-01004,1,2,5,0.0
1305,3,1,N,N,1,N,30-00600,3,2,N,100.0
1306,7,0,N,6,2,0,06-08507,1,2,7,0.0
1307,7,1,6,6,2,1,17-03529,1,1,4,0.0
1308,9,0,13,1,1,4,19-01700,1,2,8,0.0
1309,12,0,N,3,1,3,08-00803,1,2,9,0.0
1310,5,0,9,6,1,4,36-04010,2,1,8,0.0
1311,5,0,6,6,2,3,06-07502,1,1,5,0.0
1312,4,4,14,6,1,0,32-00405,8,1,4,0.0
1313,9,0,11,6,2,1,51-01301,9,1,3,0.0
1314,5,0,7,6,2,7,51-51255,2,1,7,100.0
1315,4,0,6,6,2,1,17-03529,2,2,2,0.0
1316,7,0,15,4,2,7,01-01301,2,2,5,0.0
1317,9,0,10,6,1,2,19-01700,1,2,6,0.0
1318,9,0,15,1,1,6,06-08507,1,2,0,0.0
1319,5,0,6,1,2,3,19-01700,1,2,4,0.0
1320,9,0,8,1,2,7,08-00803,1,1,8,0.0
1321,4,0,7,1,1,5,36-04010,2,1,5,100.0
1322,9,0,6,6,2,6,28-01100,1,2,1,0.0
1323,9,0,15,1,2,4,24-01004,1,2,7,0.0
1324,7,0,7,6,2,5,28-01100,2,1,9,0.0
1325,11,0,10,6,1,9,13-04600,1,1,8,0.0
1326,12,0,10,4,1,9,06-08507,1,2,8,0.0
1327,3,0,N,6,1,0,36-04010,2,1,0,100.0
1328,5,0,14,3,2,4,28-01100,2,2,5,0.0
1329,7,0,3,6,2,8,51-51255,1,1,4,0.0
1330,8,0,N,1,1,9,29-01901,2,1,7,0.0
1331,9,0,8,1,1,5,29-01901,1,2,6,0.0
1332,3,4,N,N,1,N,51-51255,8,1,N,100.0
1333,10,0,N,1,2,9,51-51255,1,1,8,0.0
1334,12,0,10,1,1,8,17-03529,2,1,9,0.0
1335,3,0,N,N,1,N,32-00405,8,2,N,100.0
1336,10,0,14,1,1,9,06-07502,1,2,6,0.0
1337,7,0,12,4,1,5,17-03529,2,2,3,0.0
1338,11,0,11,1,1,8,17-03529,6,1,8,100.0
1339,5,0,12,2,2,5,36-04010,2,2,4,0.0
1340,5,0,5,1,2,9,06-07502,1,1,4,0.0
1341,5,1,N,1,2,2,32-00405,8,2,0,0.0
1342,10,0,10,4,2,8,51-51255,1,1,5,0.0
1343,3,4,N,1,2,0,36-03710,8,2,0,100.0
1344,8,0,6,1,1,8,24-01004,1,2,2,0.0
1345,10,0,12,4,1,9,51-51255,1,2,8,0.0
1346,4,0,6,6,2,1,51-01301,2,2,2,0.0
1347,7,0,16,1,1,9,24-01004,1,1,7,0.0
1348,5,4,N,6,0,0,36-03710,1,1,0,100.0
1349,N,1,N,N,1,N,19-01700,9,1,N,100.0
1350,6,1,6,6,2,7,32-00405,8,2,3,0.0
1351,4,0,N,5,1,1,01-01301,2,1,0,0.0
1352,12,0,11,1,1,2,51-51255,6,2,7,0.0
1353,5,1,14,4,1,4,32-00405,1,2,6,0.0
1354,5,0,14,6,0,1,28-01100,1,2,0,0.0
1355,5,0,N,4,2,7,29-01901,2,1,2,0.0
1356,9,0,7,6,1,8,51-01301,1,1,7,0.0
1357,10,0,N,4,2,5,13-04600,2,2,3,0.0
1358,4,0,11,6,1,1,06-08507,6,2,2,0.0
1359,9,0,14,1,1,5,24-01004,6,1,3,0.0
1360,5,0,12,4,1,3,36-04010,2,2,7,0.0
1361,10,0,9,1,1,5,28-01100,1,1,9,0.0
1362,7,0,4,6,2,1,08-00803,1,2,3,0.0
1363,9,0,11,2,0,8,26-02702,1,2,4,0.0
1364,8,0,4,6,2,7,17-03529,2,2,4,0.0
1365,10,0,17,1,2,8,51-01301,1,1,8,100.0
1366,N,4,N,N,2,N,32-00405,9,2,N,100.0
1367,5,0,6,6,1,8,28-01100,1,2,1,0.0
1368,7,0,15,6,1,1,08-00803,1,1,0,0.0
1369,7,0,14,6,2,4,51-51255,1,2,4,100.0
1370,5,0,14,6,2,7,38-00100,1,2,1,0.0
1371,3,0,N,N,2,N,13-04600,6,1,N,100.0
1372,7,0,18,1,2,2,13-04600,2,2,2,100.0
1373,8,0,15,4,1,3,01-01301,2,2,5,0.0
1374,5,0,N,2,2,2,17-03531,2,1,2,100.0
1375,9,0,12,6,1,9,26-02702,1,1,9,100.0
1376,10,0,10,1,1,9,36-04010,2,1,8,0.0
1377,8,0,10,1,1,9,51-51255,1,1,9,100.0
1378,5,0,7,4,2,3,36-04010,2,1,4,0.0
1379,5,0,N,5,2,0,40-00200,3,1,2,0.0
1380,3,0,N,3,1,2,40-00200,1,1,4,0.0
1381,9,0,N,1,1,0,13-04600,1,2,0,100.0
1382,5,0,7,6,1,5,01-01301,2,1,2,0.0
1383,3,1,N,1,2,0,32-00405,1,2,0,100.0
1384,7,0,7,6,2,5,19-01700,1,1,5,100.0
1385,9,0,5,1,2,8,06-07502,1,2,7,0.0
1386,10,0,11,1,1,5,17-03531,2,2,7,0.0
1387,8,0,13,6,2,3,17-03531,2,2,2,0.0
1388,2,0,N,N,2,N,51-01301,6,2,N,100.0
1389,7,0,9,1,1,6,28-01100,1,2,7,0.0
1390,10,0,13,1,1,7,36-04010,2,2,8,0.0
1391,11,0,10,4,1,9,24-01004,1,1,9,100.0
1392,9,0,10,6,1,7,51-51255,9,2,8,0.0
1393,7,0,10,6,1,9,24-01004,1,2,4,0.0
1394,4,4,N,6,0,0,36-03710,2,1,0,100.0
1395,11,0,9,6,1,8,24-01004,1,1,8,100.0
1396,9,0,8,6,1,7,19-01700,1,2,4,0.0
1397,6,0,4,1,1,1,17-03531,2,1,4,0.0
1398,4,0,4,1,1,3,36-04010,2,1,7,0.0
1399,7,0,7,1,1,7,17-03531,2,2,6,0.0
1400,5,0,10,6,2,4,40-00200,3,1,5,0.0
1401,N,0,N,N,1,N,51-01301,9,2,N,100.0
1402,7,0,13,5,2,5,17-03531,2,2,2,0.0
1403,5,0,3,4,0,4,13-04600,2,1,2,0.0
1404,10,0,11,1,2,6,30-00600,3,1,1,0.0
1405,7,0,16,6,2,4,13-04600,2,2,6,0.0
1406,1,0,N,N,1,N,30-00600,9,1,N,100.0
1407,5,0,1,4,1,8,38-00100,1,2,9,0.0
1408,10,0,16,4,1,9,51-51255,1,1,9,100.0
1409,8,0,N,4,1,2,32-00405,2,2,0,0.0
1410,7,0,11,6,2,1,32-00405,1,2,3,0.0
1411,5,0,15,6,2,5,13-04600,2,1,6,0.0
1412,7,0,18,6,2,0,17-03529,2,2,2,0.0
1413,7,0,11,4,1,6,17-03529,2,2,2,0.0
1414,7,0,8,1,1,3,19-01700,1,2,9,0.0
1415,5,0,9,4,2,8,29-01901,2,1,5,0.0
1416,7,0,5,1,1,9,40-00200,1,1,6,0.0
1417,4,0,10,6,2,6,19-01700,1,1,0,0.0
1418,12,0,11,4,1,9,24-01004,1,2,8,0.0
1419,5,0,N,1,1,0,51-51255,1,2,2,0.0
1420,9,0,4,1,1,5,28-01100,1,1,9,0.0
1421,9,0,11,6,2,8,36-04010,2,1,8,100.0
