,EDU,HISP,INDP_CAT,MSP,OWN_RENT,PINCP_DECILE_x,PUMA,RAC1P,SEX,PINCP_DECILE_y,percent_match
957,7,0,9,4,2,7,17-03529,2,2,6,0.0
958,5,0,4,1,1,8,19-01700,1,2,4,0.0
959,3,1,N,N,2,N,06-07502,1,1,N,100.0
960,2,0,N,N,2,N,38-00100,5,2,N,100.0
961,3,0,N,6,2,0,30-00600,1,1,0,100.0
962,9,0,14,6,1,9,32-00405,1,1,9,100.0
963,5,0,N,1,2,2,17-03531,2,2,0,0.0
964,9,0,15,6,1,7,51-51255,1,2,9,0.0
965,7,0,5,6,1,7,30-00600,1,2,8,0.0
966,7,0,N,2,1,2,01-01301,2,1,4,0.0
967,8,0,4,6,1,2,38-00100,1,1,9,0.0
968,5,0,N,5,2,3,17-03531,2,1,2,0.0
969,4,0,14,6,2,1,26-02702,2,1,2,0.0
970,2,0,N,N,1,N,51-01301,9,1,N,100.0
971,4,0,N,6,0,0,36-04010,2,2,1,0.0
972,7,0,8,1,1,7,38-00100,1,2,5,0.0
973,4,1,14,6,1,2,32-00405,1,1,1,0.0
974,8,0,7,4,1,5,30-00600,1,1,5,100.0
975,4,0,N,6,0,0,01-01301,1,1,2,0.0
976,9,0,9,1,2,8,06-08507,1,1,9,0.0
977,8,0,7,6,2,7,51-01301,1,1,8,0.0
978,5,0,10,4,1,6,13-04600,2,2,3,0.0
979,9,0,13,6,1,7,17-03531,2,2,2,0.0
980,11,0,9,6,1,1,24-01004,1,1,8,0.0
981,5,0,6,6,2,5,36-03710,2,2,3,0.0
982,9,0,N,4,1,0,08-00803,1,2,1,0.0
983,7,0,6,2,1,3,17-03531,2,2,3,100.0
984,3,0,N,3,2,4,30-00600,1,2,3,0.0
985,N,0,N,N,2,N,38-00100,9,1,N,100.0
986,10,0,6,1,1,0,06-08507,6,2,9,0.0
987,10,4,16,1,1,9,24-01004,1,1,9,100.0
988,7,0,12,6,2,5,17-03531,2,1,3,0.0
989,7,0,14,4,2,2,38-00100,1,2,5,0.0
990,7,0,10,1,1,8,08-00803,1,1,7,0.0
991,12,0,N,2,1,8,06-08507,6,2,0,0.0
992,6,0,N,1,1,0,13-04600,2,2,3,0.0
993,9,0,13,6,1,5,51-51255,1,2,8,0.0
994,9,0,N,1,2,4,24-01004,2,2,8,0.0
995,9,0,12,6,1,8,17-03529,2,2,8,100.0
996,5,0,3,1,1,9,06-08507,1,1,9,100.0
997,7,0,12,1,1,5,24-01004,1,2,3,0.0
998,5,0,N,1,2,0,01-01301,2,1,3,0.0
999,3,1,N,1,1,0,32-00405,1,2,0,100.0
1000,7,0,14,6,2,6,29-01901,1,1,2,0.0
1001,10,0,4,4,1,9,28-01100,2,2,0,0.0
1002,9,0,12,6,2,4,06-07502,6,1,6,0.0
1003,9,0,9,3,2,8,19-01700,1,2,9,0.0
1004,10,0,11,1,1,9,26-02702,6,1,7,0.0
1005,5,0,11,1,1,6,19-01700,1,1,0,0.0
1006,12,0,10,1,2,9,26-02702,1,1,9,100.0
1007,7,0,9,5,2,3,36-04010,2,2,8,0.0
1008,7,0,15,1,1,1,01-01301,1,2,1,100.0
1009,7,0,12,5,2,4,36-03710,2,2,5,0.0
1010,5,0,12,6,2,4,01-01301,2,2,2,0.0
1011,4,0,6,6,1,9,30-00600,1,1,2,0.0
1012,9,0,16,1,1,8,28-01100,1,1,8,100.0
1013,5,0,14,6,2,2,29-01901,1,2,3,0.0
1014,9,0,11,4,1,5,28-01100,1,2,9,0.0
1015,1,1,10,4,1,2,32-00405,8,2,5,0.0
1016,7,0,7,4,1,4,36-04010,2,1,8,0.0
1017,9,0,2,1,1,7,38-00100,1,2,0,0.0
1018,9,0,15,1,1,4,51-01301,6,2,9,0.0
1019,10,0,5,1,1,8,40-00200,1,2,9,0.0
1020,4,1,N,1,2,0,32-00405,1,2,0,100.0
1021,4,0,14,4,2,0,40-00200,3,1,0,100.0
1022,10,0,N,1,1,2,29-01901,2,2,8,0.0
1023,9,0,12,3,1,8,29-01901,2,2,6,0.0
1024,10,4,16,1,2,4,24-01004,1,2,6,0.0
1025,8,0,N,4,1,3,17-03531,2,2,4,0.0
1026,7,0,9,6,2,5,19-01700,1,1,5,100.0
1027,11,0,10,1,2,9,26-02702,1,1,9,100.0
1028,5,0,14,6,2,1,30-00600,1,1,5,0.0
1029,8,0,6,1,1,7,19-01700,1,1,8,0.0
1030,4,4,N,6,1,3,19-01700,1,1,0,0.0
1031,5,0,10,1,2,1,17-03529,2,2,4,0.0
1032,5,0,10,3,2,2,17-03531,2,2,4,0.0
1033,4,0,N,6,0,0,40-00200,3,1,0,100.0
1034,7,0,7,1,1,6,29-01901,2,2,7,0.0
1035,9,0,0,1,1,7,40-00200,1,2,8,0.0
1036,7,0,16,6,2,8,51-51255,2,1,7,0.0
1037,8,0,N,6,1,4,17-03529,2,2,2,0.0
1038,7,0,7,6,2,2,08-00803,1,2,1,0.0
1039,7,0,11,6,2,5,30-00600,1,2,4,0.0
1040,6,0,N,1,2,0,40-00200,1,2,0,100.0
1041,5,0,N,4,1,2,29-01901,2,1,3,0.0
1042,5,0,14,4,2,2,28-01100,2,2,5,0.0
1043,5,0,N,1,1,8,51-51255,1,2,2,0.0
1044,9,0,10,1,2,9,08-00803,1,2,3,0.0
1045,9,0,3,1,2,5,06-08507,1,1,9,0.0
1046,4,2,N,6,2,0,36-03710,9,2,0,100.0
1047,10,0,12,6,1,8,26-02702,1,1,3,0.0
1048,9,0,10,6,2,2,08-00803,6,2,3,0.0
1049,7,0,16,6,1,5,51-51255,2,1,6,0.0
1050,7,0,0,1,2,4,38-00100,1,1,0,0.0
1051,10,0,14,6,1,1,28-01100,2,2,5,0.0
1052,3,0,N,N,1,N,17-03529,6,1,N,100.0
1053,11,0,10,4,1,9,24-01004,1,1,9,100.0
1054,1,1,3,1,1,7,38-00100,1,1,6,0.0
1055,9,4,13,6,2,4,36-03710,1,2,8,0.0
1056,5,0,N,6,0,0,28-01100,1,2,0,100.0
1057,5,0,6,6,2,8,01-01301,2,1,0,0.0
1058,11,0,16,1,2,7,51-51255,2,2,9,0.0
1059,2,0,N,N,1,N,17-03529,9,1,N,100.0
1060,3,0,N,N,1,N,32-00405,6,2,N,100.0
1061,11,0,10,1,2,9,06-07502,6,2,0,0.0
1062,10,0,11,1,2,8,38-00100,1,1,6,0.0
1063,5,0,10,4,2,5,19-01700,1,1,3,0.0
1064,9,4,10,1,1,9,51-51255,1,1,9,100.0
1065,5,0,6,1,1,8,28-01100,2,2,7,0.0
1066,9,0,3,1,2,9,51-51255,1,1,8,0.0
1067,10,0,7,6,1,8,51-51255,1,2,8,100.0
1068,7,0,11,1,1,7,40-00200,1,2,5,0.0
1069,7,0,10,6,2,6,19-01700,1,1,6,100.0
1070,12,0,10,6,2,9,51-01301,1,2,6,0.0
1071,9,0,N,1,2,4,13-04600,2,1,0,0.0
1072,7,0,16,1,1,5,40-00200,3,2,5,100.0
1073,10,0,10,4,2,9,24-01004,1,1,9,100.0
1074,12,0,11,6,2,8,51-51255,1,1,9,0.0
1075,7,0,N,1,2,0,13-04600,2,1,3,0.0
1076,7,0,12,3,2,9,28-01100,2,2,3,0.0
1077,10,0,12,1,2,8,26-02702,1,1,9,0.0
1078,7,4,6,6,2,3,36-03710,1,2,4,0.0
1079,7,0,N,5,1,4,19-01700,1,2,3,0.0
1080,5,1,13,1,2,2,36-03710,8,2,2,100.0
1081,5,0,4,6,1,1,17-03531,2,1,1,100.0
1082,3,0,N,1,1,5,40-00200,9,1,2,0.0
1083,4,0,12,6,2,1,38-00100,1,2,3,0.0
1084,N,1,N,N,2,N,06-08507,1,1,N,100.0
1085,4,0,N,5,1,1,19-01700,1,1,1,100.0
1086,9,0,13,4,1,2,30-00600,1,2,5,0.0
1087,8,2,12,1,2,3,36-03710,2,2,4,0.0
1088,9,0,12,6,1,0,24-01004,1,2,9,0.0
1089,10,0,11,1,1,8,51-51255,2,2,7,0.0
1090,10,0,N,1,2,9,51-01301,1,2,0,0.0
1091,9,0,11,1,1,8,01-01301,1,2,0,0.0
1092,5,0,9,6,1,9,17-03529,2,1,3,0.0
1093,10,0,16,4,2,8,51-51255,1,2,8,100.0
1094,3,0,N,N,1,N,17-03531,1,2,N,100.0
1095,7,0,6,6,0,0,28-01100,2,2,3,0.0
1096,5,0,N,6,2,1,06-08507,6,2,0,0.0
1097,5,4,N,4,2,3,36-03710,8,1,1,0.0
1098,8,0,12,4,1,4,17-03531,2,2,3,0.0
1099,5,0,11,4,1,4,01-01301,2,2,1,0.0
1100,9,0,N,6,1,2,17-03531,2,2,2,100.0
1101,10,0,16,1,1,6,17-03529,2,2,8,0.0
1102,8,0,7,4,1,4,32-00405,2,1,4,100.0
1103,11,0,16,1,1,9,06-07502,1,1,9,100.0
1104,5,0,14,6,0,3,36-04010,2,2,1,0.0
1105,5,0,2,6,1,8,30-00600,1,1,8,100.0
1106,9,0,8,6,1,7,29-01901,1,1,8,0.0
1107,8,0,N,1,1,9,17-03529,2,2,3,0.0
1108,10,0,13,6,1,4,17-03531,2,2,0,0.0
1109,9,0,9,1,2,3,24-01004,1,2,9,0.0
1110,10,0,N,1,1,5,51-51255,2,2,4,0.0
1111,10,0,12,4,1,8,28-01100,1,2,7,0.0
1112,5,2,12,4,2,3,36-03710,8,2,2,0.0
1113,5,0,7,1,1,2,06-07502,1,1,7,0.0
1114,9,0,10,4,1,7,38-00100,1,2,9,0.0
1115,7,0,12,6,2,8,29-01901,1,2,2,0.0
1116,6,0,N,3,2,5,38-00100,1,2,2,0.0
1117,9,0,14,4,1,2,38-00100,1,2,3,0.0
1118,9,0,10,4,2,6,08-00803,1,1,9,0.0
1119,10,0,16,1,2,9,51-51255,6,1,7,0.0
1120,1,0,N,5,1,2,17-03531,2,1,8,0.0
1121,3,0,N,1,2,0,32-00405,6,1,0,100.0
1122,5,0,N,4,2,3,29-01901,1,1,2,0.0
1123,10,0,15,6,2,8,24-01004,1,2,7,0.0
1124,2,0,N,N,1,N,51-01301,2,1,N,100.0
1125,8,0,4,4,1,7,38-00100,1,2,0,0.0
1126,9,0,10,2,1,4,06-08507,6,2,4,100.0
1127,11,0,16,4,1,9,24-01004,1,1,9,100.0
1128,9,0,13,6,1,7,26-02702,1,2,6,0.0
1129,10,0,12,6,2,8,51-51255,2,2,8,100.0
1130,7,0,9,6,2,1,36-03710,2,2,6,0.0
1131,5,0,9,1,1,9,51-51255,1,1,4,0.0
1132,8,0,7,4,2,7,38-00100,1,2,8,0.0
1133,9,0,7,1,1,8,51-01301,1,1,9,0.0
1134,9,0,11,4,1,6,19-01700,1,2,9,0.0
1135,4,1,N,6,2,0,38-00100,1,1,0,100.0
1136,9,0,5,1,1,9,06-08507,1,2,9,100.0
1137,2,0,N,N,2,N,17-03529,9,2,N,100.0
1138,8,0,6,1,1,5,28-01100,2,2,6,0.0
1139,12,0,12,3,2,8,24-01004,1,2,9,0.0
1140,4,0,3,6,1,1,40-00200,3,1,6,0.0
1141,5,0,N,4,2,1,36-03710,2,2,4,0.0
1142,4,0,N,2,1,0,24-01004,1,2,0,100.0
1143,10,0,N,3,1,9,51-01301,1,2,8,0.0
1144,7,0,15,4,1,1,28-01100,2,2,5,0.0
1145,7,0,16,1,1,6,28-01100,2,1,5,0.0
1146,7,0,11,1,1,6,06-08507,1,2,1,0.0
1147,7,1,6,6,1,3,32-00405,1,2,2,0.0
1148,N,1,N,N,1,N,38-00100,1,2,N,100.0
1149,10,0,11,1,1,7,17-03531,2,2,7,100.0
1150,6,0,N,6,2,5,40-00200,1,2,2,0.0
1151,10,0,14,6,1,9,51-01301,1,1,6,0.0
1152,11,0,6,1,1,9,06-08507,1,2,9,100.0
1153,7,0,10,6,0,2,26-02702,1,2,9,0.0
1154,7,0,8,6,2,2,30-00600,1,2,4,0.0
1155,5,0,10,6,0,4,13-04600,2,1,2,0.0
1156,10,0,10,4,2,8,13-04600,2,1,3,0.0
1157,9,0,N,2,1,9,08-00803,1,2,5,0.0
1158,7,0,16,6,2,8,30-00600,3,1,7,0.0
1159,5,0,N,4,2,5,01-01301,2,1,8,0.0
1160,10,0,10,1,1,9,08-00803,6,1,9,100.0
1161,5,0,4,1,1,9,06-08507,1,1,9,100.0
1162,10,0,10,1,2,8,24-01004,2,1,8,100.0
1163,7,0,N,6,1,0,51-51255,1,2,3,0.0
1164,8,0,16,1,1,9,51-01301,1,1,9,100.0
1165,3,0,4,6,2,0,06-07502,6,2,0,100.0
1166,3,0,N,6,1,0,40-00200,3,2,3,0.0
1167,7,0,11,1,2,5,38-00100,1,2,2,0.0
1168,4,0,6,6,1,2,17-03531,2,1,1,0.0
1169,5,0,15,6,2,3,29-01901,2,2,4,0.0
1170,5,1,N,2,1,4,32-00405,8,1,2,0.0
1171,7,0,N,4,2,6,36-04010,2,1,5,0.0
1172,4,0,N,4,1,3,17-03529,2,1,3,100.0
1173,7,0,18,6,2,3,28-01100,2,1,0,0.0
1174,8,0,N,4,2,2,13-04600,2,1,3,0.0
1175,9,0,12,4,1,8,30-00600,1,1,7,0.0
1176,9,1,10,6,2,6,51-01301,8,2,7,0.0
1177,4,0,3,6,1,1,36-04010,2,1,9,0.0
1178,3,1,3,6,2,6,32-00405,1,1,4,0.0
1179,9,0,14,1,1,7,19-01700,1,2,7,100.0
1180,10,0,14,1,1,9,17-03531,2,2,8,0.0
1181,3,4,N,N,2,N,36-04010,2,2,N,100.0
1182,5,1,3,1,1,7,19-01700,1,1,6,0.0
1183,9,0,0,4,1,9,38-00100,1,1,9,100.0
1184,9,0,11,1,1,7,24-01004,6,2,1,0.0
1185,5,0,N,6,0,0,51-01301,1,1,3,0.0
1186,5,0,16,4,1,6,40-00200,1,1,2,0.0
1187,10,0,12,6,2,0,06-07502,6,2,8,0.0
1188,9,0,N,6,2,1,17-03529,6,2,0,0.0
1189,3,4,N,3,2,2,36-03710,8,2,2,100.0
1190,5,0,N,6,2,8,51-51255,2,2,3,0.0
1191,11,0,11,1,1,9,26-02702,6,1,9,100.0
1192,5,1,14,1,1,4,32-00405,1,2,3,0.0
1193,7,0,3,6,0,3,17-03529,2,1,0,0.0
1194,2,0,N,N,2,N,01-01301,2,1,N,100.0
1195,4,1,3,1,2,4,32-00405,1,1,6,0.0
1196,10,0,N,2,2,0,06-08507,6,2,0,100.0
1197,5,0,10,6,2,2,24-01004,1,2,5,0.0
1198,7,2,12,6,2,2,36-03710,8,2,2,100.0
1199,4,0,10,6,2,1,28-01100,2,1,3,0.0
1200,3,0,N,1,1,0,40-00200,1,2,0,100.0
1201,1,0,N,3,1,1,17-03529,2,2,0,0.0
1202,9,0,6,4,2,9,08-00803,1,1,8,0.0
1203,7,0,8,6,1,6,13-04600,2,1,7,0.0
1204,5,0,10,6,2,1,08-00803,1,2,2,0.0
1205,2,1,N,N,2,N,17-03529,1,2,N,100.0
1206,4,0,5,1,1,2,38-00100,1,1,5,0.0
1207,N,1,N,N,1,N,38-00100,1,1,N,100.0
1208,7,0,18,6,1,0,38-00100,1,1,0,100.0
1209,6,0,13,1,2,6,36-04010,2,2,4,0.0
1210,11,4,10,1,1,9,24-01004,1,2,9,100.0
1211,7,0,3,6,2,6,51-51255,1,1,4,0.0
1212,9,0,0,1,2,6,38-00100,1,1,0,0.0
1213,5,0,11,1,2,2,30-00600,1,2,0,0.0
1214,5,0,15,6,2,5,17-03531,2,1,5,100.0
1215,4,0,7,6,2,3,17-03531,2,2,6,0.0
1216,N,0,N,N,2,N,28-01100,1,1,N,100.0
1217,9,0,14,6,1,1,17-03529,1,2,6,0.0
1218,5,0,9,4,1,4,19-01700,1,1,8,0.0
1219,7,0,10,2,2,1,17-03529,2,2,4,0.0
1220,10,0,14,1,2,7,06-07502,1,2,2,0.0
1221,N,0,N,N,2,N,06-08507,9,2,N,100.0
1222,10,0,16,6,1,9,24-01004,1,1,7,0.0
1223,7,0,3,6,2,7,38-00100,1,1,3,0.0
1224,7,0,15,1,1,5,06-08507,1,2,5,100.0
1225,N,0,N,N,1,N,51-51255,6,1,N,100.0
1226,4,0,14,6,2,1,30-00600,1,1,7,0.0
1227,9,0,10,6,2,3,51-01301,2,1,8,0.0
1228,9,0,N,3,2,4,51-51255,1,2,9,0.0
1229,5,1,3,6,1,7,32-00405,1,1,2,0.0
1230,9,1,9,1,2,8,06-07502,1,2,8,100.0
1231,9,0,12,6,1,6,06-07502,1,2,8,0.0
1232,4,0,N,6,0,0,19-01700,1,1,2,0.0
1233,7,0,10,6,1,0,36-04010,2,2,5,0.0
1234,7,0,15,4,1,7,51-51255,1,2,4,0.0
1235,3,0,3,6,1,4,30-00600,1,1,4,100.0
1236,9,0,7,4,2,7,51-51255,1,2,7,100.0
1237,6,0,N,6,1,0,38-00100,1,2,2,0.0
1238,10,0,N,4,1,8,51-01301,1,2,0,0.0
1239,2,1,N,N,1,N,38-00100,1,2,N,100.0
1240,7,0,6,4,2,1,30-00600,1,2,6,0.0
1241,8,0,4,6,1,4,08-00803,1,1,1,0.0
1242,2,1,N,N,1,N,24-01004,1,2,N,100.0
1243,10,0,10,1,1,9,51-51255,9,1,5,0.0
1244,10,0,9,6,1,9,51-01301,1,2,8,0.0
1245,9,0,11,4,2,7,29-01901,2,2,5,0.0
1246,5,0,6,4,1,5,19-01700,1,1,4,0.0
1247,10,0,N,3,2,4,51-51255,1,1,8,0.0
1248,1,0,N,N,1,N,40-00200,9,1,N,100.0
1249,6,0,N,6,2,6,19-01700,1,1,0,0.0
1250,7,0,9,1,1,0,26-02702,1,2,9,0.0
1251,9,0,11,5,1,4,29-01901,2,2,6,0.0
1252,5,0,14,1,2,2,38-00100,1,1,4,0.0
1253,9,0,11,4,1,7,51-51255,1,1,9,0.0
1254,6,0,2,6,2,9,29-01901,2,2,9,100.0
1255,9,0,0,1,1,0,38-00100,9,1,8,0.0
1256,5,0,10,3,1,7,30-00600,1,2,9,0.0
1257,8,0,15,1,1,4,08-00803,1,2,3,0.0
1258,9,0,10,4,1,9,06-07502,1,2,9,100.0
1259,7,0,16,4,2,5,36-04010,2,2,1,0.0
1260,3,1,N,1,1,0,32-00405,8,1,2,0.0
1261,9,0,4,6,1,9,13-04600,2,1,6,0.0
1262,7,0,N,6,1,0,38-00100,3,1,0,100.0
1263,3,1,N,N,2,N,40-00200,1,1,N,100.0
1264,11,0,12,1,1,9,40-00200,1,1,3,0.0
1265,9,0,11,6,2,2,17-03529,1,1,5,0.0
1266,9,0,7,6,1,9,51-01301,1,1,7,0.0
1267,7,0,10,6,1,1,17-03529,1,1,3,0.0
1268,9,0,4,6,2,3,51-01301,1,2,4,0.0
1269,9,4,10,1,1,8,51-01301,1,1,9,0.0
1270,8,0,N,3,1,5,19-01700,1,2,3,0.0
1271,5,0,10,1,2,9,51-51255,1,1,7,0.0
1272,7,0,15,4,1,5,19-01700,1,2,9,0.0
1273,4,0,15,6,2,3,13-04600,2,1,2,0.0
1274,10,0,6,6,1,4,06-08507,1,2,6,0.0
1275,10,0,8,1,1,8,06-08507,1,1,9,0.0
1276,5,0,N,1,1,0,17-03529,2,2,1,0.0
1277,11,0,12,1,2,6,17-03529,2,2,9,0.0
1278,8,0,N,5,1,5,17-03529,2,1,7,0.0
1279,8,0,10,1,1,1,17-03529,2,2,5,0.0
1280,10,0,12,6,2,7,51-01301,1,2,7,100.0
1281,5,0,14,6,2,4,40-00200,1,1,3,0.0
1282,N,0,N,N,2,N,32-00405,1,1,N,100.0
1283,7,0,14,1,1,5,19-01700,2,2,5,100.0
1284,9,0,15,4,1,8,06-07502,1,2,8,100.0
1285,1,0,N,N,2,N,08-00803,6,1,N,100.0
1286,9,0,12,6,2,1,24-01004,6,2,5,0.0
1287,10,0,8,1,1,7,26-02702,1,2,4,0.0
1288,7,0,7,4,1,7,19-01700,1,1,8,0.0
1289,1,0,14,5,2,2,06-07502,6,2,5,0.0
1290,11,0,16,6,1,9,24-01004,1,1,8,0.0
1291,8,0,6,5,1,5,13-04600,2,1,4,0.0
1292,1,0,N,3,2,1,13-04600,2,2,2,0.0
1293,10,0,N,6,1,0,06-08507,6,2,3,0.0
1294,3,1,N,6,1,0,32-00405,8,2,0,100.0
1295,9,0,14,6,1,6,38-00100,1,2,2,0.0
1296,11,0,9,1,1,9,06-07502,1,1,9,100.0
1297,5,0,9,6,2,7,30-00600,1,1,6,0.0
1298,7,0,N,3,1,2,32-00405,2,2,6,0.0
1299,12,0,10,1,1,9,17-03529,1,1,9,100.0
1300,9,0,12,1,1,8,51-51255,9,2,8,100.0
1301,4,2,N,3,1,6,36-03710,8,2,1,0.0
1302,2,0,N,N,1,N,19-01700,2,1,N,100.0
1303,3,1,N,3,2,0,32-00405,8,2,2,0.0
1304,7,0,10,6,0,4,51-51255,1,1,1,0.0
1305,9,0,7,1,1,8,06-07502,1,2,6,0.0
1306,5,0,0,1,1,4,38-00100,3,1,3,0.0
1307,9,0,10,4,1,6,51-01301,1,2,8,0.0
1308,9,0,4,6,2,7,17-03529,2,1,5,0.0
1309,7,0,6,1,2,8,26-02702,1,2,4,0.0
1310,5,0,16,1,1,9,28-01100,1,2,9,100.0
1311,5,0,12,6,2,8,38-00100,1,1,5,0.0
1312,10,0,16,1,1,9,06-08507,6,2,9,100.0
1313,5,0,12,1,2,4,30-00600,1,2,4,100.0
1314,7,0,6,4,1,4,40-00200,1,2,1,0.0
1315,N,0,N,N,2,N,40-00200,1,1,N,100.0
1316,5,0,12,4,2,1,29-01901,2,2,6,0.0
1317,4,0,3,1,1,4,28-01100,2,1,3,0.0
1318,5,0,4,1,2,6,13-04600,2,1,7,0.0
1319,3,0,N,6,1,4,28-01100,1,1,3,0.0
1320,10,0,6,1,2,6,24-01004,1,1,7,0.0
1321,9,0,N,3,2,7,13-04600,2,2,6,0.0
1322,10,0,9,1,1,9,06-07502,6,1,9,100.0
1323,10,0,7,1,2,7,51-01301,1,1,9,0.0
1324,1,0,N,N,1,N,13-04600,1,1,N,100.0
1325,10,0,4,6,1,9,06-08507,1,1,5,0.0
1326,5,0,12,1,2,7,17-03529,2,1,6,0.0
1327,7,0,11,6,2,1,51-51255,9,1,8,0.0
1328,6,0,N,1,1,6,36-04010,2,1,6,100.0
1329,3,0,N,3,0,2,13-04600,2,1,1,0.0
1330,10,0,10,6,1,7,24-01004,6,1,5,0.0
1331,9,0,8,4,1,7,08-00803,1,2,9,0.0
1332,7,0,6,6,2,3,32-00405,2,2,3,100.0
1333,9,0,3,1,1,9,24-01004,6,1,9,100.0
1334,1,0,4,1,1,4,19-01700,1,1,4,100.0
1335,11,0,N,1,1,8,29-01901,1,1,9,0.0
1336,9,0,14,1,2,0,38-00100,1,2,0,100.0
1337,7,0,10,1,1,8,28-01100,2,1,6,0.0
1338,4,1,N,6,2,0,36-03710,8,2,0,100.0
1339,3,1,N,N,1,N,01-01301,9,1,N,100.0
1340,9,0,0,2,1,9,30-00600,1,1,0,0.0
1341,4,0,N,1,2,0,06-08507,6,2,0,100.0
1342,9,0,6,1,2,5,24-01004,1,2,1,0.0
1343,2,0,N,N,1,N,29-01901,1,2,N,100.0
1344,7,0,14,6,1,4,17-03529,2,2,2,0.0
1345,4,0,N,6,2,0,36-04010,9,1,0,100.0
1346,7,0,16,4,1,9,51-51255,1,2,8,0.0
1347,7,0,9,1,1,5,28-01100,1,2,7,0.0
1348,9,0,3,1,1,9,26-02702,1,1,8,0.0
1349,7,0,3,1,1,7,24-01004,1,2,7,100.0
1350,4,0,14,6,1,1,19-01700,1,2,0,0.0
1351,8,0,12,2,1,1,38-00100,1,2,0,0.0
1352,1,0,6,1,1,2,38-00100,1,1,5,0.0
1353,9,0,14,4,1,6,24-01004,1,2,2,0.0
1354,5,0,14,6,0,5,32-00405,2,1,4,0.0
1355,4,0,14,6,1,1,06-08507,6,1,1,100.0
1356,9,0,4,6,1,9,30-00600,1,1,9,100.0
1357,9,0,7,4,1,9,51-51255,1,2,8,0.0
1358,10,0,12,1,2,8,24-01004,6,2,0,0.0
1359,12,0,N,3,1,7,24-01004,1,1,0,0.0
1360,10,0,17,4,2,8,51-51255,1,1,9,0.0
1361,7,1,14,6,1,6,32-00405,8,1,1,0.0
1362,N,0,N,N,2,N,40-00200,9,1,N,100.0
1363,7,0,N,6,2,8,26-02702,1,1,0,0.0
1364,8,0,12,4,2,5,01-01301,2,2,3,0.0
1365,4,0,N,N,1,N,51-01301,1,2,N,100.0
1366,9,0,N,1,1,9,29-01901,1,1,7,0.0
1367,5,0,12,6,2,0,38-00100,1,2,3,0.0
1368,9,1,14,6,1,1,08-00803,1,2,3,0.0
1369,9,0,15,1,1,9,06-07502,1,2,6,0.0
1370,10,0,15,1,1,8,30-00600,1,2,8,100.0
1371,12,0,9,1,1,9,51-01301,1,1,9,100.0
1372,4,0,N,6,1,0,13-04600,1,1,3,0.0
1373,9,0,3,1,1,9,28-01100,1,1,8,0.0
1374,7,0,12,1,1,3,26-02702,1,2,5,0.0
1375,5,0,3,6,2,0,38-00100,1,1,5,0.0
1376,5,0,N,5,1,0,40-00200,1,2,0,100.0
1377,4,0,N,5,2,0,29-01901,2,1,2,0.0
1378,10,0,N,4,1,7,24-01004,1,1,6,0.0
1379,7,0,13,3,1,3,30-00600,1,2,4,0.0
1380,7,0,10,6,1,9,36-04010,2,1,1,0.0
1381,6,0,3,6,2,7,29-01901,2,1,3,0.0
1382,10,0,10,4,2,9,51-51255,1,1,5,0.0
1383,7,0,6,6,2,6,40-00200,3,2,3,0.0
1384,3,0,N,N,2,N,24-01004,9,2,N,100.0
1385,4,1,N,1,1,0,32-00405,8,1,3,0.0
1386,9,0,6,1,2,7,51-51255,1,1,9,0.0
1387,7,0,4,6,0,1,26-02702,6,1,5,0.0
1388,9,0,12,6,1,0,51-51255,6,2,1,0.0
1389,8,0,12,6,2,4,38-00100,1,2,2,0.0
1390,2,0,N,N,2,N,40-00200,3,2,N,100.0
1391,5,0,N,1,1,0,29-01901,1,2,2,0.0
1392,10,0,14,6,1,3,17-03531,2,2,0,0.0
1393,4,0,6,6,2,5,17-03529,2,2,2,0.0
1394,10,0,15,4,1,9,24-01004,1,2,9,100.0
1395,5,0,5,1,2,7,30-00600,1,1,1,0.0
1396,5,0,10,6,1,1,38-00100,1,1,0,0.0
1397,5,0,12,6,2,1,30-00600,3,2,4,0.0
1398,1,0,N,N,2,N,06-07502,1,2,N,100.0
1399,11,0,4,1,1,9,06-08507,6,2,7,0.0
1400,9,0,N,6,2,0,51-01301,6,1,0,100.0
1401,9,0,4,1,1,8,17-03529,6,1,6,0.0
1402,5,0,11,6,2,1,36-03710,2,2,3,0.0
1403,7,0,3,1,1,7,13-04600,1,1,7,100.0
1404,5,0,N,6,2,0,29-01901,6,1,0,100.0
1405,10,0,N,6,1,7,51-51255,1,1,8,0.0
1406,7,0,N,6,2,7,17-03529,1,1,0,0.0
1407,9,0,4,1,1,4,40-00200,1,2,8,0.0
1408,11,0,11,1,2,9,24-01004,1,2,9,100.0
1409,5,0,5,1,2,9,01-01301,2,1,5,0.0
1410,6,0,5,1,1,7,38-00100,1,1,7,100.0
1411,2,0,N,N,2,N,29-01901,1,2,N,100.0
1412,5,0,1,1,1,9,30-00600,3,1,8,0.0
1413,7,0,15,4,2,1,36-04010,2,2,7,0.0
1414,9,0,16,6,2,7,24-01004,1,2,9,0.0
1415,8,0,10,4,1,5,38-00100,1,2,4,0.0
1416,7,0,14,6,2,2,17-03529,1,1,3,0.0
1417,5,0,8,6,1,7,19-01700,1,1,1,0.0
1418,7,0,7,6,1,4,13-04600,1,1,8,0.0
1419,9,0,12,6,2,2,29-01901,2,1,8,0.0
1420,10,0,16,6,1,6,17-03529,2,1,7,0.0
1421,5,0,3,1,1,1,08-00803,1,2,1,100.0
